#scan;iMeasureCycle=1;iMux=0;time=0.131;N=492;LocalTime=21/12/2023 12:56:20;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00001;-2.64E-09;45.110918;-19;-4.37E-05;45.110918;;;-19;0.000043713
-5;-2.66E-09;45.260706;-19.5;-4.38E-05;45.260706;;;-19.5;4.38018E-05
-5.00001;-2.70E-09;45.410557;-20;-4.39E-05;45.410557;;;-20;4.38984E-05
-5.00001;-2.85E-09;45.551545;-20;-4.39E-05;45.551545;;;-20;4.39044E-05
-5.00001;-3.09E-09;45.701542;-19.5;-4.38E-05;45.701542;;;-19.5;4.38092E-05
-5;-3.34E-09;45.851346;-19;-4.37E-05;45.851346;;;-19;4.36985E-05
-5.00001;-3.63E-09;46.001114;-18.5;-4.36E-05;46.001114;;;-18.5;4.35862E-05
-5.00001;-3.78E-09;46.15097;-18;-4.35E-05;46.15097;;;-18;4.34652E-05
-5.00001;-3.59E-09;46.300804;-17.5;-4.33E-05;46.300804;;;-17.5;4.33192E-05
-5.00001;-3.34E-09;46.485014;-17;-4.32E-05;46.485014;;;-17;0.000043151
-5.00001;-3.35E-09;46.634943;-16.5;-4.30E-05;46.634943;;;-16.5;0.000042995
-5.00001;-3.30E-09;46.784851;-16;-4.28E-05;46.784851;;;-16;4.28039E-05
-5;-3.26E-09;46.963562;-15.5;-4.26E-05;46.963562;;;-15.5;4.25946E-05
-5.00001;-3.28E-09;47.113388;-15;-4.24E-05;47.113388;;;-15;4.23837E-05
-5.00001;-3.29E-09;47.263189;-14.5;-4.21E-05;47.263189;;;-14.5;4.21272E-05
-5;-3.31E-09;47.413078;-14;-4.19E-05;47.413078;;;-14;4.18535E-05
-5;-3.31E-09;47.583584;-13.5;-4.15E-05;47.583584;;;-13.5;4.15304E-05
-5.00001;-3.34E-09;47.733387;-13;-4.12E-05;47.733387;;;-13;4.11788E-05
-5;-3.37E-09;47.883217;-12.5;-4.08E-05;47.883217;;;-12.5;0.000040772
-5.00001;-3.41E-09;48.033094;-12;-4.03E-05;48.033094;;;-12;4.03178E-05
-5.00001;-3.42E-09;48.184591;-11.5;-3.98E-05;48.184591;;;-11.5;3.98045E-05
-5;-3.46E-09;48.334469;-11;-3.92E-05;48.334469;;;-11;3.92233E-05
-5.00001;-3.49E-09;48.494941;-10.5;-3.86E-05;48.494941;;;-10.5;3.85672E-05
-5.00001;-3.54E-09;48.644961;-10;-3.78E-05;48.644961;;;-10;3.78242E-05
-5.00001;-3.61E-09;48.794774;-9.5;-3.70E-05;48.794774;;;-9.5;3.69945E-05
-5.00001;-3.65E-09;48.974515;-9;-3.61E-05;48.974515;;;-9;3.60547E-05
-5.00001;-3.77E-09;49.124363;-8.5;-3.50E-05;49.124363;;;-8.5;3.50153E-05
-5.00001;-3.85E-09;49.274155;-8;-3.38E-05;49.274155;;;-8;3.38398E-05
-5.00001;-3.95E-09;49.424002;-7.5;-3.25E-05;49.424002;;;-7.5;0.000032537
-5;-4.06E-09;49.588361;-7;-3.11E-05;49.588361;;;-7;3.10858E-05
-5;-4.16E-09;49.738165;-6.5;-2.95E-05;49.738165;;;-6.5;2.95022E-05
-5.00001;-4.30E-09;49.888032;-6;-2.78E-05;49.888032;;;-6;2.77704E-05
-5;-4.41E-09;50.037912;-5.5;-2.59E-05;50.037912;;;-5.5;2.59032E-05
-5;-4.55E-09;50.18787;-5;-2.39E-05;50.18787;;;-5;2.39057E-05
-5.00001;-4.69E-09;50.3377;-4.5;-2.18E-05;50.3377;;;-4.5;2.17977E-05
-5;-4.79E-09;50.500037;-4;-1.96E-05;50.500037;;;-4;1.95752E-05
-5.00001;-4.95E-09;50.649902;-3.5;-1.73E-05;50.649902;;;-3.5;1.72604E-05
-5.00001;-5.11E-09;50.799775;-3;-1.49E-05;50.799775;;;-3;1.48612E-05
-5;-5.25E-09;50.975014;-2.5;-1.24E-05;50.975014;;;-2.5;1.23951E-05
-5.00001;-5.42E-09;51.12481;-2;-9.88E-06;51.12481;;;-2;9.8774E-06
-5;-5.59E-09;51.277531;-1.5;-7.33E-06;51.277531;;;-1.5;7.33267E-06
-5.00001;-5.77E-09;51.427383;-1;-4.80E-06;51.427383;;;-1;4.80322E-06
-5.00001;-5.92E-09;51.594025;-0.5;-2.33E-06;51.594025;;;-0.5;2.33271E-06
-5.00001;-6.09E-09;51.76693;0;2.28E-09;51.76693;;;0;2.27741E-09
-10;-1.64E-08;51.936934;0;5.42E-09;51.936934;;;0;5.42497E-09
-10.00001;-1.42E-08;52.091685;-0.5;-2.47E-06;52.091685;;;-0.5;2.47019E-06
-10;-1.34E-08;52.235521;-1;-5.14E-06;52.235521;;;-1;5.1405E-06
-10;-1.28E-08;52.379374;-1.5;-7.93E-06;52.379374;;;-1.5;7.92793E-06
-9.99999;-1.24E-08;52.526674;-2;-1.08E-05;52.526674;;;-2;0.000010786
-10;-1.20E-08;52.670597;-2.5;-1.37E-05;52.670597;;;-2.5;1.36607E-05
-10.00001;-1.17E-08;52.814443;-3;-1.65E-05;52.814443;;;-3;1.65334E-05
-10;-1.14E-08;52.993912;-3.5;-1.94E-05;52.993912;;;-3.5;1.93878E-05
-10;-1.11E-08;53.137868;-4;-2.22E-05;53.137868;;;-4;2.22024E-05
-10;-1.08E-08;53.281739;-4.5;-2.50E-05;53.281739;;;-4.5;0.000024977
-10.00001;-1.05E-08;53.425602;-5;-2.77E-05;53.425602;;;-5;2.77072E-05
-10;-1.03E-08;53.59202;-5.5;-3.04E-05;53.59202;;;-5.5;3.03718E-05
-10;-1.01E-08;53.735893;-6;-3.30E-05;53.735893;;;-6;3.29791E-05
-9.99999;-9.83E-09;53.879708;-6.5;-3.55E-05;53.879708;;;-6.5;3.55215E-05
-10;-9.60E-09;54.023554;-7;-3.80E-05;54.023554;;;-7;3.79966E-05
-10;-9.40E-09;54.173785;-7.5;-4.04E-05;54.173785;;;-7.5;4.03855E-05
-9.99999;-9.19E-09;54.317703;-8;-4.27E-05;54.317703;;;-8;4.27058E-05
-10.00001;-9.04E-09;54.499018;-8.5;-4.49E-05;54.499018;;;-8.5;4.49385E-05
-10.00001;-8.82E-09;54.64916;-9;-4.71E-05;54.64916;;;-9;4.70914E-05
-10;-8.63E-09;54.799002;-9.5;-4.92E-05;54.799002;;;-9.5;4.91534E-05
-10.00001;-8.52E-09;54.987133;-10;-5.11E-05;54.987133;;;-10;5.11018E-05
-10.00001;-8.29E-09;55.137037;-10.5;-5.30E-05;55.137037;;;-10.5;5.29645E-05
-10.00001;-8.14E-09;55.286873;-11;-5.47E-05;55.286873;;;-11;5.47195E-05
-10.00001;-7.99E-09;55.436722;-11.5;-5.64E-05;55.436722;;;-11.5;5.63518E-05
-10.00001;-7.87E-09;55.602653;-12;-5.79E-05;55.602653;;;-12;5.78529E-05
-10;-7.74E-09;55.752617;-12.5;-5.92E-05;55.752617;;;-12.5;5.92365E-05
-10.00001;-7.62E-09;55.902432;-13;-6.05E-05;55.902432;;;-13;0.000060498
-10;-7.52E-09;56.052317;-13.5;-6.16E-05;56.052317;;;-13.5;6.16163E-05
-10;-7.42E-09;56.202247;-14;-6.26E-05;56.202247;;;-14;6.26209E-05
-10.00001;-7.32E-09;56.352046;-14.5;-6.35E-05;56.352046;;;-14.5;0.000063522
-10;-7.26E-09;56.514046;-15;-6.43E-05;56.514046;;;-15;6.43384E-05
-10;-7.17E-09;56.664191;-15.5;-6.50E-05;56.664191;;;-15.5;0.000065034
-10.00001;-7.12E-09;56.814019;-16;-6.56E-05;56.814019;;;-16;6.56382E-05
-10;-7.07E-09;56.98957;-16.5;-6.62E-05;56.98957;;;-16.5;6.62198E-05
-10;-7.01E-09;57.139428;-17;-6.67E-05;57.139428;;;-17;6.67128E-05
-10.00001;-6.97E-09;57.289221;-17.5;-6.72E-05;57.289221;;;-17.5;6.71529E-05
-10;-6.92E-09;57.439045;-18;-6.76E-05;57.439045;;;-18;0.000067573
-10;-6.86E-09;57.607449;-18.5;-6.79E-05;57.607449;;;-18.5;6.79458E-05
-10;-6.86E-09;57.75725;-19;-6.83E-05;57.75725;;;-19;6.82788E-05
-10.00001;-6.82E-09;57.907091;-19.5;-6.86E-05;57.907091;;;-19.5;6.85772E-05
-10;-6.77E-09;58.056962;-20;-6.88E-05;58.056962;;;-20;6.88383E-05
-10;-6.86E-09;58.179383;-20;-6.88E-05;58.179383;;;-20;6.88435E-05
-10;-7.00E-09;58.329206;-19.5;-6.86E-05;58.329206;;;-19.5;6.85647E-05
-10.00001;-7.03E-09;58.509343;-19;-6.82E-05;58.509343;;;-19;6.82492E-05
-10.00001;-7.08E-09;58.659269;-18.5;-6.79E-05;58.659269;;;-18.5;6.78956E-05
-10.00001;-7.13E-09;58.809166;-18;-6.75E-05;58.809166;;;-18;6.74903E-05
-10.00001;-7.13E-09;58.996729;-17.5;-6.70E-05;58.996729;;;-17.5;6.70208E-05
-10.00001;-7.20E-09;59.146543;-17;-6.65E-05;59.146543;;;-17;6.65305E-05
-10.00001;-7.21E-09;59.296431;-16.5;-6.60E-05;59.296431;;;-16.5;6.59601E-05
-10.00001;-7.28E-09;59.446276;-16;-6.53E-05;59.446276;;;-16;6.53484E-05
-10;-7.34E-09;59.606112;-15.5;-6.46E-05;59.606112;;;-15.5;0.00006464
-10.00001;-7.33E-09;59.755961;-15;-6.39E-05;59.755961;;;-15;6.38635E-05
-10.00001;-7.70E-09;59.905718;-14.5;-6.30E-05;59.905718;;;-14.5;6.29949E-05
-10;-7.51E-09;60.055571;-14;-6.20E-05;60.055571;;;-14;6.20322E-05
-10.00001;-7.57E-09;60.205478;-13.5;-6.10E-05;60.205478;;;-13.5;0.000060976
-10.00001;-7.65E-09;60.35523;-13;-5.98E-05;60.35523;;;-13;5.98054E-05
-10.00001;-7.74E-09;60.524804;-12.5;-5.85E-05;60.524804;;;-12.5;5.84953E-05
-10;-7.85E-09;60.674677;-12;-5.71E-05;60.674677;;;-12;5.70721E-05
-10.00001;-7.98E-09;60.824579;-11.5;-5.55E-05;60.824579;;;-11.5;5.55328E-05
-10.00001;-8.07E-09;61.000068;-11;-5.39E-05;61.000068;;;-11;5.38582E-05
-10.00001;-8.22E-09;61.149945;-10.5;-5.21E-05;61.149945;;;-10.5;5.20887E-05
-10.00001;-8.35E-09;61.299985;-10;-5.02E-05;61.299985;;;-10;5.02022E-05
-10;-8.50E-09;61.449803;-9.5;-4.82E-05;61.449803;;;-9.5;4.82156E-05
-10;-8.63E-09;61.617761;-9;-4.61E-05;61.617761;;;-9;4.61362E-05
-10.00001;-8.78E-09;61.767611;-8.5;-4.40E-05;61.767611;;;-8.5;4.39808E-05
-10;-8.97E-09;61.91153;-8;-4.18E-05;61.91153;;;-8;4.17553E-05
-10;-9.13E-09;62.055391;-7.5;-3.94E-05;62.055391;;;-7.5;3.94414E-05
-10;-9.30E-09;62.199368;-7;-3.71E-05;62.199368;;;-7;0.000037074
-10;-9.48E-09;62.343172;-6.5;-3.46E-05;62.343172;;;-6.5;3.46341E-05
-10;-9.60E-09;62.522171;-6;-3.21E-05;62.522171;;;-6;3.21308E-05
-10;-9.82E-09;62.666069;-5.5;-2.96E-05;62.666069;;;-5.5;2.95665E-05
-10;-1.00E-08;62.809985;-5;-2.70E-05;62.809985;;;-5;2.69573E-05
-10;-1.02E-08;62.953843;-4.5;-2.43E-05;62.953843;;;-4.5;2.42924E-05
-10;-1.04E-08;63.114344;-4;-2.16E-05;63.114344;;;-4;2.15847E-05
-10;-1.06E-08;63.258195;-3.5;-1.88E-05;63.258195;;;-3.5;1.88394E-05
-10;-1.08E-08;63.402103;-3;-1.61E-05;63.402103;;;-3;1.60669E-05
-10.00001;-1.10E-08;63.545986;-2.5;-1.33E-05;63.545986;;;-2.5;1.32742E-05
-10;-1.12E-08;63.689897;-2;-1.05E-05;63.689897;;;-2;1.04801E-05
-10;-1.14E-08;63.836378;-1.5;-7.70E-06;63.836378;;;-1.5;7.70421E-06
-10;-1.16E-08;64.014746;-1;-5.00E-06;64.014746;;;-1;4.99607E-06
-10;-1.18E-08;64.158654;-0.5;-2.40E-06;64.158654;;;-0.5;2.39927E-06
-10;-1.20E-08;64.325671;0;4.33E-09;64.325671;;;0;4.3339E-09
-15;-2.25E-08;64.533418;-1.00E-05;7.51E-09;64.533418;;;-1.00E-05;7.50512E-09
-15;-2.08E-08;64.680596;-0.5;-2.38E-06;64.680596;;;-0.5;2.37506E-06
-15;-2.00E-08;64.824616;-1;-4.98E-06;64.824616;;;-1;4.98262E-06
-15;-1.95E-08;64.968453;-1.5;-7.73E-06;64.968453;;;-1.5;7.73465E-06
-14.99999;-1.90E-08;65.122502;-2;-1.06E-05;65.122502;;;-2;1.05813E-05
-15;-1.86E-08;65.266326;-2.5;-1.35E-05;65.266326;;;-2.5;1.34789E-05
-15;-1.83E-08;65.410208;-3;-1.64E-05;65.410208;;;-3;1.64043E-05
-15;-1.79E-08;65.554149;-3.5;-1.93E-05;65.554149;;;-3.5;1.93329E-05
-15.00001;-1.76E-08;65.698088;-4;-2.23E-05;65.698088;;;-4;2.22632E-05
-15;-1.73E-08;65.842043;-4.5;-2.52E-05;65.842043;;;-4.5;2.51946E-05
-15;-1.71E-08;66.019329;-5;-2.81E-05;66.019329;;;-5;0.000028105
-15;-1.68E-08;66.1633;-5.5;-3.10E-05;66.1633;;;-5.5;3.10053E-05
-15;-1.65E-08;66.307184;-6;-3.39E-05;66.307184;;;-6;3.38888E-05
-15;-1.62E-08;66.451157;-6.5;-3.68E-05;66.451157;;;-6.5;3.67551E-05
-15;-1.60E-08;66.596853;-7;-3.96E-05;66.596853;;;-7;3.95858E-05
-15;-1.57E-08;66.740842;-7.5;-4.24E-05;66.740842;;;-7.5;4.23978E-05
-15;-1.55E-08;66.884672;-8;-4.52E-05;66.884672;;;-8;4.51752E-05
-15;-1.53E-08;67.033723;-8.5;-4.79E-05;67.033723;;;-8.5;4.79174E-05
-15;-1.50E-08;67.177627;-9;-5.06E-05;67.177627;;;-9;5.06292E-05
-15;-1.48E-08;67.321525;-9.5;-5.33E-05;67.321525;;;-9.5;5.32788E-05
-15;-1.46E-08;67.465516;-10;-5.59E-05;67.465516;;;-10;5.58866E-05
-15;-1.44E-08;67.624916;-10.5;-5.84E-05;67.624916;;;-10.5;5.84436E-05
-15;-1.42E-08;67.768896;-11;-6.09E-05;67.768896;;;-11;6.09436E-05
-15;-1.40E-08;67.912742;-11.5;-6.34E-05;67.912742;;;-11.5;6.33981E-05
-15;-1.38E-08;68.056647;-12;-6.58E-05;68.056647;;;-12;6.57837E-05
-15.00001;-1.36E-08;68.200644;-12.5;-6.81E-05;68.200644;;;-12.5;6.80926E-05
-15;-1.35E-08;68.344487;-13;-7.03E-05;68.344487;;;-13;7.03467E-05
-15;-1.33E-08;68.51485;-13.5;-7.25E-05;68.51485;;;-13.5;7.24925E-05
-15;-1.32E-08;68.65879;-14;-7.45E-05;68.65879;;;-14;7.45494E-05
-15;-1.30E-08;68.802674;-14.5;-7.66E-05;68.802674;;;-14.5;7.65575E-05
-15;-1.29E-08;68.946504;-15;-7.84E-05;68.946504;;;-15;0.000078446
-15;-1.27E-08;69.090426;-15.5;-8.02E-05;69.090426;;;-15.5;8.02284E-05
-15;-1.26E-08;69.234352;-16;-8.19E-05;69.234352;;;-16;8.19485E-05
-15;-1.25E-08;69.378239;-16.5;-8.35E-05;69.378239;;;-16.5;8.35405E-05
-15;-1.24E-08;69.539173;-17;-8.50E-05;69.539173;;;-17;8.50139E-05
-15.00001;-1.22E-08;69.683116;-17.5;-8.64E-05;69.683116;;;-17.5;8.63734E-05
-15;-1.22E-08;69.827014;-18;-8.76E-05;69.827014;;;-18;8.76223E-05
-15;-1.21E-08;69.970867;-18.5;-8.88E-05;69.970867;;;-18.5;8.87618E-05
-15.00001;-1.20E-08;70.130722;-19;-8.98E-05;70.130722;;;-19;8.97736E-05
-15;-1.19E-08;70.274628;-19.5;-9.07E-05;70.274628;;;-19.5;9.06848E-05
-15;-1.18E-08;70.418495;-20;-9.15E-05;70.418495;;;-20;9.15264E-05
-15;-1.20E-08;70.542034;-20;-9.15E-05;70.542034;;;-20;9.15257E-05
-15;-1.22E-08;70.685974;-19.5;-9.07E-05;70.685974;;;-19.5;9.06552E-05
-15;-1.23E-08;70.829839;-19;-8.97E-05;70.829839;;;-19;8.96554E-05
-15;-1.24E-08;70.973713;-18.5;-8.86E-05;70.973713;;;-18.5;0.000088569
-15;-1.24E-08;71.132952;-18;-8.74E-05;71.132952;;;-18;8.73698E-05
-15;-1.25E-08;71.276844;-17.5;-8.60E-05;71.276844;;;-17.5;8.60394E-05
-15;-1.26E-08;71.420725;-17;-8.46E-05;71.420725;;;-17;0.0000846
-15;-1.27E-08;71.564663;-16.5;-8.30E-05;71.564663;;;-16.5;8.30361E-05
-15;-1.29E-08;71.708673;-16;-8.13E-05;71.708673;;;-16;8.13498E-05
-15;-1.30E-08;71.85251;-15.5;-7.96E-05;71.85251;;;-15.5;0.000079572
-15;-1.31E-08;72.023495;-15;-7.77E-05;72.023495;;;-15;7.76966E-05
-15;-1.33E-08;72.167375;-14.5;-7.57E-05;72.167375;;;-14.5;7.57216E-05
-15;-1.34E-08;72.311253;-14;-7.37E-05;72.311253;;;-14;7.36698E-05
-15;-1.35E-08;72.455126;-13.5;-7.15E-05;72.455126;;;-13.5;0.000071538
-15;-1.37E-08;72.599013;-13;-6.93E-05;72.599013;;;-13;6.93321E-05
-15;-1.39E-08;72.742949;-12.5;-6.71E-05;72.742949;;;-12.5;6.70527E-05
-15;-1.40E-08;72.886919;-12;-6.47E-05;72.886919;;;-12;6.47224E-05
-15;-1.42E-08;73.047467;-11.5;-6.23E-05;73.047467;;;-11.5;6.23143E-05
-15;-1.44E-08;73.191383;-11;-5.98E-05;73.191383;;;-11;5.98433E-05
-15;-1.46E-08;73.335288;-10.5;-5.73E-05;73.335288;;;-10.5;5.73408E-05
-15;-1.48E-08;73.479196;-10;-5.48E-05;73.479196;;;-10;5.47946E-05
-15;-1.49E-08;73.63876;-9.5;-5.22E-05;73.63876;;;-9.5;5.21796E-05
-15;-1.51E-08;73.782637;-9;-4.95E-05;73.782637;;;-9;4.95389E-05
-15;-1.53E-08;73.926448;-8.5;-4.69E-05;73.926448;;;-8.5;0.000046873
-15;-1.55E-08;74.070316;-8;-4.42E-05;74.070316;;;-8;4.41626E-05
-15;-1.57E-08;74.214297;-7.5;-4.14E-05;74.214297;;;-7.5;4.14166E-05
-15;-1.60E-08;74.358108;-7;-3.87E-05;74.358108;;;-7;3.86552E-05
-15;-1.61E-08;74.529317;-6.5;-3.59E-05;74.529317;;;-6.5;3.58691E-05
-15;-1.63E-08;74.673208;-6;-3.31E-05;74.673208;;;-6;0.000033066
-15;-1.66E-08;74.817108;-5.5;-3.02E-05;74.817108;;;-5.5;3.02334E-05
-15;-1.68E-08;74.96095;-5;-2.74E-05;74.96095;;;-5;2.73954E-05
-15;-1.70E-08;75.104894;-4.5;-2.45E-05;75.104894;;;-4.5;2.45485E-05
-15;-1.72E-08;75.248846;-4;-2.17E-05;75.248846;;;-4;0.000021691
-15;-1.75E-08;75.392677;-3.5;-1.88E-05;75.392677;;;-3.5;1.88341E-05
-15;-1.76E-08;75.55344;-3;-1.60E-05;75.55344;;;-3;1.59801E-05
-15.00001;-1.79E-08;75.697348;-2.5;-1.31E-05;75.697348;;;-2.5;1.31356E-05
-15;-1.82E-08;75.841247;-2;-1.03E-05;75.841247;;;-2;1.03177E-05
-15;-1.84E-08;75.987695;-1.5;-7.54E-06;75.987695;;;-1.5;7.54319E-06
-15;-1.86E-08;76.144519;-1;-4.86E-06;76.144519;;;-1;4.85981E-06
-15;-1.89E-08;76.288393;-0.5;-2.32E-06;76.288393;;;-0.5;2.3174E-06
-15;-1.90E-08;76.455447;0;6.71E-09;76.455447;;;0;6.7076E-09
