File Name: 00_Sample12_device2_trfSat_dark_begin.dat;;;;;;;;;
File Data: 21/11/2023;14:01:14;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.24E+05;1.00E+00;2.27E-09;2.80E+01;8.03E-11;;;;2.2699E-09;8.0322E-11
1.24E+05;1.00E+00;1.27E-09;2.75E+01;6.77E-11;;;;1.2734E-09;6.7662E-11
1.25E+05;1.00E+00;7.39E-10;2.70E+01;6.11E-11;;;;7.3921E-10;6.1079E-11
1.25E+05;1.00E+00;4.56E-10;2.65E+01;5.59E-11;;;;4.5615E-10;5.5898E-11
1.26E+05;1.00E+00;3.03E-10;2.60E+01;4.70E-11;;;;3.0287E-10;4.7003E-11
1.26E+05;1.00E+00;2.22E-10;2.55E+01;4.07E-11;;;;2.2243E-10;4.0684E-11
1.27E+05;1.00E+00;1.83E-10;2.50E+01;3.13E-11;;;;1.8278E-10;3.1273E-11
1.27E+05;1.00E+00;1.60E-10;2.45E+01;2.62E-11;;;;1.6018E-10;2.6193E-11
1.28E+05;1.00E+00;1.47E-10;2.40E+01;1.91E-11;;;;1.4728E-10;1.9091E-11
1.28E+05;1.00E+00;1.39E-10;2.35E+01;1.23E-11;;;;1.3924E-10;1.2296E-11
1.29E+05;1.00E+00;1.35E-10;2.30E+01;-2.25E-12;;;;1.3513E-10;2.2459E-12
1.29E+05;1.00E+00;1.32E-10;2.25E+01;-1.15E-11;;;;1.3234E-10;1.1516E-11
1.30E+05;1.00E+00;1.31E-10;2.20E+01;-2.74E-11;;;;1.3054E-10;2.738E-11
1.30E+05;1.00E+00;1.30E-10;2.15E+01;-4.68E-11;;;;1.3004E-10;4.6784E-11
1.31E+05;1.00E+00;1.28E-10;2.10E+01;-7.75E-11;;;;1.2773E-10;7.751E-11
1.31E+05;1.00E+00;1.26E-10;2.05E+01;-1.21E-10;;;;1.2606E-10;1.2066E-10
1.32E+05;1.00E+00;1.25E-10;2.00E+01;-1.87E-10;;;;1.2489E-10;1.8748E-10
1.32E+05;1.00E+00;1.24E-10;1.95E+01;-2.34E-10;;;;1.2431E-10;2.3357E-10
1.33E+05;1.00E+00;1.25E-10;1.90E+01;-2.59E-10;;;;1.2505E-10;2.5914E-10
1.33E+05;1.00E+00;1.25E-10;1.85E+01;-2.60E-10;;;;1.2483E-10;2.5971E-10
1.34E+05;1.00E+00;1.26E-10;1.80E+01;-2.41E-10;;;;1.2553E-10;2.4137E-10
1.34E+05;1.00E+00;1.24E-10;1.75E+01;-2.29E-10;;;;1.2435E-10;2.2884E-10
1.35E+05;1.00E+00;1.25E-10;1.70E+01;-2.15E-10;;;;1.2493E-10;2.1457E-10
1.35E+05;1.00E+00;1.25E-10;1.65E+01;-2.06E-10;;;;1.2498E-10;2.0552E-10
1.36E+05;1.00E+00;1.24E-10;1.60E+01;-2.01E-10;;;;1.2401E-10;2.0081E-10
1.36E+05;1.00E+00;1.27E-10;1.55E+01;-1.91E-10;;;;1.2663E-10;1.9086E-10
1.37E+05;1.00E+00;1.22E-10;1.50E+01;-1.67E-10;;;;1.2234E-10;1.6707E-10
1.37E+05;1.00E+00;1.30E-10;1.45E+01;-3.24E-10;;;;1.2961E-10;3.2445E-10
1.38E+05;1.00E+00;1.26E-10;1.40E+01;-1.81E-10;;;;1.2589E-10;1.8065E-10
1.38E+05;1.00E+00;1.25E-10;1.35E+01;-1.77E-10;;;;1.2523E-10;1.7683E-10
1.39E+05;1.00E+00;1.26E-10;1.30E+01;-1.72E-10;;;;1.2564E-10;1.7176E-10
1.39E+05;1.00E+00;1.27E-10;1.25E+01;-1.72E-10;;;;1.2653E-10;1.7221E-10
1.40E+05;1.00E+00;1.26E-10;1.20E+01;-1.67E-10;;;;1.2578E-10;1.6711E-10
1.40E+05;1.00E+00;1.26E-10;1.15E+01;-1.66E-10;;;;1.2602E-10;1.6552E-10
1.41E+05;1.00E+00;1.25E-10;1.10E+01;-1.63E-10;;;;1.2494E-10;1.6289E-10
1.41E+05;1.00E+00;1.24E-10;1.05E+01;-1.61E-10;;;;1.2411E-10;1.6086E-10
1.42E+05;1.00E+00;1.25E-10;1.00E+01;-1.60E-10;;;;1.2461E-10;1.6042E-10
1.42E+05;1.00E+00;1.26E-10;9.50E+00;-1.59E-10;;;;1.2564E-10;1.5934E-10
1.43E+05;1.00E+00;1.26E-10;9.00E+00;-1.58E-10;;;;1.255E-10;1.5842E-10
1.43E+05;1.00E+00;1.24E-10;8.50E+00;-1.56E-10;;;;1.2431E-10;1.5591E-10
1.44E+05;1.00E+00;1.24E-10;8.00E+00;-1.56E-10;;;;1.2357E-10;1.5596E-10
1.44E+05;1.00E+00;1.23E-10;7.50E+00;-1.55E-10;;;;1.2272E-10;1.5523E-10
1.45E+05;1.00E+00;1.24E-10;7.00E+00;-1.55E-10;;;;1.2424E-10;1.5461E-10
1.45E+05;1.00E+00;1.25E-10;6.50E+00;-1.58E-10;;;;1.2457E-10;1.575E-10
1.46E+05;1.00E+00;1.23E-10;6.00E+00;-1.53E-10;;;;1.2303E-10;1.5336E-10
1.46E+05;1.00E+00;1.23E-10;5.50E+00;-1.57E-10;;;;1.2295E-10;1.5711E-10
1.47E+05;1.00E+00;1.23E-10;5.00E+00;-1.54E-10;;;;1.2282E-10;1.5352E-10
1.47E+05;1.00E+00;1.24E-10;4.50E+00;-1.48E-10;;;;1.2363E-10;1.4825E-10
1.48E+05;1.00E+00;1.24E-10;4.00E+00;-1.50E-10;;;;1.2384E-10;1.4998E-10
1.48E+05;1.00E+00;1.23E-10;3.50E+00;-1.47E-10;;;;1.2265E-10;1.4681E-10
1.49E+05;1.00E+00;1.23E-10;3.00E+00;-1.45E-10;;;;1.2304E-10;1.4517E-10
1.49E+05;1.00E+00;1.24E-10;2.50E+00;-1.45E-10;;;;1.2399E-10;1.453E-10
1.50E+05;1.00E+00;1.24E-10;2.00E+00;-1.45E-10;;;;1.2449E-10;1.45E-10
1.50E+05;1.00E+00;1.24E-10;1.50E+00;-1.44E-10;;;;1.2426E-10;1.439E-10
1.51E+05;1.00E+00;1.24E-10;1.00E+00;-1.45E-10;;;;1.2425E-10;1.4494E-10
1.51E+05;1.00E+00;1.24E-10;5.00E-01;-1.45E-10;;;;1.2445E-10;1.4545E-10
1.52E+05;1.00E+00;1.22E-10;0.00E+00;-1.40E-10;;;;1.215E-10;1.3973E-10
1.52E+05;1.00E+00;1.29E-10;-5.00E-01;-2.85E-10;;;;1.2875E-10;2.8518E-10
1.53E+05;1.00E+00;1.24E-10;-1.00E+00;-1.42E-10;;;;1.2395E-10;1.4219E-10
1.53E+05;1.00E+00;1.25E-10;-1.50E+00;-1.41E-10;;;;1.2483E-10;1.4084E-10
1.54E+05;1.00E+00;1.25E-10;-2.00E+00;-1.43E-10;;;;1.2482E-10;1.4253E-10
1.54E+05;1.00E+00;1.24E-10;-2.50E+00;-1.42E-10;;;;1.2376E-10;1.4156E-10
1.55E+05;1.00E+00;1.23E-10;-3.00E+00;-1.42E-10;;;;1.2343E-10;1.4171E-10
1.55E+05;1.00E+00;1.23E-10;-3.50E+00;-1.41E-10;;;;1.2302E-10;1.4146E-10
1.56E+05;1.00E+00;1.24E-10;-4.00E+00;-1.42E-10;;;;1.2421E-10;1.4235E-10
1.56E+05;1.00E+00;1.24E-10;-4.50E+00;-1.42E-10;;;;1.2397E-10;1.4162E-10
1.57E+05;1.00E+00;1.24E-10;-5.00E+00;-1.41E-10;;;;1.2403E-10;1.4127E-10
1.57E+05;1.00E+00;1.24E-10;-5.50E+00;-1.42E-10;;;;1.2366E-10;1.4184E-10
1.58E+05;1.00E+00;1.24E-10;-6.00E+00;-1.43E-10;;;;1.2389E-10;1.4266E-10
1.58E+05;1.00E+00;1.23E-10;-6.50E+00;-1.43E-10;;;;1.2339E-10;1.4324E-10
1.59E+05;1.00E+00;1.24E-10;-7.00E+00;-1.44E-10;;;;1.2383E-10;1.4363E-10
1.59E+05;1.00E+00;1.25E-10;-7.50E+00;-1.41E-10;;;;1.2469E-10;1.4086E-10
1.60E+05;1.00E+00;1.24E-10;-8.00E+00;-1.41E-10;;;;1.2411E-10;1.406E-10
1.60E+05;1.00E+00;1.24E-10;-8.50E+00;-1.41E-10;;;;1.2402E-10;1.4109E-10
1.61E+05;1.00E+00;1.24E-10;-9.00E+00;-1.42E-10;;;;1.2433E-10;1.4191E-10
1.61E+05;1.00E+00;1.25E-10;-9.50E+00;-1.41E-10;;;;1.2451E-10;1.4102E-10
1.62E+05;1.00E+00;1.24E-10;-1.00E+01;-1.39E-10;;;;1.2373E-10;1.3903E-10
1.62E+05;1.00E+00;1.25E-10;-1.05E+01;-1.39E-10;;;;1.2473E-10;1.3928E-10
1.63E+05;1.00E+00;1.24E-10;-1.10E+01;-1.39E-10;;;;1.2434E-10;1.3942E-10
1.63E+05;1.00E+00;1.25E-10;-1.15E+01;-1.40E-10;;;;1.2486E-10;1.4E-10
1.64E+05;1.00E+00;1.25E-10;-1.20E+01;-1.41E-10;;;;1.2526E-10;1.4081E-10
1.64E+05;1.00E+00;1.26E-10;-1.25E+01;-1.41E-10;;;;1.2638E-10;1.4098E-10
1.65E+05;1.00E+00;1.26E-10;-1.30E+01;-1.41E-10;;;;1.2565E-10;1.4077E-10
1.65E+05;1.00E+00;1.26E-10;-1.35E+01;-1.39E-10;;;;1.2578E-10;1.3942E-10
1.66E+05;1.00E+00;1.26E-10;-1.40E+01;-1.39E-10;;;;1.2638E-10;1.3935E-10
1.66E+05;1.00E+00;1.25E-10;-1.45E+01;-1.40E-10;;;;1.2548E-10;1.4017E-10
1.67E+05;1.00E+00;1.23E-10;-1.50E+01;-1.40E-10;;;;1.233E-10;1.3996E-10
1.67E+05;1.00E+00;1.30E-10;-1.55E+01;-2.76E-10;;;;1.299E-10;2.7619E-10
1.68E+05;1.00E+00;1.26E-10;-1.60E+01;-1.42E-10;;;;1.258E-10;1.424E-10
1.68E+05;1.00E+00;1.25E-10;-1.65E+01;-1.42E-10;;;;1.2462E-10;1.4241E-10
1.69E+05;1.00E+00;1.24E-10;-1.70E+01;-1.44E-10;;;;1.2436E-10;1.4418E-10
1.69E+05;1.00E+00;1.24E-10;-1.75E+01;-1.44E-10;;;;1.2426E-10;1.4446E-10
1.70E+05;1.00E+00;1.24E-10;-1.80E+01;-1.42E-10;;;;1.2414E-10;1.4237E-10
1.70E+05;1.00E+00;1.27E-10;-1.85E+01;-1.43E-10;;;;1.2653E-10;1.4329E-10
1.71E+05;1.00E+00;1.27E-10;-1.90E+01;-1.43E-10;;;;1.2698E-10;1.4282E-10
1.71E+05;1.00E+00;1.27E-10;-1.95E+01;-1.44E-10;;;;1.2708E-10;1.4393E-10
1.72E+05;1.00E+00;1.26E-10;-2.00E+01;-1.45E-10;;;;1.2564E-10;1.4529E-10
1.72E+05;1.00E+00;1.26E-10;-2.05E+01;-1.52E-10;;;;1.258E-10;1.5202E-10
1.73E+05;1.00E+00;1.26E-10;-2.10E+01;-1.50E-10;;;;1.2617E-10;1.4962E-10
1.73E+05;1.00E+00;1.26E-10;-2.15E+01;-1.52E-10;;;;1.2605E-10;1.5204E-10
1.74E+05;1.00E+00;1.27E-10;-2.20E+01;-1.50E-10;;;;1.2698E-10;1.5017E-10
1.74E+05;1.00E+00;1.26E-10;-2.25E+01;-1.55E-10;;;;1.2562E-10;1.5515E-10
1.75E+05;1.00E+00;1.26E-10;-2.30E+01;-1.56E-10;;;;1.2567E-10;1.5552E-10
1.75E+05;1.00E+00;1.26E-10;-2.35E+01;-1.59E-10;;;;1.255E-10;1.5881E-10
1.76E+05;1.00E+00;1.24E-10;-2.40E+01;-1.58E-10;;;;1.2449E-10;1.5805E-10
1.76E+05;1.00E+00;1.25E-10;-2.45E+01;-1.59E-10;;;;1.2539E-10;1.5922E-10
1.77E+05;1.00E+00;1.25E-10;-2.50E+01;-1.62E-10;;;;1.2515E-10;1.6232E-10
1.77E+05;1.00E+00;1.25E-10;-2.55E+01;-1.66E-10;;;;1.2482E-10;1.6584E-10
1.78E+05;1.00E+00;1.26E-10;-2.60E+01;-1.68E-10;;;;1.2572E-10;1.6787E-10
1.78E+05;1.00E+00;1.26E-10;-2.65E+01;-1.70E-10;;;;1.2594E-10;1.7018E-10
1.79E+05;1.00E+00;1.26E-10;-2.70E+01;-1.68E-10;;;;1.2623E-10;1.6793E-10
1.79E+05;1.00E+00;1.27E-10;-2.75E+01;-1.69E-10;;;;1.2688E-10;1.6906E-10
1.80E+05;1.00E+00;1.27E-10;-2.80E+01;-1.72E-10;;;;1.2705E-10;1.7233E-10
1.80E+05;1.00E+00;1.28E-10;-2.85E+01;-1.76E-10;;;;1.2807E-10;1.7633E-10
1.81E+05;1.00E+00;1.27E-10;-2.90E+01;-1.87E-10;;;;1.2693E-10;1.8727E-10
1.81E+05;1.00E+00;1.27E-10;-2.95E+01;-1.94E-10;;;;1.274E-10;1.9426E-10
1.82E+05;1.00E+00;1.27E-10;-3.00E+01;-2.06E-10;;;;1.273E-10;2.062E-10
1.82E+05;1.00E+00;1.24E-10;-3.05E+01;-1.83E-10;;;;1.2424E-10;1.8252E-10
1.83E+05;1.00E+00;1.31E-10;-3.10E+01;-3.17E-10;;;;1.3111E-10;3.1664E-10
1.83E+05;1.00E+00;1.27E-10;-3.15E+01;-2.08E-10;;;;1.2738E-10;2.0815E-10
1.84E+05;1.00E+00;1.27E-10;-3.20E+01;-2.06E-10;;;;1.2687E-10;2.0629E-10
1.84E+05;1.00E+00;1.27E-10;-3.25E+01;-2.03E-10;;;;1.2739E-10;2.0307E-10
1.85E+05;1.00E+00;1.27E-10;-3.30E+01;-2.05E-10;;;;1.2714E-10;2.0538E-10
1.85E+05;1.00E+00;1.27E-10;-3.35E+01;-2.09E-10;;;;1.2749E-10;2.093E-10
1.86E+05;1.00E+00;1.26E-10;-3.40E+01;-2.07E-10;;;;1.2597E-10;2.0727E-10
1.86E+05;1.00E+00;1.26E-10;-3.45E+01;-2.15E-10;;;;1.2572E-10;2.1453E-10
1.87E+05;1.00E+00;1.26E-10;-3.50E+01;-2.07E-10;;;;1.2636E-10;2.0689E-10
1.87E+05;1.00E+00;1.27E-10;-3.55E+01;-2.14E-10;;;;1.2749E-10;2.1421E-10
1.88E+05;1.00E+00;1.27E-10;-3.60E+01;-2.14E-10;;;;1.2696E-10;2.1426E-10
1.88E+05;1.00E+00;1.27E-10;-3.65E+01;-2.25E-10;;;;1.2705E-10;2.2459E-10
1.89E+05;1.00E+00;1.27E-10;-3.70E+01;-2.44E-10;;;;1.2743E-10;2.4406E-10
1.89E+05;1.00E+00;1.28E-10;-3.75E+01;-2.51E-10;;;;1.2785E-10;2.5123E-10
1.90E+05;1.00E+00;1.27E-10;-3.80E+01;-2.76E-10;;;;1.2735E-10;2.7585E-10
1.90E+05;1.00E+00;1.27E-10;-3.85E+01;-2.79E-10;;;;1.2731E-10;2.7866E-10
1.91E+05;1.00E+00;1.28E-10;-3.90E+01;-2.74E-10;;;;1.2778E-10;2.7354E-10
1.91E+05;1.00E+00;1.28E-10;-3.95E+01;-2.63E-10;;;;1.2813E-10;2.6306E-10
1.92E+05;1.00E+00;1.28E-10;-4.00E+01;-2.73E-10;;;;1.2813E-10;2.7275E-10
1.92E+05;1.00E+00;1.28E-10;-4.05E+01;-2.56E-10;;;;1.2775E-10;2.5631E-10
1.93E+05;1.00E+00;1.27E-10;-4.10E+01;-2.73E-10;;;;1.2685E-10;2.7298E-10
1.93E+05;1.00E+00;1.28E-10;-4.15E+01;-2.75E-10;;;;1.2769E-10;2.7514E-10
1.94E+05;1.00E+00;1.27E-10;-4.20E+01;-3.00E-10;;;;1.2651E-10;3.0042E-10
1.94E+05;1.00E+00;1.27E-10;-4.25E+01;-3.09E-10;;;;1.265E-10;3.087E-10
1.95E+05;1.00E+00;1.27E-10;-4.30E+01;-2.89E-10;;;;1.2693E-10;2.8875E-10
1.95E+05;1.00E+00;1.27E-10;-4.35E+01;-3.04E-10;;;;1.2663E-10;3.0372E-10
1.96E+05;1.00E+00;1.28E-10;-4.40E+01;-3.20E-10;;;;1.2784E-10;3.2005E-10
1.96E+05;1.00E+00;1.26E-10;-4.45E+01;-3.27E-10;;;;1.2644E-10;3.2658E-10
1.97E+05;1.00E+00;1.27E-10;-4.50E+01;-3.38E-10;;;;1.265E-10;3.3831E-10
1.97E+05;1.00E+00;1.24E-10;-4.55E+01;-3.46E-10;;;;1.2385E-10;3.4561E-10
1.98E+05;1.00E+00;1.31E-10;-4.60E+01;-4.89E-10;;;;1.3108E-10;4.894E-10
1.98E+05;1.00E+00;1.28E-10;-4.65E+01;-3.99E-10;;;;1.2836E-10;3.9901E-10
1.99E+05;1.00E+00;1.28E-10;-4.70E+01;-4.25E-10;;;;1.2754E-10;4.253E-10
1.99E+05;1.00E+00;1.28E-10;-4.75E+01;-4.39E-10;;;;1.2775E-10;4.3948E-10
2.00E+05;1.00E+00;1.28E-10;-4.80E+01;-4.91E-10;;;;1.2813E-10;4.9137E-10
2.00E+05;1.00E+00;1.27E-10;-4.85E+01;-4.94E-10;;;;1.2735E-10;4.9435E-10
2.01E+05;1.00E+00;1.26E-10;-4.90E+01;-5.29E-10;;;;1.2623E-10;5.2923E-10
2.01E+05;1.00E+00;1.27E-10;-4.95E+01;-6.24E-10;;;;1.2673E-10;6.2408E-10
2.02E+05;1.00E+00;1.27E-10;-5.00E+01;-8.13E-10;;;;1.2671E-10;8.1282E-10
