File Name: 00_Sample14_device1_trfSat_dark_begin.dat;;;;;;;;
File Data: 22/11/2023;11:20:49;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.29E+05;1.00E+00;1.20E-06;2.40E+01;-9.05E-11;;;0.000001197;9.05E-11
1.29E+05;1.00E+00;1.10E-06;2.35E+01;-9.08E-11;;;1.1037E-06;9.0812E-11
1.30E+05;1.00E+00;1.02E-06;2.30E+01;-9.06E-11;;;1.0152E-06;9.064E-11
1.30E+05;1.00E+00;9.35E-07;2.25E+01;-9.07E-11;;;9.3452E-07;9.0679E-11
1.31E+05;1.00E+00;8.76E-07;2.20E+01;-1.04E-10;;;8.7634E-07;1.0354E-10
1.31E+05;1.00E+00;8.08E-07;2.15E+01;-9.09E-11;;;8.0809E-07;9.0929E-11
1.32E+05;1.00E+00;7.40E-07;2.10E+01;-9.10E-11;;;7.3988E-07;9.0983E-11
1.32E+05;1.00E+00;6.80E-07;2.05E+01;-9.08E-11;;;6.8022E-07;9.0784E-11
1.33E+05;1.00E+00;6.34E-07;2.00E+01;-9.10E-11;;;6.3406E-07;9.1013E-11
1.33E+05;1.00E+00;5.72E-07;1.95E+01;-9.09E-11;;;5.7214E-07;9.0942E-11
1.34E+05;1.00E+00;5.11E-07;1.90E+01;-9.11E-11;;;5.1143E-07;9.1057E-11
1.34E+05;1.00E+00;4.68E-07;1.85E+01;-9.12E-11;;;4.681E-07;9.1191E-11
1.35E+05;1.00E+00;4.26E-07;1.80E+01;-9.12E-11;;;4.2597E-07;9.1205E-11
1.35E+05;1.00E+00;3.81E-07;1.75E+01;-9.13E-11;;;3.8082E-07;9.1284E-11
1.36E+05;1.00E+00;3.46E-07;1.70E+01;-9.13E-11;;;3.4647E-07;9.1327E-11
1.36E+05;1.00E+00;3.19E-07;1.65E+01;-9.15E-11;;;3.1859E-07;9.1493E-11
1.37E+05;1.00E+00;2.90E-07;1.60E+01;-7.52E-11;;;2.8997E-07;7.5159E-11
1.37E+05;1.00E+00;2.58E-07;1.55E+01;-2.35E-10;;;2.5816E-07;2.3532E-10
1.38E+05;1.00E+00;2.34E-07;1.50E+01;-9.19E-11;;;2.3364E-07;9.1877E-11
1.38E+05;1.00E+00;2.13E-07;1.45E+01;-9.18E-11;;;2.129E-07;9.1842E-11
1.39E+05;1.00E+00;1.90E-07;1.40E+01;-9.19E-11;;;1.9039E-07;9.1863E-11
1.39E+05;1.00E+00;1.70E-07;1.35E+01;-9.19E-11;;;1.6963E-07;9.1944E-11
1.40E+05;1.00E+00;1.51E-07;1.30E+01;-9.21E-11;;;1.5087E-07;9.2055E-11
1.40E+05;1.00E+00;1.36E-07;1.25E+01;-9.20E-11;;;1.3599E-07;9.2046E-11
1.41E+05;1.00E+00;1.20E-07;1.20E+01;-9.21E-11;;;1.204E-07;9.214E-11
1.41E+05;1.00E+00;1.10E-07;1.15E+01;-9.22E-11;;;1.0953E-07;9.2238E-11
1.42E+05;1.00E+00;9.74E-08;1.10E+01;-9.23E-11;;;9.7405E-08;9.2297E-11
1.42E+05;1.00E+00;8.45E-08;1.05E+01;-1.53E-10;;;8.4523E-08;1.5295E-10
1.43E+05;1.00E+00;7.56E-08;1.00E+01;-9.25E-11;;;7.5609E-08;9.2521E-11
1.43E+05;1.00E+00;6.74E-08;9.50E+00;-9.25E-11;;;6.7445E-08;9.2466E-11
1.44E+05;1.00E+00;5.91E-08;9.00E+00;-9.24E-11;;;5.909E-08;9.2437E-11
1.44E+05;1.00E+00;5.17E-08;8.50E+00;-9.26E-11;;;5.1652E-08;9.2642E-11
1.45E+05;1.00E+00;4.52E-08;8.00E+00;-9.27E-11;;;4.523E-08;9.2748E-11
1.45E+05;1.00E+00;3.98E-08;7.50E+00;-9.28E-11;;;3.975E-08;9.275E-11
1.46E+05;1.00E+00;3.37E-08;7.00E+00;-9.28E-11;;;3.3654E-08;9.2799E-11
1.46E+05;1.00E+00;2.93E-08;6.50E+00;-9.28E-11;;;2.9277E-08;9.2845E-11
1.47E+05;1.00E+00;2.46E-08;6.00E+00;-9.34E-11;;;2.4606E-08;9.3379E-11
1.47E+05;1.00E+00;2.11E-08;5.50E+00;-9.30E-11;;;2.1076E-08;9.2998E-11
1.48E+05;1.00E+00;1.77E-08;5.00E+00;-9.30E-11;;;1.7669E-08;9.3037E-11
1.48E+05;1.00E+00;1.48E-08;4.50E+00;-9.31E-11;;;1.4771E-08;9.3074E-11
1.49E+05;1.00E+00;1.22E-08;4.00E+00;-9.31E-11;;;1.2217E-08;9.3054E-11
1.49E+05;1.00E+00;9.63E-09;3.50E+00;-9.32E-11;;;9.6313E-09;9.318E-11
1.50E+05;1.00E+00;7.24E-09;3.00E+00;-9.32E-11;;;7.2449E-09;9.3194E-11
1.50E+05;1.00E+00;5.33E-09;2.50E+00;-9.34E-11;;;5.3275E-09;9.3364E-11
1.51E+05;1.00E+00;4.06E-09;2.00E+00;-9.33E-11;;;4.0576E-09;9.333E-11
1.51E+05;1.00E+00;3.05E-09;1.50E+00;-9.34E-11;;;3.0513E-09;9.3418E-11
1.52E+05;1.00E+00;2.40E-09;1.00E+00;-8.70E-11;;;2.4026E-09;8.6979E-11
1.52E+05;1.00E+00;1.85E-09;5.00E-01;-2.38E-10;;;1.8485E-09;2.3775E-10
1.53E+05;1.00E+00;1.40E-09;0.00E+00;-9.35E-11;;;1.4041E-09;9.3521E-11
1.53E+05;1.00E+00;1.02E-09;-5.00E-01;-9.41E-11;;;1.0162E-09;9.4112E-11
1.54E+05;1.00E+00;5.74E-10;-1.00E+00;-9.42E-11;;;5.7383E-10;9.4213E-11
1.54E+05;1.00E+00;3.05E-10;-1.50E+00;-9.42E-11;;;3.0533E-10;9.4156E-11
1.55E+05;1.00E+00;1.86E-10;-2.00E+00;-9.42E-11;;;1.8629E-10;9.4219E-11
1.55E+05;1.00E+00;1.36E-10;-2.50E+00;-9.49E-11;;;1.357E-10;9.4925E-11
1.56E+05;1.00E+00;1.12E-10;-3.00E+00;-9.44E-11;;;1.1191E-10;9.4409E-11
1.56E+05;1.00E+00;1.01E-10;-3.50E+00;-9.45E-11;;;1.0121E-10;9.4536E-11
1.57E+05;1.00E+00;9.66E-11;-4.00E+00;-9.46E-11;;;9.6608E-11;9.4559E-11
1.57E+05;1.00E+00;9.40E-11;-4.50E+00;-9.45E-11;;;9.398E-11;9.4498E-11
1.58E+05;1.00E+00;9.27E-11;-5.00E+00;-9.46E-11;;;9.2689E-11;9.4627E-11
1.58E+05;1.00E+00;9.22E-11;-5.50E+00;-9.46E-11;;;9.2194E-11;9.4614E-11
1.59E+05;1.00E+00;9.19E-11;-6.00E+00;-9.48E-11;;;9.1882E-11;9.48E-11
1.59E+05;1.00E+00;9.15E-11;-6.50E+00;-9.47E-11;;;9.147E-11;9.4694E-11
1.60E+05;1.00E+00;9.15E-11;-7.00E+00;-9.47E-11;;;9.1541E-11;9.4733E-11
1.60E+05;1.00E+00;9.13E-11;-7.50E+00;-9.50E-11;;;9.1336E-11;9.5025E-11
1.61E+05;1.00E+00;9.13E-11;-8.00E+00;-9.49E-11;;;9.1304E-11;9.4925E-11
1.61E+05;1.00E+00;9.11E-11;-8.50E+00;-9.52E-11;;;9.1074E-11;9.5159E-11
1.62E+05;1.00E+00;9.08E-11;-9.00E+00;-9.51E-11;;;9.084E-11;9.5078E-11
1.62E+05;1.00E+00;9.09E-11;-9.50E+00;-9.51E-11;;;9.0858E-11;9.5091E-11
1.63E+05;1.00E+00;9.14E-11;-1.00E+01;-9.53E-11;;;9.1426E-11;9.5298E-11
1.63E+05;1.00E+00;9.14E-11;-1.05E+01;-9.52E-11;;;9.1442E-11;9.5197E-11
1.64E+05;1.00E+00;9.12E-11;-1.10E+01;-9.53E-11;;;9.1212E-11;9.528E-11
1.64E+05;1.00E+00;9.10E-11;-1.15E+01;-9.59E-11;;;9.1045E-11;9.5917E-11
1.65E+05;1.00E+00;9.14E-11;-1.20E+01;-9.55E-11;;;9.136E-11;9.5456E-11
1.65E+05;1.00E+00;9.11E-11;-1.25E+01;-9.53E-11;;;9.11E-11;9.5253E-11
1.66E+05;1.00E+00;9.13E-11;-1.30E+01;-9.54E-11;;;9.1277E-11;9.5437E-11
1.66E+05;1.00E+00;9.11E-11;-1.35E+01;-9.56E-11;;;9.1114E-11;9.5583E-11
1.67E+05;1.00E+00;8.99E-11;-1.40E+01;-9.47E-11;;;8.9948E-11;9.4665E-11
1.67E+05;1.00E+00;9.52E-11;-1.45E+01;-2.37E-10;;;9.515E-11;2.3675E-10
1.68E+05;1.00E+00;9.13E-11;-1.50E+01;-9.58E-11;;;9.128E-11;9.5817E-11
1.68E+05;1.00E+00;9.10E-11;-1.55E+01;-9.59E-11;;;9.1046E-11;9.5948E-11
1.69E+05;1.00E+00;9.11E-11;-1.60E+01;-9.60E-11;;;9.105E-11;9.6028E-11
1.69E+05;1.00E+00;9.08E-11;-1.65E+01;-9.60E-11;;;9.0841E-11;9.6E-11
1.70E+05;1.00E+00;9.09E-11;-1.70E+01;-9.60E-11;;;9.0895E-11;9.6035E-11
1.70E+05;1.00E+00;9.10E-11;-1.75E+01;-9.61E-11;;;9.0964E-11;9.6143E-11
1.71E+05;1.00E+00;9.09E-11;-1.80E+01;-9.62E-11;;;9.0907E-11;9.6182E-11
1.71E+05;1.00E+00;9.09E-11;-1.85E+01;-9.61E-11;;;9.0893E-11;9.6114E-11
1.72E+05;1.00E+00;9.08E-11;-1.90E+01;-9.63E-11;;;9.0834E-11;9.6267E-11
1.72E+05;1.00E+00;9.10E-11;-1.95E+01;-9.64E-11;;;9.0977E-11;9.6394E-11
1.73E+05;1.00E+00;9.07E-11;-2.00E+01;-9.65E-11;;;9.0739E-11;9.6471E-11
1.73E+05;1.00E+00;9.10E-11;-2.05E+01;-9.89E-11;;;9.0989E-11;9.8943E-11
1.74E+05;1.00E+00;9.08E-11;-2.10E+01;-9.63E-11;;;9.0783E-11;9.6324E-11
1.74E+05;1.00E+00;9.06E-11;-2.15E+01;-9.65E-11;;;9.0636E-11;9.6503E-11
1.75E+05;1.00E+00;9.07E-11;-2.20E+01;-9.68E-11;;;9.0723E-11;9.6835E-11
1.75E+05;1.00E+00;9.07E-11;-2.25E+01;-9.67E-11;;;9.0654E-11;9.6686E-11
1.76E+05;1.00E+00;9.06E-11;-2.30E+01;-9.71E-11;;;9.0619E-11;9.7129E-11
1.76E+05;1.00E+00;9.06E-11;-2.35E+01;-9.69E-11;;;9.0641E-11;9.693E-11
1.77E+05;1.00E+00;9.07E-11;-2.40E+01;-9.68E-11;;;9.0669E-11;9.6808E-11
1.77E+05;1.00E+00;9.05E-11;-2.45E+01;-9.69E-11;;;9.05E-11;9.6949E-11
1.78E+05;1.00E+00;9.05E-11;-2.50E+01;-9.70E-11;;;9.0497E-11;9.6998E-11
1.78E+05;1.00E+00;9.04E-11;-2.55E+01;-9.70E-11;;;9.0429E-11;9.6958E-11
1.79E+05;1.00E+00;9.05E-11;-2.60E+01;-9.70E-11;;;9.0467E-11;9.7019E-11
1.79E+05;1.00E+00;9.03E-11;-2.65E+01;-9.71E-11;;;9.0319E-11;9.7068E-11
1.80E+05;1.00E+00;9.04E-11;-2.70E+01;-9.74E-11;;;9.038E-11;9.7359E-11
1.80E+05;1.00E+00;9.03E-11;-2.75E+01;-9.70E-11;;;9.0313E-11;9.698E-11
1.81E+05;1.00E+00;9.02E-11;-2.80E+01;-9.76E-11;;;9.0238E-11;9.763E-11
1.81E+05;1.00E+00;9.03E-11;-2.85E+01;-9.72E-11;;;9.0296E-11;9.7168E-11
1.82E+05;1.00E+00;9.03E-11;-2.90E+01;-9.84E-11;;;9.0281E-11;9.8431E-11
1.82E+05;1.00E+00;8.86E-11;-2.95E+01;-8.16E-11;;;8.8642E-11;8.1624E-11
1.83E+05;1.00E+00;9.51E-11;-3.00E+01;-2.37E-10;;;9.5065E-11;2.3706E-10
1.83E+05;1.00E+00;9.12E-11;-3.05E+01;-9.81E-11;;;9.1232E-11;9.805E-11
1.84E+05;1.00E+00;9.15E-11;-3.10E+01;-9.86E-11;;;9.1492E-11;9.8563E-11
1.84E+05;1.00E+00;9.12E-11;-3.15E+01;-9.84E-11;;;9.1173E-11;9.8363E-11
1.85E+05;1.00E+00;9.14E-11;-3.20E+01;-9.85E-11;;;9.1408E-11;9.8528E-11
1.85E+05;1.00E+00;9.16E-11;-3.25E+01;-9.85E-11;;;9.1602E-11;9.8509E-11
1.86E+05;1.00E+00;9.16E-11;-3.30E+01;-9.86E-11;;;9.1592E-11;9.8556E-11
1.86E+05;1.00E+00;9.15E-11;-3.35E+01;-9.86E-11;;;9.1482E-11;9.8622E-11
1.87E+05;1.00E+00;9.17E-11;-3.40E+01;-9.88E-11;;;9.172E-11;9.877E-11
1.87E+05;1.00E+00;9.24E-11;-3.45E+01;-9.91E-11;;;9.2428E-11;9.9099E-11
1.88E+05;1.00E+00;9.32E-11;-3.50E+01;-9.98E-11;;;9.3194E-11;9.98E-11
1.88E+05;1.00E+00;9.42E-11;-3.55E+01;-1.01E-10;;;9.4216E-11;1.0054E-10
1.89E+05;1.00E+00;9.52E-11;-3.60E+01;-1.01E-10;;;9.5212E-11;1.0116E-10
1.89E+05;1.00E+00;9.59E-11;-3.65E+01;-1.02E-10;;;9.5899E-11;1.0197E-10
1.90E+05;1.00E+00;9.48E-11;-3.70E+01;-1.02E-10;;;9.4789E-11;1.0166E-10
1.90E+05;1.00E+00;9.36E-11;-3.75E+01;-1.00E-10;;;9.3576E-11;1.0024E-10
1.91E+05;1.00E+00;9.46E-11;-3.80E+01;-1.00E-10;;;9.4596E-11;1.0027E-10
1.91E+05;1.00E+00;9.41E-11;-3.85E+01;-1.01E-10;;;9.407E-11;1.0068E-10
1.92E+05;1.00E+00;9.47E-11;-3.90E+01;-1.01E-10;;;9.4733E-11;1.0083E-10
1.92E+05;1.00E+00;9.50E-11;-3.95E+01;-1.01E-10;;;9.5047E-11;1.0098E-10
1.93E+05;1.00E+00;9.55E-11;-4.00E+01;-1.01E-10;;;9.5484E-11;1.012E-10
1.93E+05;1.00E+00;9.58E-11;-4.05E+01;-1.01E-10;;;9.5807E-11;1.0107E-10
1.94E+05;1.00E+00;9.63E-11;-4.10E+01;-1.01E-10;;;9.6318E-11;1.0133E-10
1.94E+05;1.00E+00;9.64E-11;-4.15E+01;-1.02E-10;;;9.636E-11;1.0192E-10
1.95E+05;1.00E+00;9.74E-11;-4.20E+01;-1.02E-10;;;9.7371E-11;1.0196E-10
1.95E+05;1.00E+00;9.78E-11;-4.25E+01;-1.02E-10;;;9.778E-11;1.0204E-10
1.96E+05;1.00E+00;9.83E-11;-4.30E+01;-1.02E-10;;;9.8292E-11;1.0228E-10
1.96E+05;1.00E+00;9.86E-11;-4.35E+01;-1.02E-10;;;9.8593E-11;1.0216E-10
1.97E+05;1.00E+00;9.91E-11;-4.40E+01;-1.03E-10;;;9.9089E-11;1.0262E-10
1.97E+05;1.00E+00;9.84E-11;-4.45E+01;-9.49E-11;;;9.8393E-11;9.4945E-11
1.98E+05;1.00E+00;1.04E-10;-4.50E+01;-2.43E-10;;;1.0377E-10;2.4302E-10
1.98E+05;1.00E+00;1.01E-10;-4.55E+01;-1.04E-10;;;1.0089E-10;1.0357E-10
1.99E+05;1.00E+00;1.01E-10;-4.60E+01;-1.04E-10;;;1.0142E-10;1.0387E-10
1.99E+05;1.00E+00;1.02E-10;-4.65E+01;-1.05E-10;;;1.0212E-10;1.0503E-10
2.00E+05;1.00E+00;1.03E-10;-4.70E+01;-1.04E-10;;;1.0294E-10;1.0448E-10
2.00E+05;1.00E+00;1.04E-10;-4.75E+01;-1.05E-10;;;1.0363E-10;1.0485E-10
2.01E+05;1.00E+00;1.04E-10;-4.80E+01;-1.05E-10;;;1.036E-10;1.0501E-10
2.01E+05;1.00E+00;1.04E-10;-4.85E+01;-1.05E-10;;;1.0415E-10;1.0453E-10
2.02E+05;1.00E+00;1.05E-10;-4.90E+01;-1.05E-10;;;1.0453E-10;1.0474E-10
2.02E+05;1.00E+00;1.05E-10;-4.95E+01;-1.05E-10;;;1.0468E-10;1.046E-10
2.03E+05;1.00E+00;1.05E-10;-5.00E+01;-1.05E-10;;;1.0521E-10;1.0486E-10
