#scan;iMeasureCycle=1;iMux=0;time=0.14;N=492;LocalTime=21/12/2023 12:49:13;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00001;5.07E-10;45.006234;-20;-5.23E-05;45.006234;;;-20;5.22654E-05
-5.00001;1.64E-10;45.156108;-19.5;-5.22E-05;45.156108;;;-19.5;5.21564E-05
-5.00001;3.44E-11;45.306008;-19;-5.20E-05;45.306008;;;-19;5.20458E-05
-5;1.20E-10;45.48588;-18.5;-5.19E-05;45.48588;;;-18.5;5.19032E-05
-5;1.16E-10;45.635713;-18;-5.18E-05;45.635713;;;-18;0.000051765
-5;1.17E-10;45.785551;-17.5;-5.16E-05;45.785551;;;-17.5;5.16193E-05
-5.00001;9.18E-11;45.972967;-17;-5.14E-05;45.972967;;;-17;5.14496E-05
-5.00001;2.84E-11;46.12284;-16.5;-5.13E-05;46.12284;;;-16.5;5.12691E-05
-5;-2.29E-11;46.272634;-16;-5.11E-05;46.272634;;;-16;5.10691E-05
-5;-8.51E-11;46.422488;-15.5;-5.08E-05;46.422488;;;-15.5;5.08495E-05
-5.00001;-1.38E-10;46.589016;-15;-5.06E-05;46.589016;;;-15;5.05967E-05
-5.00001;-1.95E-10;46.738894;-14.5;-5.03E-05;46.738894;;;-14.5;5.03194E-05
-5;-2.77E-10;46.888644;-14;-5.00E-05;46.888644;;;-14;5.00146E-05
-5.00001;-3.43E-10;47.038587;-13.5;-4.97E-05;47.038587;;;-13.5;0.000049669
-5;-3.78E-10;47.188469;-13;-4.93E-05;47.188469;;;-13;4.92799E-05
-5.00001;-4.40E-10;47.338305;-12.5;-4.88E-05;47.338305;;;-12.5;4.88345E-05
-5.00001;-4.65E-10;47.504345;-12;-4.83E-05;47.504345;;;-12;0.000048348
-5.00001;-5.65E-10;47.65421;-11.5;-4.78E-05;47.65421;;;-11.5;4.77913E-05
-5;-6.53E-10;47.803953;-11;-4.71E-05;47.803953;;;-11;4.71492E-05
-5;-7.03E-10;47.979988;-10.5;-4.64E-05;47.979988;;;-10.5;4.64383E-05
-5.00001;-8.06E-10;48.129878;-10;-4.56E-05;48.129878;;;-10;4.56344E-05
-5;-9.10E-10;48.279699;-9.5;-4.47E-05;48.279699;;;-9.5;4.47272E-05
-5;-1.03E-09;48.429552;-9;-4.37E-05;48.429552;;;-9;4.37043E-05
-5.00001;-1.10E-09;48.593772;-8.5;-4.26E-05;48.593772;;;-8.5;4.25613E-05
-5.00001;-1.21E-09;48.743651;-8;-4.13E-05;48.743651;;;-8;4.12627E-05
-5;-1.32E-09;48.893429;-7.5;-3.98E-05;48.893429;;;-7.5;3.98066E-05
-5.00001;-1.44E-09;49.043389;-7;-3.82E-05;49.043389;;;-7;3.81873E-05
-5.00001;-1.57E-09;49.193288;-6.5;-3.64E-05;49.193288;;;-6.5;3.63779E-05
-5.00001;-1.69E-09;49.343143;-6;-3.44E-05;49.343143;;;-6;3.43847E-05
-5.00001;-1.78E-09;49.509175;-5.5;-3.22E-05;49.509175;;;-5.5;0.000032221
-5.00001;-1.91E-09;49.659017;-5;-2.99E-05;49.659017;;;-5;2.98794E-05
-5;-2.06E-09;49.808781;-4.5;-2.74E-05;49.808781;;;-4.5;2.73772E-05
-5.00001;-2.14E-09;49.984931;-4;-2.47E-05;49.984931;;;-4;0.000024716
-5.00001;-2.31E-09;50.134911;-3.5;-2.19E-05;50.134911;;;-3.5;2.19106E-05
-5.00001;-2.46E-09;50.2848;-3;-1.90E-05;50.2848;;;-3;1.89655E-05
-5;-2.60E-09;50.43462;-2.5;-1.59E-05;50.43462;;;-2.5;0.000015897
-5.00001;-2.74E-09;50.598587;-2;-1.27E-05;50.598587;;;-2;0.000012728
-5.00001;-2.88E-09;50.74839;-1.5;-9.50E-06;50.74839;;;-1.5;9.4981E-06
-5;-3.02E-09;50.900693;-1;-6.25E-06;50.900693;;;-1;6.24993E-06
-5;-3.17E-09;51.050576;-0.5;-3.05E-06;51.050576;;;-0.5;3.05393E-06
-5;-3.26E-09;51.223527;-1.00E-05;2.08E-09;51.223527;;;-1.00E-05;2.08054E-09
-10;-8.97E-09;51.393669;0;5.89E-09;51.393669;;;0;5.89056E-09
-9.99999;-6.86E-09;51.546911;-0.5;-3.21E-06;51.546911;;;-0.5;3.20931E-06
-10.00001;-6.01E-09;51.696725;-1;-6.64E-06;51.696725;;;-1;6.64472E-06
-9.99999;-5.44E-09;51.849907;-1.5;-1.02E-05;51.849907;;;-1.5;1.02038E-05
-10;-5.09E-09;52.018447;-2;-1.38E-05;52.018447;;;-2;1.38066E-05
-10.00001;-4.76E-09;52.168433;-2.5;-1.74E-05;52.168433;;;-2.5;0.00001741
-10;-4.46E-09;52.318265;-3;-2.10E-05;52.318265;;;-3;2.09686E-05
-10;-4.29E-09;52.505235;-3.5;-2.45E-05;52.505235;;;-3.5;2.44629E-05
-10.00001;-4.02E-09;52.65514;-4;-2.79E-05;52.65514;;;-4;2.78823E-05
-10.00001;-3.81E-09;52.804946;-4.5;-3.12E-05;52.804946;;;-4.5;3.12105E-05
-10.00001;-3.66E-09;52.990501;-5;-3.44E-05;52.990501;;;-5;3.44469E-05
-10;-3.43E-09;53.140453;-5.5;-3.76E-05;53.140453;;;-5.5;3.75962E-05
-10;-3.25E-09;53.290383;-6;-4.06E-05;53.290383;;;-6;0.000040646
-9.99999;-3.05E-09;53.440218;-6.5;-4.36E-05;53.440218;;;-6.5;4.36061E-05
-10.00001;-2.88E-09;53.605938;-7;-4.65E-05;53.605938;;;-7;4.64645E-05
-10.00001;-2.72E-09;53.75569;-7.5;-4.92E-05;53.75569;;;-7.5;4.92206E-05
-10;-2.54E-09;53.905532;-8;-5.19E-05;53.905532;;;-8;0.000051885
-10.00001;-2.39E-09;54.055416;-8.5;-5.44E-05;54.055416;;;-8.5;5.44447E-05
-10.00001;-2.25E-09;54.205285;-9;-5.69E-05;54.205285;;;-9;0.000056884
-10.00001;-2.12E-09;54.355061;-9.5;-5.92E-05;54.355061;;;-9.5;5.92216E-05
-9.99999;-1.98E-09;54.521954;-10;-6.14E-05;54.521954;;;-10;6.14271E-05
-10;-1.85E-09;54.671928;-10.5;-6.35E-05;54.671928;;;-10.5;6.35278E-05
-10.00001;-1.71E-09;54.821743;-11;-6.55E-05;54.821743;;;-11;6.54932E-05
-10;-1.63E-09;55.002288;-11.5;-6.73E-05;55.002288;;;-11.5;6.73192E-05
-9.99999;-1.48E-09;55.152195;-12;-6.90E-05;55.152195;;;-12;6.89999E-05
-10;-1.37E-09;55.302311;-12.5;-7.05E-05;55.302311;;;-12.5;7.05369E-05
-10.00001;-1.26E-09;55.452145;-13;-7.19E-05;55.452145;;;-13;7.19302E-05
-10;-1.14E-09;55.610882;-13.5;-7.32E-05;55.610882;;;-13.5;7.31956E-05
-10;-1.10E-09;55.760624;-14;-7.43E-05;55.760624;;;-14;7.43235E-05
-10.00001;-9.97E-10;55.91039;-14.5;-7.53E-05;55.91039;;;-14.5;7.53097E-05
-10.00001;-8.96E-10;56.060271;-15;-7.62E-05;56.060271;;;-15;0.000076221
-10.00001;-8.24E-10;56.212607;-15.5;-7.70E-05;56.212607;;;-15.5;7.70352E-05
-10.00001;-7.55E-10;56.362479;-16;-7.78E-05;56.362479;;;-16;7.77625E-05
-10.00001;-7.17E-10;56.522797;-16.5;-7.84E-05;56.522797;;;-16.5;7.83852E-05
-10.00001;-6.55E-10;56.672765;-17;-7.90E-05;56.672765;;;-17;7.89515E-05
-10;-6.02E-10;56.822587;-17.5;-7.94E-05;56.822587;;;-17.5;7.94419E-05
-10.00001;-6.09E-10;57.002113;-18;-7.99E-05;57.002113;;;-18;7.98945E-05
-10.00001;-5.20E-10;57.15202;-18.5;-8.03E-05;57.15202;;;-18.5;8.02958E-05
-10.00001;-4.93E-10;57.302057;-19;-8.07E-05;57.302057;;;-19;8.06676E-05
-10.00001;-4.71E-10;57.451894;-19.5;-8.10E-05;57.451894;;;-19.5;0.000080988
-10.00001;-4.47E-10;57.615671;-20;-8.13E-05;57.615671;;;-20;8.12664E-05
-10.00001;-5.40E-10;57.738018;-20;-8.13E-05;57.738018;;;-20;8.12528E-05
-10.00001;-7.85E-10;57.88783;-19.5;-8.09E-05;57.88783;;;-19.5;8.09222E-05
-10.00001;-9.21E-10;58.037635;-19;-8.06E-05;58.037635;;;-19;8.05564E-05
-10;-1.07E-09;58.187513;-18.5;-8.01E-05;58.187513;;;-18.5;0.000080142
-10.00001;-1.17E-09;58.337376;-18;-7.97E-05;58.337376;;;-18;7.97068E-05
-10.00001;-1.19E-09;58.517433;-17.5;-7.92E-05;58.517433;;;-17.5;7.91691E-05
-10.00001;-1.30E-09;58.667303;-17;-7.86E-05;58.667303;;;-17;7.85982E-05
-10;-1.40E-09;58.81713;-16.5;-7.80E-05;58.81713;;;-16.5;7.79751E-05
-10.00001;-1.42E-09;59.00472;-16;-7.73E-05;59.00472;;;-16;7.72727E-05
-10.00001;-1.54E-09;59.154743;-15.5;-7.65E-05;59.154743;;;-15.5;7.64935E-05
-10;-1.64E-09;59.304648;-15;-7.56E-05;59.304648;;;-15;0.000075645
-10;-1.75E-09;59.454474;-14.5;-7.47E-05;59.454474;;;-14.5;0.000074683
-10.00001;-1.86E-09;59.620332;-14;-7.36E-05;59.620332;;;-14;7.36167E-05
-10.00001;-1.95E-09;59.770112;-13.5;-7.24E-05;59.770112;;;-13.5;7.24212E-05
-10.00001;-2.06E-09;59.91991;-13;-7.11E-05;59.91991;;;-13;7.11171E-05
-10.00001;-2.18E-09;60.069819;-12.5;-6.97E-05;60.069819;;;-12.5;6.96721E-05
-10.00001;-2.29E-09;60.222055;-12;-6.81E-05;60.222055;;;-12;6.80794E-05
-10.00001;-2.41E-09;60.371912;-11.5;-6.63E-05;60.371912;;;-11.5;6.63499E-05
-10;-2.51E-09;60.531837;-11;-6.45E-05;60.531837;;;-11;6.44839E-05
-10.00001;-2.66E-09;60.681734;-10.5;-6.25E-05;60.681734;;;-10.5;6.24895E-05
-10.00001;-2.79E-09;60.831502;-10;-6.04E-05;60.831502;;;-10;6.03861E-05
-10;-2.86E-09;61.007257;-9.5;-5.82E-05;61.007257;;;-9.5;5.81522E-05
-10.00001;-3.03E-09;61.157187;-9;-5.58E-05;61.157187;;;-9;5.58248E-05
-10;-3.17E-09;61.307056;-8.5;-5.34E-05;61.307056;;;-8.5;5.33891E-05
-10.00001;-3.33E-09;61.456847;-8;-5.08E-05;61.456847;;;-8;5.08499E-05
-10.00001;-3.44E-09;61.62511;-7.5;-4.82E-05;61.62511;;;-7.5;4.82081E-05
-10;-3.59E-09;61.774871;-7;-4.55E-05;61.774871;;;-7;4.54726E-05
-10;-3.73E-09;61.924691;-6.5;-4.26E-05;61.924691;;;-6.5;4.26401E-05
-10.00001;-3.88E-09;62.074603;-6;-3.97E-05;62.074603;;;-6;3.97272E-05
-10;-4.04E-09;62.224478;-5.5;-3.67E-05;62.224478;;;-5.5;3.67231E-05
-10.00001;-4.17E-09;62.374428;-5;-3.36E-05;62.374428;;;-5;3.36328E-05
-10.00001;-4.27E-09;62.557176;-4.5;-3.05E-05;62.557176;;;-4.5;3.04636E-05
-10;-4.46E-09;62.707083;-4;-2.72E-05;62.707083;;;-4;2.72042E-05
-10.00001;-4.62E-09;62.8569;-3.5;-2.39E-05;62.8569;;;-3.5;2.38747E-05
-10.00001;-4.71E-09;63.038434;-3;-2.05E-05;63.038434;;;-3;2.04604E-05
-10.00001;-4.90E-09;63.188371;-2.5;-1.70E-05;63.188371;;;-2.5;1.69868E-05
-10;-5.10E-09;63.338259;-2;-1.35E-05;63.338259;;;-2;1.34751E-05
-10.00001;-5.18E-09;63.518445;-1.5;-9.96E-06;63.518445;;;-1.5;9.9601E-06
-10;-5.37E-09;63.670872;-1;-6.49E-06;63.670872;;;-1;6.48691E-06
-10;-5.55E-09;63.820711;-0.5;-3.13E-06;63.820711;;;-0.5;3.13413E-06
-10;-5.59E-09;64.027582;0;3.68E-09;64.027582;;;0;3.67938E-09
-15;-1.16E-08;64.197658;-1.00E-05;7.27E-09;64.197658;;;-1.00E-05;7.27344E-09
-15.00001;-9.53E-09;64.344836;-0.5;-3.08E-06;64.344836;;;-0.5;3.07577E-06
-15;-8.61E-09;64.52521;-1;-6.41E-06;64.52521;;;-1;6.41458E-06
-15;-8.06E-09;64.675048;-1.5;-9.91E-06;64.675048;;;-1.5;9.91107E-06
-14.99999;-7.59E-09;64.82819;-2;-1.35E-05;64.82819;;;-2;1.34912E-05
-15.00001;-7.30E-09;64.978022;-2.5;-1.71E-05;64.978022;;;-2.5;1.70967E-05
-15;-7.02E-09;65.133661;-3;-2.07E-05;65.133661;;;-3;2.06927E-05
-15.00001;-6.76E-09;65.283427;-3.5;-2.43E-05;65.283427;;;-3.5;0.000024264
-15;-6.53E-09;65.433248;-4;-2.78E-05;65.433248;;;-4;2.78046E-05
-15;-6.30E-09;65.58321;-4.5;-3.13E-05;65.58321;;;-4.5;3.12961E-05
-15;-6.08E-09;65.735458;-5;-3.48E-05;65.735458;;;-5;3.47516E-05
-15;-5.90E-09;65.885285;-5.5;-3.82E-05;65.885285;;;-5.5;3.81682E-05
-15.00001;-5.71E-09;66.046361;-6;-4.16E-05;66.046361;;;-6;4.15533E-05
-15;-5.51E-09;66.196306;-6.5;-4.49E-05;66.196306;;;-6.5;4.48888E-05
-15;-5.32E-09;66.346224;-7;-4.82E-05;66.346224;;;-7;4.81806E-05
-15.00001;-5.18E-09;66.520922;-7.5;-5.14E-05;66.520922;;;-7.5;5.14179E-05
-15.00001;-4.99E-09;66.670836;-8;-5.46E-05;66.670836;;;-8;0.00005462
-15;-4.79E-09;66.820718;-8.5;-5.77E-05;66.820718;;;-8.5;5.77454E-05
-14.99999;-4.61E-09;66.970615;-9;-6.08E-05;66.970615;;;-9;6.08369E-05
-15;-4.46E-09;67.138441;-9.5;-6.39E-05;67.138441;;;-9.5;6.39122E-05
-15.00001;-4.28E-09;67.28824;-10;-6.69E-05;67.28824;;;-10;6.68544E-05
-15;-4.12E-09;67.438037;-10.5;-6.98E-05;67.438037;;;-10.5;6.97778E-05
-15.00001;-3.96E-09;67.587944;-11;-7.26E-05;67.587944;;;-11;7.26312E-05
-15;-3.82E-09;67.737877;-11.5;-7.54E-05;67.737877;;;-11.5;7.53986E-05
-15;-3.65E-09;67.887702;-12;-7.81E-05;67.887702;;;-12;7.81128E-05
-15;-3.55E-09;68.050431;-12.5;-8.07E-05;68.050431;;;-12.5;8.07381E-05
-15;-3.40E-09;68.200457;-13;-8.33E-05;68.200457;;;-13;8.33089E-05
-15.00001;-3.26E-09;68.350345;-13.5;-8.57E-05;68.350345;;;-13.5;8.57418E-05
-15.00001;-3.18E-09;68.530183;-14;-8.81E-05;68.530183;;;-14;8.81004E-05
-15.00001;-3.02E-09;68.680054;-14.5;-9.04E-05;68.680054;;;-14.5;9.03659E-05
-15.00001;-2.89E-09;68.829819;-15;-9.25E-05;68.829819;;;-15;0.000092538
-15;-2.76E-09;68.979722;-15.5;-9.46E-05;68.979722;;;-15.5;9.45962E-05
-15;-2.69E-09;69.143252;-16;-9.65E-05;69.143252;;;-16;9.65167E-05
-15.00001;-2.56E-09;69.293058;-16.5;-9.83E-05;69.293058;;;-16.5;9.83338E-05
-15.00001;-2.44E-09;69.443052;-17;-0.000100027;69.443052;;;-17;0.000100027
-15;-2.36E-09;69.59297;-17.5;-0.000101583;69.59297;;;-17.5;0.000101583
-15.00001;-2.25E-09;69.742946;-18;-0.000103009;69.742946;;;-18;0.000103009
-15;-2.17E-09;69.892771;-18.5;-0.000104345;69.892771;;;-18.5;0.000104345
-15.00001;-2.15E-09;70.06237;-19;-0.000105539;70.06237;;;-19;0.000105539
-15.00001;-2.04E-09;70.212274;-19.5;-0.000106588;70.212274;;;-19.5;0.000106588
-15.00001;-1.96E-09;70.362101;-20;-0.000107551;70.362101;;;-20;0.000107551
-15.00001;-2.09E-09;70.484414;-20;-0.000107516;70.484414;;;-20;0.000107516
-15;-2.45E-09;70.646924;-19.5;-0.000106503;70.646924;;;-19.5;0.000106503
-15;-2.67E-09;70.796687;-19;-0.000105373;70.796687;;;-19;0.000105373
-15.00001;-2.83E-09;70.946448;-18.5;-0.000104101;70.946448;;;-18.5;0.000104101
-15.00001;-2.98E-09;71.096391;-18;-0.000102719;71.096391;;;-18;0.000102719
-15.00001;-3.11E-09;71.246285;-17.5;-0.0001012;71.246285;;;-17.5;0.0001012
-15.00001;-3.26E-09;71.396099;-17;-9.95E-05;71.396099;;;-17;0.000099528
-15.00001;-3.38E-09;71.558809;-16.5;-9.78E-05;71.558809;;;-16.5;0.000097763
-15;-3.53E-09;71.708708;-16;-9.59E-05;71.708708;;;-16;0.000095854
-15.00001;-3.65E-09;71.858504;-15.5;-9.38E-05;71.858504;;;-15.5;0.000093829
-15;-3.74E-09;72.034138;-15;-9.17E-05;72.034138;;;-15;0.000091697
-15;-3.89E-09;72.184012;-14.5;-8.95E-05;72.184012;;;-14.5;0.000089467
-15;-3.93E-09;72.337239;-14;-8.71E-05;72.337239;;;-14;8.71234E-05
-15;-4.19E-09;72.487034;-13.5;-8.47E-05;72.487034;;;-13.5;8.47076E-05
-15;-4.30E-09;72.65174;-13;-8.22E-05;72.65174;;;-13;8.22082E-05
-15;-4.47E-09;72.801511;-12.5;-7.96E-05;72.801511;;;-12.5;7.96174E-05
-15.00001;-4.64E-09;72.951285;-12;-7.70E-05;72.951285;;;-12;7.69592E-05
-15;-4.77E-09;73.101234;-11.5;-7.42E-05;73.101234;;;-11.5;7.42399E-05
-15.00001;-4.93E-09;73.25128;-11;-7.14E-05;73.25128;;;-11;7.14493E-05
-15.00001;-5.06E-09;73.401212;-10.5;-6.86E-05;73.401212;;;-10.5;0.000068577
-15;-5.19E-09;73.563689;-10;-6.57E-05;73.563689;;;-10;6.56577E-05
-15;-5.35E-09;73.713635;-9.5;-6.27E-05;73.713635;;;-9.5;6.26891E-05
-15.00001;-5.52E-09;73.863437;-9;-5.97E-05;73.863437;;;-9;5.96562E-05
-15;-5.63E-09;74.03901;-8.5;-5.66E-05;74.03901;;;-8.5;5.65799E-05
-15;-5.82E-09;74.189031;-8;-5.35E-05;74.189031;;;-8;5.34613E-05
-15.00001;-6.01E-09;74.338893;-7.5;-5.03E-05;74.338893;;;-7.5;5.03019E-05
-15.00001;-6.15E-09;74.488704;-7;-4.71E-05;74.488704;;;-7;4.71054E-05
-15.00001;-6.32E-09;74.656575;-6.5;-4.39E-05;74.656575;;;-6.5;4.38737E-05
-15;-6.47E-09;74.806362;-6;-4.06E-05;74.806362;;;-6;4.05981E-05
-15;-6.64E-09;74.956107;-5.5;-3.73E-05;74.956107;;;-5.5;3.72942E-05
-15;-6.80E-09;75.106068;-5;-3.39E-05;75.106068;;;-5;3.39497E-05
-15.00001;-6.97E-09;75.258315;-4.5;-3.06E-05;75.258315;;;-4.5;3.05704E-05
-15;-7.12E-09;75.408294;-4;-2.72E-05;75.408294;;;-4;2.71579E-05
-15.00001;-7.24E-09;75.569035;-3.5;-2.37E-05;75.569035;;;-3.5;0.000023708
-15;-7.44E-09;75.719;-3;-2.02E-05;75.719;;;-3;2.02181E-05
-15.00001;-7.61E-09;75.868828;-2.5;-1.67E-05;75.868828;;;-2.5;0.000016708
-15;-7.71E-09;76.048239;-2;-1.32E-05;76.048239;;;-2;1.31913E-05
-15.00001;-7.93E-09;76.19805;-1.5;-9.70E-06;76.19805;;;-1.5;9.6992E-06
-15;-8.11E-09;76.350475;-1;-6.28E-06;76.350475;;;-1;6.27781E-06
-15;-8.28E-09;76.500242;-0.5;-3.01E-06;76.500242;;;-0.5;3.01123E-06
-15;-8.39E-09;76.685409;0;5.41E-09;76.685409;;;0;5.40566E-09
