#scan;iMeasureCycle=1;iMux=0;time=0.146;N=492;LocalTime=21/12/2023 12:06:38;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5;-1.97E-09;46.303302;-19;-4.74E-05;46.303302;;;-19;4.73948E-05
-5;-1.98E-09;46.453098;-19.5;-4.75E-05;46.453098;;;-19.5;4.74963E-05
-5.00001;-1.98E-09;46.608309;-20;-4.76E-05;46.608309;;;-20;4.75924E-05
-5.00001;-1.98E-09;46.730692;-20;-4.76E-05;46.730692;;;-20;4.75941E-05
-5.00001;-1.99E-09;46.880544;-19.5;-4.75E-05;46.880544;;;-19.5;4.74851E-05
-5;-2.01E-09;47.030326;-19;-4.74E-05;47.030326;;;-19;4.73616E-05
-5.00001;-1.99E-09;47.180276;-18.5;-4.72E-05;47.180276;;;-18.5;4.72456E-05
-5.00001;-2.01E-09;47.330088;-18;-4.71E-05;47.330088;;;-18;4.70935E-05
-5;-1.99E-09;47.510062;-17.5;-4.70E-05;47.510062;;;-17.5;4.69563E-05
-5.00001;-2.01E-09;47.659847;-17;-4.68E-05;47.659847;;;-17;4.68116E-05
-5;-2.01E-09;47.809643;-16.5;-4.66E-05;47.809643;;;-16.5;4.66461E-05
-5.00001;-2.01E-09;47.997899;-16;-4.65E-05;47.997899;;;-16;4.64744E-05
-5;-2.04E-09;48.147819;-15.5;-4.63E-05;48.147819;;;-15.5;4.62985E-05
-5.00001;-2.04E-09;48.297664;-15;-4.61E-05;48.297664;;;-15;4.61087E-05
-5;-2.08E-09;48.447516;-14.5;-4.59E-05;48.447516;;;-14.5;4.59008E-05
-5;-2.09E-09;48.613375;-14;-4.57E-05;48.613375;;;-14;4.56644E-05
-5;-2.14E-09;48.763257;-13.5;-4.54E-05;48.763257;;;-13.5;4.54181E-05
-5;-2.19E-09;48.913098;-13;-4.52E-05;48.913098;;;-13;0.000045153
-5.00001;-2.28E-09;49.063047;-12.5;-4.49E-05;49.063047;;;-12.5;4.48577E-05
-5.00001;-2.41E-09;49.214521;-12;-4.45E-05;49.214521;;;-12;0.000044531
-5;-2.60E-09;49.364334;-11.5;-4.42E-05;49.364334;;;-11.5;0.00004418
-5.00001;-2.77E-09;49.524851;-11;-4.38E-05;49.524851;;;-11;4.37849E-05
-5.00001;-3.05E-09;49.674779;-10.5;-4.33E-05;49.674779;;;-10.5;0.000043343
-5.00001;-3.08E-09;49.824743;-10;-4.28E-05;49.824743;;;-10;4.28492E-05
-5;-2.61E-09;50.004652;-9.5;-4.23E-05;50.004652;;;-9.5;4.22987E-05
-5.00001;-2.64E-09;50.154502;-9;-4.17E-05;50.154502;;;-9;4.16738E-05
-5;-2.56E-09;50.304256;-8.5;-4.10E-05;50.304256;;;-8.5;4.09515E-05
-5.00001;-2.50E-09;50.454108;-8;-4.01E-05;50.454108;;;-8;4.01201E-05
-5;-2.48E-09;50.618847;-7.5;-3.91E-05;50.618847;;;-7.5;3.91364E-05
-5.00001;-2.58E-09;50.768645;-7;-3.80E-05;50.768645;;;-7;3.79616E-05
-5.00001;-2.71E-09;50.918672;-6.5;-3.65E-05;50.918672;;;-6.5;3.65288E-05
-5;-2.88E-09;51.068609;-6;-3.48E-05;51.068609;;;-6;3.47753E-05
-5;-3.12E-09;51.219683;-5.5;-3.27E-05;51.219683;;;-5.5;0.000032698
-5.00001;-3.38E-09;51.369505;-5;-3.03E-05;51.369505;;;-5;3.03443E-05
-5.00001;-3.65E-09;51.530007;-4.5;-2.77E-05;51.530007;;;-4.5;2.77484E-05
-5;-3.99E-09;51.679951;-4;-2.50E-05;51.679951;;;-4;2.49768E-05
-5.00001;-4.35E-09;51.829788;-3.5;-2.20E-05;51.829788;;;-3.5;2.20423E-05
-5.00001;-4.67E-09;52.005477;-3;-1.90E-05;52.005477;;;-3;1.89794E-05
-5;-5.09E-09;52.155304;-2.5;-1.58E-05;52.155304;;;-2.5;1.58242E-05
-5.00001;-5.51E-09;52.305165;-2;-1.26E-05;52.305165;;;-2;1.25974E-05
-5;-5.94E-09;52.455086;-1.5;-9.34E-06;52.455086;;;-1.5;9.3373E-06
-5;-6.38E-09;52.626457;-1;-6.09E-06;52.626457;;;-1;6.08592E-06
-5.00001;-6.84E-09;52.776324;-0.5;-2.92E-06;52.776324;;;-0.5;2.92115E-06
-5;-7.28E-09;52.949308;-1.00E-05;4.29E-09;52.949308;;;-1.00E-05;4.29359E-09
-10;-2.00E-08;53.11545;-1.00E-05;1.13E-08;53.11545;;;-1.00E-05;1.13136E-08
-9.99999;-1.75E-08;53.262818;-0.5;-2.99E-06;53.262818;;;-0.5;2.99298E-06
-10;-1.65E-08;53.406673;-1;-6.30E-06;53.406673;;;-1;6.30347E-06
-10;-1.57E-08;53.550537;-1.5;-9.78E-06;53.550537;;;-1.5;9.77849E-06
-9.99999;-1.49E-08;53.697805;-2;-1.34E-05;53.697805;;;-2;1.33522E-05
-10;-1.42E-08;53.841666;-2.5;-1.70E-05;53.841666;;;-2.5;0.000016975
-10;-1.36E-08;54.019435;-3;-2.06E-05;54.019435;;;-3;2.06287E-05
-10;-1.29E-08;54.163595;-3.5;-2.43E-05;54.163595;;;-3.5;2.42729E-05
-10;-1.23E-08;54.307406;-4;-2.79E-05;54.307406;;;-4;2.79217E-05
-10;-1.18E-08;54.451263;-4.5;-3.15E-05;54.451263;;;-4.5;3.15439E-05
-10;-1.12E-08;54.597359;-5;-3.51E-05;54.597359;;;-5;3.51217E-05
-10;-1.07E-08;54.741205;-5.5;-3.87E-05;54.741205;;;-5.5;3.86719E-05
-10;-1.02E-08;54.88506;-6;-4.22E-05;54.88506;;;-6;0.000042155
-10;-9.72E-09;55.033997;-6.5;-4.56E-05;55.033997;;;-6.5;0.000045564
-10;-9.25E-09;55.177871;-7;-4.89E-05;55.177871;;;-7;4.88928E-05
-10;-8.84E-09;55.327673;-7.5;-5.21E-05;55.327673;;;-7.5;5.21487E-05
-10.00001;-8.49E-09;55.502212;-8;-5.53E-05;55.502212;;;-8;5.52693E-05
-9.99999;-8.06E-09;55.65213;-8.5;-5.83E-05;55.65213;;;-8.5;5.82738E-05
-10.00001;-7.70E-09;55.801977;-9;-6.11E-05;55.801977;;;-9;0.000061134
-10;-7.38E-09;55.951771;-9.5;-6.39E-05;55.951771;;;-9.5;6.38706E-05
-10.00001;-7.07E-09;56.101686;-10;-6.64E-05;56.101686;;;-10;6.63908E-05
-10;-6.81E-09;56.251583;-10.5;-6.87E-05;56.251583;;;-10.5;6.86943E-05
-10.00001;-6.56E-09;56.401504;-11;-7.08E-05;56.401504;;;-11;7.07933E-05
-10.00001;-6.38E-09;56.551395;-11.5;-7.26E-05;56.551395;;;-11.5;7.25891E-05
-10.00001;-6.20E-09;56.701252;-12;-7.41E-05;56.701252;;;-12;7.41218E-05
-10.00001;-6.03E-09;56.851058;-12.5;-7.54E-05;56.851058;;;-12.5;7.54296E-05
-10.00001;-5.98E-09;57.033097;-13;-7.65E-05;57.033097;;;-13;7.65188E-05
-10;-5.78E-09;57.182978;-13.5;-7.75E-05;57.182978;;;-13.5;7.75047E-05
-10;-5.57E-09;57.332792;-14;-7.84E-05;57.332792;;;-14;7.83702E-05
-10.00001;-5.53E-09;57.507434;-14.5;-7.91E-05;57.507434;;;-14.5;7.90827E-05
-10.00001;-5.29E-09;57.657358;-15;-7.97E-05;57.657358;;;-15;7.97311E-05
-10.00001;-5.20E-09;57.807161;-15.5;-8.03E-05;57.807161;;;-15.5;8.03229E-05
-10.00001;-5.17E-09;57.956973;-16;-8.08E-05;57.956973;;;-16;8.08274E-05
-10.00001;-5.18E-09;58.107065;-16.5;-8.13E-05;58.107065;;;-16.5;8.12866E-05
-10.00001;-5.26E-09;58.256986;-17;-8.17E-05;58.256986;;;-17;8.17252E-05
-10;-5.35E-09;58.406924;-17.5;-8.21E-05;58.406924;;;-17.5;8.21038E-05
-10.00001;-5.41E-09;58.556887;-18;-8.24E-05;58.556887;;;-18;8.24498E-05
-10;-5.46E-09;58.706777;-18.5;-8.28E-05;58.706777;;;-18.5;8.28006E-05
-10;-5.52E-09;58.856565;-19;-8.31E-05;58.856565;;;-19;8.30852E-05
-10.00001;-5.62E-09;59.039026;-19.5;-8.33E-05;59.039026;;;-19.5;8.33461E-05
-10.00001;-5.64E-09;59.188814;-20;-8.36E-05;59.188814;;;-20;8.36185E-05
-10.00001;-5.72E-09;59.311183;-20;-8.36E-05;59.311183;;;-20;8.35858E-05
-10;-5.81E-09;59.460991;-19.5;-8.33E-05;59.460991;;;-19.5;8.32739E-05
-10.00001;-5.88E-09;59.61083;-19;-8.29E-05;59.61083;;;-19;8.29466E-05
-10.00001;-5.96E-09;59.760747;-18.5;-8.26E-05;59.760747;;;-18.5;8.25821E-05
-10.00001;-6.01E-09;59.910576;-18;-8.22E-05;59.910576;;;-18;8.22174E-05
-10;-6.10E-09;60.060369;-17.5;-8.18E-05;60.060369;;;-17.5;0.000081818
-10.00001;-6.22E-09;60.210226;-17;-8.14E-05;60.210226;;;-17;8.13618E-05
-10.00001;-6.40E-09;60.360065;-16.5;-8.09E-05;60.360065;;;-16.5;8.08849E-05
-10.00001;-6.49E-09;60.542833;-16;-8.03E-05;60.542833;;;-16;8.03467E-05
-10;-6.76E-09;60.692704;-15.5;-7.98E-05;60.692704;;;-15.5;7.97707E-05
-10.00001;-6.84E-09;60.842496;-15;-7.91E-05;60.842496;;;-15;7.91209E-05
-10.00001;-6.50E-09;61.016506;-14.5;-7.84E-05;61.016506;;;-14.5;7.84227E-05
-10.00001;-6.52E-09;61.166414;-14;-7.76E-05;61.166414;;;-14;7.76045E-05
-10;-6.44E-09;61.316229;-13.5;-7.67E-05;61.316229;;;-13.5;7.67229E-05
-10;-6.39E-09;61.466083;-13;-7.57E-05;61.466083;;;-13;7.57285E-05
-10.00001;-6.37E-09;61.615948;-12.5;-7.46E-05;61.615948;;;-12.5;7.45597E-05
-10;-6.46E-09;61.765903;-12;-7.32E-05;61.765903;;;-12;7.32154E-05
-10.00001;-6.62E-09;61.915722;-11.5;-7.17E-05;61.915722;;;-11.5;0.000071662
-10;-6.80E-09;62.065489;-11;-6.98E-05;62.065489;;;-11;6.98254E-05
-10;-7.01E-09;62.215405;-10.5;-6.77E-05;62.215405;;;-10.5;6.77332E-05
-10.00001;-7.27E-09;62.365241;-10;-6.54E-05;62.365241;;;-10;0.000065402
-10;-7.52E-09;62.549211;-9.5;-6.29E-05;62.549211;;;-9.5;6.28812E-05
-10;-7.89E-09;62.699076;-9;-6.02E-05;62.699076;;;-9;6.01717E-05
-10.00001;-8.25E-09;62.848886;-8.5;-5.73E-05;62.848886;;;-8.5;5.73388E-05
-10.00001;-8.56E-09;63.033093;-8;-5.43E-05;63.033093;;;-8;5.43349E-05
-10;-9.01E-09;63.177005;-7.5;-5.12E-05;63.177005;;;-7.5;0.000051224
-10;-9.43E-09;63.320864;-7;-4.80E-05;63.320864;;;-7;4.80302E-05
-10;-9.86E-09;63.464704;-6.5;-4.47E-05;63.464704;;;-6.5;4.47339E-05
-10;-1.03E-08;63.608584;-6;-4.14E-05;63.608584;;;-6;4.13697E-05
-10.00001;-1.08E-08;63.752497;-5.5;-3.79E-05;63.752497;;;-5.5;3.79437E-05
-10;-1.13E-08;63.8964;-5;-3.45E-05;63.8964;;;-5;0.000034459
-10;-1.17E-08;64.05725;-4.5;-3.09E-05;64.05725;;;-4.5;3.09398E-05
-10;-1.22E-08;64.201127;-4;-2.74E-05;64.201127;;;-4;2.73822E-05
-10;-1.28E-08;64.344954;-3.5;-2.38E-05;64.344954;;;-3.5;2.38087E-05
-10;-1.33E-08;64.488816;-3;-2.02E-05;64.488816;;;-3;2.02241E-05
-10;-1.39E-08;64.649113;-2.5;-1.66E-05;64.649113;;;-2.5;1.66493E-05
-10;-1.44E-08;64.793085;-2;-1.31E-05;64.793085;;;-2;1.30946E-05
-10;-1.50E-08;64.936921;-1.5;-9.59E-06;64.936921;;;-1.5;9.5917E-06
-10;-1.56E-08;65.083438;-1;-6.18E-06;65.083438;;;-1;6.17919E-06
-10;-1.62E-08;65.227391;-0.5;-2.93E-06;65.227391;;;-0.5;2.93171E-06
-10;-1.68E-08;65.388437;-1.00E-05;9.75E-09;65.388437;;;-1.00E-05;9.7516E-09
-15;-3.11E-08;65.584016;-1.00E-05;1.76E-08;65.584016;;;-1.00E-05;1.76083E-08
-14.99999;-2.90E-08;65.731226;-0.5;-2.82E-06;65.731226;;;-0.5;2.81721E-06
-15;-2.79E-08;65.875091;-1;-5.98E-06;65.875091;;;-1;5.97584E-06
-15;-2.70E-08;66.058865;-1.5;-9.33E-06;66.058865;;;-1.5;9.32662E-06
-14.99999;-2.60E-08;66.206134;-2;-1.28E-05;66.206134;;;-2;0.00001281
-15;-2.52E-08;66.349962;-2.5;-1.64E-05;66.349962;;;-2.5;1.63822E-05
-15;-2.44E-08;66.493993;-3;-2.00E-05;66.493993;;;-3;2.00169E-05
-15;-2.37E-08;66.654372;-3.5;-2.37E-05;66.654372;;;-3.5;2.36997E-05
-15;-2.30E-08;66.798266;-4;-2.74E-05;66.798266;;;-4;2.74244E-05
-14.99999;-2.22E-08;66.942123;-4.5;-3.12E-05;66.942123;;;-4.5;3.11674E-05
-15;-2.15E-08;67.086057;-5;-3.49E-05;67.086057;;;-5;3.49429E-05
-15;-2.09E-08;67.230007;-5.5;-3.87E-05;67.230007;;;-5.5;3.87261E-05
-14.99999;-2.02E-08;67.374009;-6;-4.25E-05;67.374009;;;-6;4.25266E-05
-15;-1.97E-08;67.544927;-6.5;-4.63E-05;67.544927;;;-6.5;4.63256E-05
-15;-1.90E-08;67.688918;-7;-5.01E-05;67.688918;;;-7;5.01253E-05
-15;-1.84E-08;67.832787;-7.5;-5.39E-05;67.832787;;;-7.5;5.39078E-05
-15;-1.78E-08;67.976635;-8;-5.77E-05;67.976635;;;-8;5.76768E-05
-15;-1.72E-08;68.120562;-8.5;-6.14E-05;68.120562;;;-8.5;6.14346E-05
-15;-1.67E-08;68.264456;-9;-6.51E-05;68.264456;;;-9;6.51336E-05
-15;-1.62E-08;68.408399;-9.5;-6.88E-05;68.408399;;;-9.5;6.88021E-05
-15;-1.58E-08;68.569281;-10;-7.24E-05;68.569281;;;-10;7.24225E-05
-15;-1.52E-08;68.713292;-10.5;-7.60E-05;68.713292;;;-10.5;7.59738E-05
-15;-1.47E-08;68.857179;-11;-7.95E-05;68.857179;;;-11;7.94607E-05
-15.00001;-1.43E-08;69.001003;-11.5;-8.29E-05;69.001003;;;-11.5;8.28766E-05
-15;-1.39E-08;69.16078;-12;-8.62E-05;69.16078;;;-12;8.62102E-05
-15;-1.35E-08;69.304698;-12.5;-8.94E-05;69.304698;;;-12.5;8.94488E-05
-15.00001;-1.31E-08;69.448683;-13;-9.25E-05;69.448683;;;-13;9.25446E-05
-14.99999;-1.28E-08;69.592587;-13.5;-9.55E-05;69.592587;;;-13.5;9.55121E-05
-15;-1.24E-08;69.736488;-14;-9.84E-05;69.736488;;;-14;0.000098377
-15;-1.21E-08;69.880347;-14.5;-0.000101091;69.880347;;;-14.5;0.000101091
-15;-1.19E-08;70.055472;-15;-0.000103606;70.055472;;;-15;0.000103606
-15;-1.16E-08;70.19938;-15.5;-0.000105948;70.19938;;;-15.5;0.000105948
-15;-1.14E-08;70.34323;-16;-0.000108031;70.34323;;;-16;0.000108031
-15.00001;-1.12E-08;70.487108;-16.5;-0.000109849;70.487108;;;-16.5;0.000109849
-15;-1.11E-08;70.630981;-17;-0.000111487;70.630981;;;-17;0.000111487
-15;-1.09E-08;70.774866;-17.5;-0.000112916;70.774866;;;-17.5;0.000112916
-15;-1.08E-08;70.918759;-18;-0.000114117;70.918759;;;-18;0.000114117
-14.99999;-1.07E-08;71.079988;-18.5;-0.000115116;71.079988;;;-18.5;0.000115116
-15;-1.05E-08;71.223927;-19;-0.00011612;71.223927;;;-19;0.00011612
-15.00001;-1.03E-08;71.367787;-19.5;-0.00011697;71.367787;;;-19.5;0.00011697
-15;-1.01E-08;71.511708;-20;-0.000117667;71.511708;;;-20;0.000117667
-15;-1.06E-08;71.647018;-20;-0.000117605;71.647018;;;-20;0.000117605
-15.00001;-1.13E-08;71.790895;-19.5;-0.000116753;71.790895;;;-19.5;0.000116753
-15;-1.14E-08;71.934725;-19;-0.00011581;71.934725;;;-19;0.00011581
-15.00001;-1.14E-08;72.083367;-18.5;-0.000114733;72.083367;;;-18.5;0.000114733
-15;-1.14E-08;72.227316;-18;-0.000113568;72.227316;;;-18;0.000113568
-15;-1.13E-08;72.371148;-17.5;-0.000112229;72.371148;;;-17.5;0.000112229
-15;-1.14E-08;72.514988;-17;-0.000110733;72.514988;;;-17;0.000110733
-15;-1.15E-08;72.669884;-16.5;-0.000108988;72.669884;;;-16.5;0.000108988
-15;-1.17E-08;72.813814;-16;-0.00010705;72.813814;;;-16;0.00010705
-15;-1.19E-08;72.957746;-15.5;-0.000104841;72.957746;;;-15.5;0.000104841
-15;-1.22E-08;73.101628;-15;-0.000102499;73.101628;;;-15;0.000102499
-15;-1.24E-08;73.245533;-14.5;-9.99E-05;73.245533;;;-14.5;0.000099917
-15.00001;-1.27E-08;73.389352;-14;-9.72E-05;73.389352;;;-14;0.000097166
-15;-1.30E-08;73.564874;-13.5;-9.43E-05;73.564874;;;-13.5;0.000094282
-15;-1.34E-08;73.708754;-13;-9.12E-05;73.708754;;;-13;0.000091247
-14.99998;-1.35E-08;73.855922;-12.5;-8.81E-05;73.855922;;;-12.5;8.80982E-05
-15.00001;-1.42E-08;73.999729;-12;-8.49E-05;73.999729;;;-12;8.48549E-05
-15;-1.46E-08;74.143632;-11.5;-8.16E-05;74.143632;;;-11.5;8.15523E-05
-15;-1.51E-08;74.287547;-11;-7.81E-05;74.287547;;;-11;7.81285E-05
-15;-1.55E-08;74.431502;-10.5;-7.47E-05;74.431502;;;-10.5;7.46657E-05
-15;-1.60E-08;74.589975;-10;-7.11E-05;74.589975;;;-10;7.11329E-05
-15;-1.65E-08;74.733914;-9.5;-6.75E-05;74.733914;;;-9.5;6.75449E-05
-15;-1.70E-08;74.877896;-9;-6.39E-05;74.877896;;;-9;6.39026E-05
-15;-1.75E-08;75.021757;-8.5;-6.02E-05;75.021757;;;-8.5;6.02436E-05
-15.00001;-1.80E-08;75.176392;-8;-5.65E-05;75.176392;;;-8;5.65495E-05
-15;-1.86E-08;75.320271;-7.5;-5.28E-05;75.320271;;;-7.5;5.28384E-05
-15;-1.92E-08;75.464243;-7;-4.91E-05;75.464243;;;-7;4.91105E-05
-15;-1.98E-08;75.608157;-6.5;-4.54E-05;75.608157;;;-6.5;4.53798E-05
-15;-2.03E-08;75.752093;-6;-4.16E-05;75.752093;;;-6;4.16433E-05
-15;-2.10E-08;75.895943;-5.5;-3.79E-05;75.895943;;;-5.5;3.79122E-05
-15;-2.15E-08;76.067374;-5;-3.42E-05;76.067374;;;-5;3.42096E-05
-15;-2.22E-08;76.211274;-4.5;-3.05E-05;76.211274;;;-4.5;3.05158E-05
-15;-2.28E-08;76.355112;-4;-2.68E-05;76.355112;;;-4;2.68387E-05
-15;-2.35E-08;76.499121;-3.5;-2.32E-05;76.499121;;;-3.5;2.31986E-05
-15;-2.41E-08;76.643006;-3;-1.96E-05;76.643006;;;-3;1.96014E-05
-15;-2.48E-08;76.787032;-2.5;-1.61E-05;76.787032;;;-2.5;0.00001605
-15;-2.55E-08;76.930952;-2;-1.26E-05;76.930952;;;-2;1.25549E-05
-15;-2.61E-08;77.091574;-1.5;-9.15E-06;77.091574;;;-1.5;9.1486E-06
-15;-2.68E-08;77.238066;-1;-5.86E-06;77.238066;;;-1;5.86043E-06
-15;-2.75E-08;77.381909;-0.5;-2.76E-06;77.381909;;;-0.5;2.76077E-06
-14.99999;-2.82E-08;77.551921;-1.00E-05;1.64E-08;77.551921;;;-1.00E-05;1.64428E-08
