File Name: 30_Sample6_device1_trfSat_dark.dat;;;;;;;;
File Data: 21/11/2023;10:36:04;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.29E+05;1.00E+00;2.80E-05;2.30E+01;-1.06E-10;;;0.000028046;1.0561E-10
1.29E+05;1.00E+00;2.69E-05;2.25E+01;-1.06E-10;;;0.000026862;1.0587E-10
1.30E+05;1.00E+00;2.57E-05;2.20E+01;-1.06E-10;;;0.00002569;1.056E-10
1.30E+05;1.00E+00;2.45E-05;2.15E+01;-1.05E-10;;;0.000024542;1.0516E-10
1.31E+05;1.00E+00;2.34E-05;2.10E+01;-1.05E-10;;;0.00002343;1.0507E-10
1.31E+05;1.00E+00;2.23E-05;2.05E+01;-1.04E-10;;;0.000022339;1.0422E-10
1.32E+05;1.00E+00;2.13E-05;2.00E+01;-1.03E-10;;;0.000021252;1.0349E-10
1.32E+05;1.00E+00;2.02E-05;1.95E+01;-1.03E-10;;;0.000020209;1.0338E-10
1.33E+05;1.00E+00;1.92E-05;1.90E+01;-1.03E-10;;;0.000019195;1.0288E-10
1.33E+05;1.00E+00;1.82E-05;1.85E+01;-1.03E-10;;;0.000018185;1.0274E-10
1.34E+05;1.00E+00;1.72E-05;1.80E+01;-1.02E-10;;;0.000017223;1.0246E-10
1.34E+05;1.00E+00;1.63E-05;1.75E+01;-1.02E-10;;;0.000016256;1.0237E-10
1.35E+05;1.00E+00;1.53E-05;1.70E+01;-1.02E-10;;;0.000015345;1.0221E-10
1.35E+05;1.00E+00;1.44E-05;1.65E+01;-1.02E-10;;;0.000014449;1.0206E-10
1.36E+05;1.00E+00;1.36E-05;1.60E+01;-1.02E-10;;;0.000013584;1.019E-10
1.36E+05;1.00E+00;1.27E-05;1.55E+01;-1.02E-10;;;0.000012739;1.021E-10
1.37E+05;1.00E+00;1.19E-05;1.50E+01;-8.57E-11;;;0.000011936;8.5737E-11
1.37E+05;1.00E+00;1.12E-05;1.45E+01;-2.54E-10;;;0.00001116;2.5392E-10
1.38E+05;1.00E+00;1.04E-05;1.40E+01;-1.02E-10;;;0.000010406;1.0212E-10
1.38E+05;1.00E+00;9.67E-06;1.35E+01;-1.02E-10;;;9.6747E-06;1.0237E-10
1.39E+05;1.00E+00;8.97E-06;1.30E+01;-1.15E-10;;;8.9738E-06;1.1482E-10
1.39E+05;1.00E+00;8.31E-06;1.25E+01;-1.03E-10;;;8.3053E-06;1.0337E-10
1.40E+05;1.00E+00;7.67E-06;1.20E+01;-1.03E-10;;;7.6726E-06;1.0272E-10
1.40E+05;1.00E+00;7.07E-06;1.15E+01;-1.03E-10;;;7.0681E-06;1.0288E-10
1.41E+05;1.00E+00;6.50E-06;1.10E+01;-1.03E-10;;;6.4952E-06;1.0304E-10
1.41E+05;1.00E+00;5.95E-06;1.05E+01;-1.03E-10;;;5.9481E-06;1.0326E-10
1.42E+05;1.00E+00;5.43E-06;1.00E+01;-1.03E-10;;;5.4318E-06;1.0327E-10
1.42E+05;1.00E+00;4.95E-06;9.50E+00;-1.03E-10;;;4.9515E-06;1.0341E-10
1.43E+05;1.00E+00;4.49E-06;9.00E+00;-1.04E-10;;;4.4947E-06;1.0352E-10
1.43E+05;1.00E+00;4.07E-06;8.50E+00;-1.04E-10;;;4.0713E-06;1.0366E-10
1.44E+05;1.00E+00;3.67E-06;8.00E+00;-1.04E-10;;;3.6676E-06;1.0383E-10
1.44E+05;1.00E+00;3.30E-06;7.50E+00;-1.04E-10;;;3.2966E-06;1.0401E-10
1.45E+05;1.00E+00;2.96E-06;7.00E+00;-1.04E-10;;;2.9558E-06;1.0401E-10
1.45E+05;1.00E+00;2.63E-06;6.50E+00;-1.04E-10;;;2.6313E-06;1.0427E-10
1.46E+05;1.00E+00;2.34E-06;6.00E+00;-1.04E-10;;;2.3366E-06;1.0443E-10
1.46E+05;1.00E+00;2.07E-06;5.50E+00;-1.05E-10;;;2.0703E-06;1.0458E-10
1.47E+05;1.00E+00;1.82E-06;5.00E+00;-1.05E-10;;;0.000001824;1.0471E-10
1.47E+05;1.00E+00;1.60E-06;4.50E+00;-1.05E-10;;;1.6012E-06;1.048E-10
1.48E+05;1.00E+00;1.40E-06;4.00E+00;-1.05E-10;;;0.000001397;1.049E-10
1.48E+05;1.00E+00;1.21E-06;3.50E+00;-1.05E-10;;;1.2136E-06;1.0523E-10
1.49E+05;1.00E+00;1.05E-06;3.00E+00;-1.05E-10;;;1.0478E-06;1.0521E-10
1.49E+05;1.00E+00;9.00E-07;2.50E+00;-1.05E-10;;;8.9981E-07;1.054E-10
1.50E+05;1.00E+00;7.70E-07;2.00E+00;-1.18E-10;;;7.6976E-07;1.1798E-10
1.50E+05;1.00E+00;6.53E-07;1.50E+00;-1.06E-10;;;6.5302E-07;1.0558E-10
1.51E+05;1.00E+00;5.53E-07;1.00E+00;-1.06E-10;;;5.5304E-07;1.0562E-10
1.51E+05;1.00E+00;4.68E-07;5.00E-01;-1.06E-10;;;4.6772E-07;1.0595E-10
1.52E+05;1.00E+00;3.93E-07;0.00E+00;-9.95E-11;;;3.9332E-07;9.9464E-11
1.52E+05;1.00E+00;3.28E-07;-5.00E-01;-2.57E-10;;;3.2773E-07;2.5657E-10
1.53E+05;1.00E+00;2.73E-07;-1.00E+00;-1.07E-10;;;2.7266E-07;1.0656E-10
1.53E+05;1.00E+00;2.24E-07;-1.50E+00;-1.07E-10;;;2.2377E-07;1.0691E-10
1.54E+05;1.00E+00;1.83E-07;-2.00E+00;-1.07E-10;;;1.8347E-07;1.0701E-10
1.54E+05;1.00E+00;1.50E-07;-2.50E+00;-1.08E-10;;;1.5016E-07;1.0758E-10
1.55E+05;1.00E+00;1.22E-07;-3.00E+00;-1.07E-10;;;1.2203E-07;1.0711E-10
1.55E+05;1.00E+00;9.89E-08;-3.50E+00;-1.07E-10;;;9.8856E-08;1.0733E-10
1.56E+05;1.00E+00;8.02E-08;-4.00E+00;-1.67E-10;;;8.0178E-08;1.6746E-10
1.56E+05;1.00E+00;6.47E-08;-4.50E+00;-1.08E-10;;;6.4681E-08;1.075E-10
1.57E+05;1.00E+00;5.16E-08;-5.00E+00;-1.08E-10;;;5.1635E-08;1.0834E-10
1.57E+05;1.00E+00;4.07E-08;-5.50E+00;-1.08E-10;;;4.0722E-08;1.078E-10
1.58E+05;1.00E+00;3.16E-08;-6.00E+00;-1.08E-10;;;3.1565E-08;1.0777E-10
1.58E+05;1.00E+00;2.43E-08;-6.50E+00;-1.08E-10;;;2.4257E-08;1.0803E-10
1.59E+05;1.00E+00;1.85E-08;-7.00E+00;-1.08E-10;;;1.8485E-08;1.0817E-10
1.59E+05;1.00E+00;1.42E-08;-7.50E+00;-1.08E-10;;;1.4165E-08;1.0835E-10
1.60E+05;1.00E+00;1.09E-08;-8.00E+00;-1.09E-10;;;1.0853E-08;1.0856E-10
1.60E+05;1.00E+00;8.34E-09;-8.50E+00;-1.09E-10;;;8.3433E-09;1.0867E-10
1.61E+05;1.00E+00;6.27E-09;-9.00E+00;-1.09E-10;;;6.2678E-09;1.0869E-10
1.61E+05;1.00E+00;4.62E-09;-9.50E+00;-1.09E-10;;;4.6225E-09;1.0905E-10
1.62E+05;1.00E+00;3.38E-09;-1.00E+01;-1.09E-10;;;3.3774E-09;1.0908E-10
1.62E+05;1.00E+00;2.47E-09;-1.05E+01;-1.09E-10;;;2.4742E-09;1.092E-10
1.63E+05;1.00E+00;1.83E-09;-1.10E+01;-1.09E-10;;;1.8258E-09;1.0942E-10
1.63E+05;1.00E+00;1.37E-09;-1.15E+01;-1.10E-10;;;1.3661E-09;1.0969E-10
1.64E+05;1.00E+00;1.03E-09;-1.20E+01;-1.10E-10;;;1.0257E-09;1.0964E-10
1.64E+05;1.00E+00;7.80E-10;-1.25E+01;-1.10E-10;;;7.7957E-10;1.0982E-10
1.65E+05;1.00E+00;5.95E-10;-1.30E+01;-1.10E-10;;;5.9479E-10;1.1003E-10
1.65E+05;1.00E+00;4.58E-10;-1.35E+01;-1.10E-10;;;4.5838E-10;1.103E-10
1.66E+05;1.00E+00;3.50E-10;-1.40E+01;-1.10E-10;;;3.5016E-10;1.1028E-10
1.66E+05;1.00E+00;2.67E-10;-1.45E+01;-1.11E-10;;;2.6706E-10;1.1067E-10
1.67E+05;1.00E+00;2.01E-10;-1.50E+01;-1.10E-10;;;2.0087E-10;1.098E-10
1.67E+05;1.00E+00;1.49E-10;-1.55E+01;-2.63E-10;;;1.4936E-10;2.6317E-10
1.68E+05;1.00E+00;1.10E-10;-1.60E+01;-1.11E-10;;;1.0994E-10;1.1121E-10
1.68E+05;1.00E+00;8.62E-11;-1.65E+01;-1.12E-10;;;8.6182E-11;1.1154E-10
1.69E+05;1.00E+00;6.89E-11;-1.70E+01;-1.12E-10;;;6.8929E-11;1.1172E-10
1.69E+05;1.00E+00;5.66E-11;-1.75E+01;-1.12E-10;;;5.6581E-11;1.1176E-10
1.70E+05;1.00E+00;4.82E-11;-1.80E+01;-1.12E-10;;;4.8159E-11;1.1191E-10
1.70E+05;1.00E+00;4.29E-11;-1.85E+01;-1.12E-10;;;4.2872E-11;1.1223E-10
1.71E+05;1.00E+00;3.95E-11;-1.90E+01;-1.12E-10;;;3.9539E-11;1.1237E-10
1.71E+05;1.00E+00;3.69E-11;-1.95E+01;-1.13E-10;;;3.692E-11;1.1277E-10
1.72E+05;1.00E+00;3.50E-11;-2.00E+01;-1.13E-10;;;3.5011E-11;1.1336E-10
1.72E+05;1.00E+00;3.37E-11;-2.05E+01;-1.16E-10;;;3.3705E-11;1.1616E-10
1.73E+05;1.00E+00;3.23E-11;-2.10E+01;-1.14E-10;;;3.2251E-11;1.1419E-10
1.73E+05;1.00E+00;3.17E-11;-2.15E+01;-1.15E-10;;;3.1656E-11;1.1475E-10
1.74E+05;1.00E+00;3.10E-11;-2.20E+01;-1.15E-10;;;3.1011E-11;1.1513E-10
1.74E+05;1.00E+00;3.06E-11;-2.25E+01;-1.16E-10;;;3.0575E-11;1.1584E-10
1.75E+05;1.00E+00;3.01E-11;-2.30E+01;-1.16E-10;;;3.0144E-11;1.1566E-10
1.75E+05;1.00E+00;2.96E-11;-2.35E+01;-1.16E-10;;;2.963E-11;1.1607E-10
1.76E+05;1.00E+00;2.95E-11;-2.40E+01;-1.17E-10;;;2.9507E-11;1.1673E-10
1.76E+05;1.00E+00;2.95E-11;-2.45E+01;-1.17E-10;;;2.9479E-11;1.1704E-10
1.77E+05;1.00E+00;2.95E-11;-2.50E+01;-1.18E-10;;;2.9519E-11;1.1777E-10
1.77E+05;1.00E+00;2.97E-11;-2.55E+01;-1.18E-10;;;2.9688E-11;1.1807E-10
1.78E+05;1.00E+00;2.96E-11;-2.60E+01;-1.18E-10;;;2.9627E-11;1.1837E-10
1.78E+05;1.00E+00;2.98E-11;-2.65E+01;-1.19E-10;;;2.9841E-11;1.1937E-10
1.79E+05;1.00E+00;2.99E-11;-2.70E+01;-1.20E-10;;;2.9948E-11;1.196E-10
1.79E+05;1.00E+00;3.00E-11;-2.75E+01;-1.20E-10;;;3.0038E-11;1.2041E-10
1.80E+05;1.00E+00;3.00E-11;-2.80E+01;-1.21E-10;;;3.004E-11;1.21E-10
1.80E+05;1.00E+00;3.02E-11;-2.85E+01;-1.22E-10;;;3.022E-11;1.2225E-10
1.81E+05;1.00E+00;3.05E-11;-2.90E+01;-1.23E-10;;;3.0461E-11;1.2343E-10
1.81E+05;1.00E+00;3.08E-11;-2.95E+01;-1.25E-10;;;3.0831E-11;1.2536E-10
1.82E+05;1.00E+00;3.10E-11;-3.00E+01;-1.27E-10;;;3.102E-11;1.2683E-10
1.82E+05;1.00E+00;2.77E-11;-3.05E+01;-1.13E-10;;;2.7723E-11;1.1295E-10
1.83E+05;1.00E+00;3.74E-11;-3.10E+01;-2.75E-10;;;3.7436E-11;2.7502E-10
1.83E+05;1.00E+00;3.11E-11;-3.15E+01;-1.30E-10;;;3.1147E-11;1.2951E-10
1.84E+05;1.00E+00;3.14E-11;-3.20E+01;-1.31E-10;;;3.1363E-11;1.3069E-10
1.84E+05;1.00E+00;3.17E-11;-3.25E+01;-1.32E-10;;;3.1664E-11;1.3176E-10
1.85E+05;1.00E+00;3.19E-11;-3.30E+01;-1.33E-10;;;3.1867E-11;1.331E-10
1.85E+05;1.00E+00;3.25E-11;-3.35E+01;-1.34E-10;;;3.251E-11;1.3372E-10
1.86E+05;1.00E+00;3.34E-11;-3.40E+01;-1.35E-10;;;3.3356E-11;1.3528E-10
1.86E+05;1.00E+00;3.37E-11;-3.45E+01;-1.36E-10;;;3.3716E-11;1.3645E-10
1.87E+05;1.00E+00;3.43E-11;-3.50E+01;-1.38E-10;;;3.4304E-11;1.3786E-10
1.87E+05;1.00E+00;3.81E-11;-3.55E+01;-1.41E-10;;;3.8055E-11;1.4078E-10
1.88E+05;1.00E+00;3.96E-11;-3.60E+01;-1.49E-10;;;3.9589E-11;1.4867E-10
1.88E+05;1.00E+00;3.38E-11;-3.65E+01;-1.42E-10;;;3.3768E-11;1.4214E-10
1.89E+05;1.00E+00;3.27E-11;-3.70E+01;-1.43E-10;;;3.2706E-11;1.4275E-10
1.89E+05;1.00E+00;3.25E-11;-3.75E+01;-1.44E-10;;;3.2492E-11;1.4354E-10
1.90E+05;1.00E+00;3.25E-11;-3.80E+01;-1.45E-10;;;3.2526E-11;1.4494E-10
1.90E+05;1.00E+00;3.25E-11;-3.85E+01;-1.46E-10;;;3.2535E-11;1.4595E-10
1.91E+05;1.00E+00;3.27E-11;-3.90E+01;-1.48E-10;;;3.2748E-11;1.475E-10
1.91E+05;1.00E+00;3.28E-11;-3.95E+01;-1.49E-10;;;3.2779E-11;1.4931E-10
1.92E+05;1.00E+00;3.32E-11;-4.00E+01;-1.51E-10;;;3.3218E-11;1.5128E-10
1.92E+05;1.00E+00;3.34E-11;-4.05E+01;-1.54E-10;;;3.3429E-11;1.5351E-10
1.93E+05;1.00E+00;3.33E-11;-4.10E+01;-1.56E-10;;;3.3263E-11;1.5557E-10
1.93E+05;1.00E+00;3.40E-11;-4.15E+01;-1.57E-10;;;3.3956E-11;1.5715E-10
1.94E+05;1.00E+00;3.41E-11;-4.20E+01;-1.60E-10;;;3.4131E-11;1.599E-10
1.94E+05;1.00E+00;3.44E-11;-4.25E+01;-1.63E-10;;;3.4367E-11;1.6324E-10
1.95E+05;1.00E+00;3.44E-11;-4.30E+01;-1.67E-10;;;3.4407E-11;1.6704E-10
1.95E+05;1.00E+00;3.49E-11;-4.35E+01;-1.70E-10;;;3.4868E-11;1.7033E-10
1.96E+05;1.00E+00;3.51E-11;-4.40E+01;-1.73E-10;;;3.5094E-11;1.7274E-10
1.96E+05;1.00E+00;3.51E-11;-4.45E+01;-1.76E-10;;;3.5111E-11;1.7563E-10
1.97E+05;1.00E+00;3.57E-11;-4.50E+01;-1.79E-10;;;3.5741E-11;1.786E-10
1.97E+05;1.00E+00;3.34E-11;-4.55E+01;-1.78E-10;;;3.3351E-11;1.7849E-10
1.98E+05;1.00E+00;4.25E-11;-4.60E+01;-3.39E-10;;;4.2473E-11;3.3886E-10
1.98E+05;1.00E+00;3.74E-11;-4.65E+01;-1.94E-10;;;3.7385E-11;1.9383E-10
1.99E+05;1.00E+00;3.87E-11;-4.70E+01;-2.00E-10;;;3.8738E-11;2.0021E-10
1.99E+05;1.00E+00;3.87E-11;-4.75E+01;-2.06E-10;;;3.8722E-11;2.058E-10
2.00E+05;1.00E+00;3.83E-11;-4.80E+01;-2.13E-10;;;3.8346E-11;2.1264E-10
2.00E+05;1.00E+00;3.98E-11;-4.85E+01;-2.19E-10;;;3.9774E-11;2.1887E-10
2.01E+05;1.00E+00;4.03E-11;-4.90E+01;-2.25E-10;;;4.0259E-11;2.2486E-10
2.01E+05;1.00E+00;4.09E-11;-4.95E+01;-2.33E-10;;;4.0932E-11;2.3287E-10
2.02E+05;1.00E+00;4.08E-11;-5.00E+01;-2.44E-10;;;4.0821E-11;2.4442E-10
