File Name: 10_Sample10_device3_trfSat_dark_begin.dat;;;;;;;;
File Data: 21/11/2023;13:26:22;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.25E+05;1.00E+00;3.97E-11;2.65E+01;-1.14E-10;;;3.9655E-11;1.1352E-10
1.26E+05;1.00E+00;3.95E-11;2.60E+01;-1.14E-10;;;3.9511E-11;1.1417E-10
1.26E+05;1.00E+00;3.94E-11;2.55E+01;-1.14E-10;;;3.9371E-11;1.1374E-10
1.27E+05;1.00E+00;3.98E-11;2.50E+01;-1.14E-10;;;3.9815E-11;1.1441E-10
1.27E+05;1.00E+00;4.01E-11;2.45E+01;-1.15E-10;;;4.01E-11;1.1469E-10
1.28E+05;1.00E+00;3.70E-11;2.40E+01;-9.97E-11;;;3.7044E-11;9.9683E-11
1.28E+05;1.00E+00;4.65E-11;2.35E+01;-2.59E-10;;;4.6542E-11;2.5907E-10
1.29E+05;1.00E+00;4.11E-11;2.30E+01;-1.17E-10;;;4.1069E-11;1.1724E-10
1.29E+05;1.00E+00;4.11E-11;2.25E+01;-1.18E-10;;;4.1069E-11;1.175E-10
1.30E+05;1.00E+00;4.20E-11;2.20E+01;-1.19E-10;;;4.1994E-11;1.1925E-10
1.30E+05;1.00E+00;4.19E-11;2.15E+01;-1.22E-10;;;4.1929E-11;1.2175E-10
1.31E+05;1.00E+00;4.23E-11;2.10E+01;-1.22E-10;;;4.2261E-11;1.222E-10
1.31E+05;1.00E+00;4.28E-11;2.05E+01;-1.24E-10;;;4.2793E-11;1.2352E-10
1.32E+05;1.00E+00;4.27E-11;2.00E+01;-1.25E-10;;;4.2683E-11;1.2522E-10
1.32E+05;1.00E+00;4.25E-11;1.95E+01;-1.26E-10;;;4.2546E-11;1.2565E-10
1.33E+05;1.00E+00;4.30E-11;1.90E+01;-1.27E-10;;;4.3025E-11;1.2716E-10
1.33E+05;1.00E+00;4.34E-11;1.85E+01;-1.29E-10;;;4.3391E-11;1.2889E-10
1.34E+05;1.00E+00;4.37E-11;1.80E+01;-1.29E-10;;;4.3745E-11;1.2859E-10
1.34E+05;1.00E+00;4.43E-11;1.75E+01;-1.27E-10;;;4.4254E-11;1.2709E-10
1.35E+05;1.00E+00;4.44E-11;1.70E+01;-1.27E-10;;;4.4389E-11;1.2727E-10
1.35E+05;1.00E+00;4.46E-11;1.65E+01;-1.28E-10;;;4.4609E-11;1.283E-10
1.36E+05;1.00E+00;4.44E-11;1.60E+01;-1.29E-10;;;4.443E-11;1.2944E-10
1.36E+05;1.00E+00;4.44E-11;1.55E+01;-1.30E-10;;;4.4419E-11;1.2957E-10
1.37E+05;1.00E+00;4.53E-11;1.50E+01;-1.30E-10;;;4.5348E-11;1.3E-10
1.37E+05;1.00E+00;4.53E-11;1.45E+01;-1.31E-10;;;4.5258E-11;1.307E-10
1.38E+05;1.00E+00;4.54E-11;1.40E+01;-1.32E-10;;;4.5388E-11;1.3179E-10
1.38E+05;1.00E+00;4.63E-11;1.35E+01;-1.33E-10;;;4.6266E-11;1.3293E-10
1.39E+05;1.00E+00;4.58E-11;1.30E+01;-1.33E-10;;;4.5838E-11;1.3281E-10
1.39E+05;1.00E+00;4.64E-11;1.25E+01;-1.34E-10;;;4.6439E-11;1.3401E-10
1.40E+05;1.00E+00;4.62E-11;1.20E+01;-1.35E-10;;;4.6234E-11;1.3534E-10
1.40E+05;1.00E+00;4.64E-11;1.15E+01;-1.36E-10;;;4.6384E-11;1.3627E-10
1.41E+05;1.00E+00;4.71E-11;1.10E+01;-1.36E-10;;;4.7091E-11;1.3648E-10
1.41E+05;1.00E+00;4.81E-11;1.05E+01;-1.37E-10;;;4.8052E-11;1.3726E-10
1.42E+05;1.00E+00;4.76E-11;1.00E+01;-1.38E-10;;;4.7615E-11;1.3828E-10
1.42E+05;1.00E+00;4.76E-11;9.50E+00;-1.39E-10;;;4.7598E-11;1.3853E-10
1.43E+05;1.00E+00;4.50E-11;9.00E+00;-1.33E-10;;;4.5049E-11;1.3319E-10
1.43E+05;1.00E+00;5.38E-11;8.50E+00;-2.84E-10;;;5.3769E-11;2.8422E-10
1.44E+05;1.00E+00;4.87E-11;8.00E+00;-1.40E-10;;;4.8668E-11;1.3979E-10
1.44E+05;1.00E+00;4.87E-11;7.50E+00;-1.40E-10;;;4.8654E-11;1.3974E-10
1.45E+05;1.00E+00;4.87E-11;7.00E+00;-1.40E-10;;;4.8745E-11;1.3976E-10
1.45E+05;1.00E+00;4.89E-11;6.50E+00;-1.40E-10;;;4.8908E-11;1.3986E-10
1.46E+05;1.00E+00;4.85E-11;6.00E+00;-1.40E-10;;;4.849E-11;1.3992E-10
1.46E+05;1.00E+00;4.85E-11;5.50E+00;-1.39E-10;;;4.8467E-11;1.385E-10
1.47E+05;1.00E+00;4.88E-11;5.00E+00;-1.38E-10;;;4.8789E-11;1.3824E-10
1.47E+05;1.00E+00;4.94E-11;4.50E+00;-1.38E-10;;;4.936E-11;1.3842E-10
1.48E+05;1.00E+00;4.92E-11;4.00E+00;-1.39E-10;;;4.9212E-11;1.386E-10
1.48E+05;1.00E+00;4.89E-11;3.50E+00;-1.38E-10;;;4.8914E-11;1.381E-10
1.49E+05;1.00E+00;4.89E-11;3.00E+00;-1.38E-10;;;4.8883E-11;1.3823E-10
1.49E+05;1.00E+00;4.88E-11;2.50E+00;-1.38E-10;;;4.8761E-11;1.3834E-10
1.50E+05;1.00E+00;4.93E-11;2.00E+00;-1.39E-10;;;4.9309E-11;1.3867E-10
1.50E+05;1.00E+00;4.90E-11;1.50E+00;-1.39E-10;;;4.9034E-11;1.388E-10
1.51E+05;1.00E+00;4.94E-11;1.00E+00;-1.39E-10;;;4.9428E-11;1.3947E-10
1.51E+05;1.00E+00;4.89E-11;5.00E-01;-1.40E-10;;;4.8893E-11;1.4003E-10
1.52E+05;1.00E+00;4.92E-11;0.00E+00;-1.40E-10;;;4.9208E-11;1.395E-10
1.52E+05;1.00E+00;4.97E-11;-5.00E-01;-1.40E-10;;;4.9655E-11;1.4031E-10
1.53E+05;1.00E+00;4.91E-11;-1.00E+00;-1.40E-10;;;4.9114E-11;1.4018E-10
1.53E+05;1.00E+00;4.92E-11;-1.50E+00;-1.40E-10;;;4.9163E-11;1.3984E-10
1.54E+05;1.00E+00;4.89E-11;-2.00E+00;-1.39E-10;;;4.8901E-11;1.3928E-10
1.54E+05;1.00E+00;4.92E-11;-2.50E+00;-1.40E-10;;;4.9218E-11;1.4019E-10
1.55E+05;1.00E+00;4.96E-11;-3.00E+00;-1.40E-10;;;4.9552E-11;1.3967E-10
1.55E+05;1.00E+00;4.94E-11;-3.50E+00;-1.40E-10;;;4.9372E-11;1.3953E-10
1.56E+05;1.00E+00;4.97E-11;-4.00E+00;-1.40E-10;;;4.9713E-11;1.4011E-10
1.56E+05;1.00E+00;4.95E-11;-4.50E+00;-1.40E-10;;;4.9535E-11;1.4028E-10
1.57E+05;1.00E+00;4.99E-11;-5.00E+00;-1.41E-10;;;4.9901E-11;1.4053E-10
1.57E+05;1.00E+00;4.96E-11;-5.50E+00;-1.40E-10;;;4.9616E-11;1.4004E-10
1.58E+05;1.00E+00;4.71E-11;-6.00E+00;-1.39E-10;;;4.7123E-11;1.3919E-10
1.58E+05;1.00E+00;5.49E-11;-6.50E+00;-2.89E-10;;;5.4867E-11;2.8851E-10
1.59E+05;1.00E+00;4.94E-11;-7.00E+00;-1.40E-10;;;4.944E-11;1.4028E-10
1.59E+05;1.00E+00;4.84E-11;-7.50E+00;-1.40E-10;;;4.8447E-11;1.397E-10
1.60E+05;1.00E+00;4.87E-11;-8.00E+00;-1.40E-10;;;4.8723E-11;1.3963E-10
1.60E+05;1.00E+00;4.83E-11;-8.50E+00;-1.40E-10;;;4.8296E-11;1.4037E-10
1.61E+05;1.00E+00;4.83E-11;-9.00E+00;-1.40E-10;;;4.833E-11;1.396E-10
1.61E+05;1.00E+00;4.83E-11;-9.50E+00;-1.40E-10;;;4.8329E-11;1.4021E-10
1.62E+05;1.00E+00;4.88E-11;-1.00E+01;-1.40E-10;;;4.8804E-11;1.4045E-10
1.62E+05;1.00E+00;4.82E-11;-1.05E+01;-1.40E-10;;;4.8155E-11;1.4041E-10
1.63E+05;1.00E+00;4.83E-11;-1.10E+01;-1.40E-10;;;4.8316E-11;1.4028E-10
1.63E+05;1.00E+00;4.85E-11;-1.15E+01;-1.40E-10;;;4.8468E-11;1.4041E-10
1.64E+05;1.00E+00;4.78E-11;-1.20E+01;-1.40E-10;;;4.782E-11;1.4023E-10
1.64E+05;1.00E+00;4.80E-11;-1.25E+01;-1.40E-10;;;4.7994E-11;1.3992E-10
1.65E+05;1.00E+00;4.83E-11;-1.30E+01;-1.40E-10;;;4.8323E-11;1.4025E-10
1.65E+05;1.00E+00;4.80E-11;-1.35E+01;-1.40E-10;;;4.8025E-11;1.401E-10
1.66E+05;1.00E+00;4.83E-11;-1.40E+01;-1.42E-10;;;4.8349E-11;1.416E-10
1.66E+05;1.00E+00;4.82E-11;-1.45E+01;-1.42E-10;;;4.815E-11;1.4172E-10
1.67E+05;1.00E+00;4.87E-11;-1.50E+01;-1.42E-10;;;4.8652E-11;1.4165E-10
1.67E+05;1.00E+00;4.85E-11;-1.55E+01;-1.42E-10;;;4.8476E-11;1.4225E-10
1.68E+05;1.00E+00;4.81E-11;-1.60E+01;-1.41E-10;;;4.8121E-11;1.4082E-10
1.68E+05;1.00E+00;4.83E-11;-1.65E+01;-1.41E-10;;;4.8288E-11;1.4065E-10
1.69E+05;1.00E+00;4.83E-11;-1.70E+01;-1.41E-10;;;4.8318E-11;1.4125E-10
1.69E+05;1.00E+00;4.79E-11;-1.75E+01;-1.41E-10;;;4.7911E-11;1.4098E-10
1.70E+05;1.00E+00;4.78E-11;-1.80E+01;-1.41E-10;;;4.7835E-11;1.41E-10
1.70E+05;1.00E+00;4.82E-11;-1.85E+01;-1.41E-10;;;4.8161E-11;1.4109E-10
1.71E+05;1.00E+00;4.78E-11;-1.90E+01;-1.41E-10;;;4.7791E-11;1.4087E-10
1.71E+05;1.00E+00;4.81E-11;-1.95E+01;-1.41E-10;;;4.8079E-11;1.4098E-10
1.72E+05;1.00E+00;4.79E-11;-2.00E+01;-1.41E-10;;;4.7884E-11;1.4139E-10
1.72E+05;1.00E+00;4.87E-11;-2.05E+01;-1.43E-10;;;4.8682E-11;1.4332E-10
1.73E+05;1.00E+00;4.90E-11;-2.10E+01;-1.42E-10;;;4.9003E-11;1.4164E-10
1.73E+05;1.00E+00;4.45E-11;-2.15E+01;-1.28E-10;;;4.4457E-11;1.2783E-10
1.74E+05;1.00E+00;5.47E-11;-2.20E+01;-2.87E-10;;;5.4692E-11;2.8731E-10
1.74E+05;1.00E+00;4.90E-11;-2.25E+01;-1.42E-10;;;4.9034E-11;1.4193E-10
1.75E+05;1.00E+00;4.89E-11;-2.30E+01;-1.42E-10;;;4.8867E-11;1.4184E-10
1.75E+05;1.00E+00;4.87E-11;-2.35E+01;-1.42E-10;;;4.8744E-11;1.4163E-10
1.76E+05;1.00E+00;4.85E-11;-2.40E+01;-1.41E-10;;;4.8504E-11;1.4128E-10
1.76E+05;1.00E+00;4.89E-11;-2.45E+01;-1.42E-10;;;4.8852E-11;1.4168E-10
1.77E+05;1.00E+00;4.86E-11;-2.50E+01;-1.41E-10;;;4.8648E-11;1.4142E-10
1.77E+05;1.00E+00;4.90E-11;-2.55E+01;-1.42E-10;;;4.9028E-11;1.4184E-10
1.78E+05;1.00E+00;4.88E-11;-2.60E+01;-1.42E-10;;;4.8848E-11;1.4242E-10
1.78E+05;1.00E+00;4.86E-11;-2.65E+01;-1.42E-10;;;4.8647E-11;1.4191E-10
1.79E+05;1.00E+00;4.90E-11;-2.70E+01;-1.42E-10;;;4.9039E-11;1.4178E-10
1.79E+05;1.00E+00;4.92E-11;-2.75E+01;-1.43E-10;;;4.9167E-11;1.4297E-10
1.80E+05;1.00E+00;4.90E-11;-2.80E+01;-1.42E-10;;;4.9013E-11;1.4219E-10
1.80E+05;1.00E+00;4.91E-11;-2.85E+01;-1.42E-10;;;4.9096E-11;1.4243E-10
1.81E+05;1.00E+00;4.88E-11;-2.90E+01;-1.42E-10;;;4.8807E-11;1.4223E-10
1.81E+05;1.00E+00;4.91E-11;-2.95E+01;-1.42E-10;;;4.9071E-11;1.4214E-10
1.82E+05;1.00E+00;4.90E-11;-3.00E+01;-1.42E-10;;;4.9034E-11;1.4237E-10
1.82E+05;1.00E+00;4.89E-11;-3.05E+01;-1.43E-10;;;4.8875E-11;1.4264E-10
1.83E+05;1.00E+00;4.92E-11;-3.10E+01;-1.43E-10;;;4.9223E-11;1.4277E-10
1.83E+05;1.00E+00;4.90E-11;-3.15E+01;-1.43E-10;;;4.8977E-11;1.4348E-10
1.84E+05;1.00E+00;4.92E-11;-3.20E+01;-1.44E-10;;;4.9223E-11;1.4356E-10
1.84E+05;1.00E+00;4.98E-11;-3.25E+01;-1.46E-10;;;4.9751E-11;1.4649E-10
1.85E+05;1.00E+00;5.10E-11;-3.30E+01;-1.50E-10;;;5.1035E-11;1.4989E-10
1.85E+05;1.00E+00;5.28E-11;-3.35E+01;-1.52E-10;;;5.2757E-11;1.5192E-10
1.86E+05;1.00E+00;5.45E-11;-3.40E+01;-1.51E-10;;;5.4495E-11;1.5078E-10
1.86E+05;1.00E+00;5.49E-11;-3.45E+01;-1.51E-10;;;5.4941E-11;1.5075E-10
1.87E+05;1.00E+00;5.46E-11;-3.50E+01;-1.50E-10;;;5.4641E-11;1.4957E-10
1.87E+05;1.00E+00;5.47E-11;-3.55E+01;-1.49E-10;;;5.4694E-11;1.4933E-10
1.88E+05;1.00E+00;5.61E-11;-3.60E+01;-1.51E-10;;;5.6137E-11;1.5076E-10
1.88E+05;1.00E+00;5.24E-11;-3.65E+01;-1.44E-10;;;5.2412E-11;1.441E-10
1.89E+05;1.00E+00;6.32E-11;-3.70E+01;-2.96E-10;;;6.324E-11;2.9576E-10
1.89E+05;1.00E+00;5.82E-11;-3.75E+01;-1.54E-10;;;5.8244E-11;1.5412E-10
1.90E+05;1.00E+00;5.77E-11;-3.80E+01;-1.53E-10;;;5.7708E-11;1.5315E-10
1.90E+05;1.00E+00;5.79E-11;-3.85E+01;-1.53E-10;;;5.7868E-11;1.5347E-10
1.91E+05;1.00E+00;5.78E-11;-3.90E+01;-1.54E-10;;;5.775E-11;1.5422E-10
1.91E+05;1.00E+00;5.73E-11;-3.95E+01;-1.53E-10;;;5.7298E-11;1.5329E-10
1.92E+05;1.00E+00;5.76E-11;-4.00E+01;-1.54E-10;;;5.7647E-11;1.5446E-10
1.92E+05;1.00E+00;5.74E-11;-4.05E+01;-1.54E-10;;;5.7391E-11;1.5401E-10
1.93E+05;1.00E+00;5.73E-11;-4.10E+01;-1.53E-10;;;5.7344E-11;1.533E-10
1.93E+05;1.00E+00;5.84E-11;-4.15E+01;-1.55E-10;;;5.838E-11;1.5478E-10
1.94E+05;1.00E+00;5.80E-11;-4.20E+01;-1.55E-10;;;5.8016E-11;1.5508E-10
1.94E+05;1.00E+00;5.83E-11;-4.25E+01;-1.55E-10;;;5.8281E-11;1.5472E-10
1.95E+05;1.00E+00;5.81E-11;-4.30E+01;-1.55E-10;;;5.8131E-11;1.5469E-10
1.95E+05;1.00E+00;5.79E-11;-4.35E+01;-1.55E-10;;;5.7919E-11;1.5464E-10
1.96E+05;1.00E+00;5.81E-11;-4.40E+01;-1.55E-10;;;5.8105E-11;1.5474E-10
1.96E+05;1.00E+00;5.79E-11;-4.45E+01;-1.55E-10;;;5.7887E-11;1.5533E-10
1.97E+05;1.00E+00;5.80E-11;-4.50E+01;-1.55E-10;;;5.8037E-11;1.5473E-10
1.97E+05;1.00E+00;5.81E-11;-4.55E+01;-1.55E-10;;;5.8143E-11;1.5542E-10
1.98E+05;1.00E+00;5.82E-11;-4.60E+01;-1.55E-10;;;5.8217E-11;1.5547E-10
1.98E+05;1.00E+00;5.84E-11;-4.65E+01;-1.55E-10;;;5.8354E-11;1.5537E-10
1.99E+05;1.00E+00;5.80E-11;-4.70E+01;-1.56E-10;;;5.8025E-11;1.5553E-10
1.99E+05;1.00E+00;5.86E-11;-4.75E+01;-1.56E-10;;;5.8584E-11;1.5623E-10
2.00E+05;1.00E+00;5.91E-11;-4.80E+01;-1.56E-10;;;5.9092E-11;1.5571E-10
2.00E+05;1.00E+00;5.83E-11;-4.85E+01;-1.55E-10;;;5.8302E-11;1.5533E-10
2.01E+05;1.00E+00;5.92E-11;-4.90E+01;-1.56E-10;;;5.924E-11;1.559E-10
2.01E+05;1.00E+00;5.89E-11;-4.95E+01;-1.56E-10;;;5.8868E-11;1.5634E-10
2.02E+05;1.00E+00;5.85E-11;-5.00E+01;-1.56E-10;;;5.8532E-11;1.5641E-10
