#scan;iMeasureCycle=1;iMux=0;time=0.15;N=492;LocalTime=21/12/2023 11:14:39;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5;-4.93E-09;46.407114;-19.5;-3.58E-05;46.407114;;;-19.5;3.57531E-05
-5.00001;-4.95E-09;46.55699;-20;-3.58E-05;46.55699;;;-20;3.58296E-05
-5.00001;-4.93E-09;46.679378;-20;-3.58E-05;46.679378;;;-20;3.58301E-05
-5.00001;-4.91E-09;46.829375;-19.5;-3.57E-05;46.829375;;;-19.5;3.57487E-05
-5.00001;-4.92E-09;47.009185;-19;-3.57E-05;47.009185;;;-19;3.56513E-05
-5.00001;-4.91E-09;47.159047;-18.5;-3.55E-05;47.159047;;;-18.5;3.55488E-05
-5;-4.92E-09;47.308799;-18;-3.54E-05;47.308799;;;-18;3.54442E-05
-5;-4.91E-09;47.496837;-17.5;-3.53E-05;47.496837;;;-17.5;3.53268E-05
-5.00001;-4.90E-09;47.646774;-17;-3.52E-05;47.646774;;;-17;3.52144E-05
-5;-4.90E-09;47.796614;-16.5;-3.51E-05;47.796614;;;-16.5;3.50854E-05
-5;-4.90E-09;47.946537;-16;-3.49E-05;47.946537;;;-16;3.49447E-05
-5.00001;-4.90E-09;48.11229;-15.5;-3.48E-05;48.11229;;;-15.5;3.47943E-05
-5;-4.91E-09;48.262117;-15;-3.46E-05;48.262117;;;-15;3.46452E-05
-5;-4.92E-09;48.412034;-14.5;-3.45E-05;48.412034;;;-14.5;3.44776E-05
-5;-4.99E-09;48.561986;-14;-3.43E-05;48.561986;;;-14;3.43064E-05
-5.00001;-5.08E-09;48.711842;-13.5;-3.41E-05;48.711842;;;-13.5;3.41161E-05
-5.00001;-5.23E-09;48.861768;-13;-3.39E-05;48.861768;;;-13;3.39136E-05
-5.00001;-5.33E-09;49.028396;-12.5;-3.37E-05;49.028396;;;-12.5;3.36848E-05
-5.00001;-5.55E-09;49.178262;-12;-3.34E-05;49.178262;;;-12;3.34419E-05
-5;-5.73E-09;49.328071;-11.5;-3.32E-05;49.328071;;;-11.5;3.31778E-05
-5.00001;-5.76E-09;49.512726;-11;-3.29E-05;49.512726;;;-11;3.28728E-05
-5.00001;-5.94E-09;49.662657;-10.5;-3.25E-05;49.662657;;;-10.5;3.25462E-05
-5.00001;-5.63E-09;49.812512;-10;-3.22E-05;49.812512;;;-10;3.21849E-05
-5.00001;-5.19E-09;49.962507;-9.5;-3.18E-05;49.962507;;;-9.5;3.17709E-05
-5;-5.01E-09;50.11736;-9;-3.13E-05;50.11736;;;-9;3.13054E-05
-5;-5.03E-09;50.26712;-8.5;-3.08E-05;50.26712;;;-8.5;3.07758E-05
-5.00001;-5.13E-09;50.41701;-8;-3.02E-05;50.41701;;;-8;3.01593E-05
-5.00001;-5.31E-09;50.56689;-7.5;-2.94E-05;50.56689;;;-7.5;2.94406E-05
-5.00001;-5.54E-09;50.716694;-7;-2.86E-05;50.716694;;;-7;2.85668E-05
-5.00001;-5.92E-09;50.866544;-6.5;-2.75E-05;50.866544;;;-6.5;0.000027506
-5.00001;-6.44E-09;51.029163;-6;-2.62E-05;51.029163;;;-6;2.62046E-05
-5.00001;-7.16E-09;51.178987;-5.5;-2.47E-05;51.178987;;;-5.5;2.46681E-05
-5.00001;-8.06E-09;51.328737;-5;-2.29E-05;51.328737;;;-5;2.29133E-05
-5;-8.94E-09;51.503141;-4.5;-2.10E-05;51.503141;;;-4.5;2.09818E-05
-5.00001;-9.96E-09;51.647028;-4;-1.89E-05;51.647028;;;-4;1.89095E-05
-5;-1.10E-08;51.790913;-3.5;-1.67E-05;51.790913;;;-3.5;1.67062E-05
-5;-1.20E-08;51.934782;-3;-1.44E-05;51.934782;;;-3;1.44069E-05
-5;-1.30E-08;52.078683;-2.5;-1.20E-05;52.078683;;;-2.5;1.20244E-05
-5;-1.40E-08;52.222538;-2;-9.58E-06;52.222538;;;-2;9.5807E-06
-5;-1.50E-08;52.36903;-1.5;-7.10E-06;52.36903;;;-1.5;7.09828E-06
-5;-1.58E-08;52.527314;-1;-4.62E-06;52.527314;;;-1;4.62282E-06
-5;-1.68E-08;52.671203;-0.5;-2.20E-06;52.671203;;;-0.5;2.20455E-06
-5;-1.77E-08;52.832234;-1.00E-05;1.01E-08;52.832234;;;-1.00E-05;1.00772E-08
-10;-4.82E-08;53.029714;-1.00E-05;2.80E-08;53.029714;;;-1.00E-05;2.79595E-08
-9.99999;-4.30E-08;53.176937;-0.5;-2.30E-06;53.176937;;;-0.5;2.29611E-06
-10;-3.94E-08;53.320777;-1;-4.88E-06;53.320777;;;-1;4.88425E-06
-10;-3.66E-08;53.46472;-1.5;-7.59E-06;53.46472;;;-1.5;7.59467E-06
-9.99999;-3.43E-08;53.62358;-2;-1.04E-05;53.62358;;;-2;1.03749E-05
-10;-3.24E-08;53.767413;-2.5;-1.32E-05;53.767413;;;-2.5;1.31879E-05
-10;-3.05E-08;53.911324;-3;-1.60E-05;53.911324;;;-3;1.60127E-05
-10;-2.88E-08;54.055244;-3.5;-1.88E-05;54.055244;;;-3.5;1.88321E-05
-10;-2.72E-08;54.1992;-4;-2.16E-05;54.1992;;;-4;2.16282E-05
-10;-2.57E-08;54.343067;-4.5;-2.44E-05;54.343067;;;-4.5;2.44009E-05
-10;-2.43E-08;54.520616;-5;-2.71E-05;54.520616;;;-5;2.71305E-05
-10;-2.28E-08;54.664569;-5.5;-2.98E-05;54.664569;;;-5.5;2.98185E-05
-9.99999;-2.14E-08;54.808449;-6;-3.24E-05;54.808449;;;-6;3.24425E-05
-10;-2.01E-08;54.952327;-6.5;-3.50E-05;54.952327;;;-6.5;3.50205E-05
-10.00001;-1.88E-08;55.098259;-7;-3.75E-05;55.098259;;;-7;3.75126E-05
-10;-1.76E-08;55.242091;-7.5;-3.99E-05;55.242091;;;-7.5;0.000039935
-10.00001;-1.65E-08;55.385961;-8;-4.23E-05;55.385961;;;-8;4.22725E-05
-10;-1.55E-08;55.539563;-8.5;-4.45E-05;55.539563;;;-8.5;4.45049E-05
-10;-1.45E-08;55.683431;-9;-4.66E-05;55.683431;;;-9;0.000046632
-10.00001;-1.36E-08;55.827286;-9.5;-4.86E-05;55.827286;;;-9.5;4.86381E-05
-10;-1.28E-08;55.97116;-10;-5.05E-05;55.97116;;;-10;5.04947E-05
-10;-1.22E-08;56.126377;-10.5;-5.22E-05;56.126377;;;-10.5;5.22006E-05
-10;-1.18E-08;56.270204;-11;-5.37E-05;56.270204;;;-11;5.37163E-05
-10;-1.15E-08;56.414139;-11.5;-5.50E-05;56.414139;;;-11.5;5.50281E-05
-10;-1.14E-08;56.558032;-12;-5.61E-05;56.558032;;;-12;5.61451E-05
-10;-1.14E-08;56.701947;-12.5;-5.71E-05;56.701947;;;-12.5;5.70991E-05
-10;-1.14E-08;56.845873;-13;-5.79E-05;56.845873;;;-13;5.79037E-05
-10;-1.15E-08;57.016454;-13.5;-5.86E-05;57.016454;;;-13.5;5.85564E-05
-10;-1.15E-08;57.160345;-14;-5.91E-05;57.160345;;;-14;5.91383E-05
-9.99999;-1.15E-08;57.304151;-14.5;-5.97E-05;57.304151;;;-14.5;0.000059653
-10;-1.14E-08;57.44799;-15;-6.01E-05;57.44799;;;-15;6.01144E-05
-10;-1.13E-08;57.591822;-15.5;-6.05E-05;57.591822;;;-15.5;6.05313E-05
-10.00001;-1.13E-08;57.735759;-16;-6.09E-05;57.735759;;;-16;6.08848E-05
-10;-1.13E-08;57.879694;-16.5;-6.12E-05;57.879694;;;-16.5;6.12058E-05
-10;-1.14E-08;58.040717;-17;-6.15E-05;58.040717;;;-17;6.15016E-05
-10.00001;-1.14E-08;58.184586;-17.5;-6.18E-05;58.184586;;;-17.5;6.17648E-05
-10.00001;-1.14E-08;58.328418;-18;-6.20E-05;58.328418;;;-18;0.000062025
-10;-1.15E-08;58.472322;-18.5;-6.22E-05;58.472322;;;-18.5;6.22446E-05
-10.00001;-1.16E-08;58.632466;-19;-6.25E-05;58.632466;;;-19;6.24829E-05
-10;-1.17E-08;58.77642;-19.5;-6.27E-05;58.77642;;;-19.5;6.26908E-05
-10;-1.17E-08;58.920272;-20;-6.29E-05;58.920272;;;-20;6.28702E-05
-10;-1.18E-08;59.044539;-20;-6.29E-05;59.044539;;;-20;6.28588E-05
-10.00001;-1.19E-08;59.188481;-19.5;-6.26E-05;59.188481;;;-19.5;6.26225E-05
-10;-1.21E-08;59.332327;-19;-6.24E-05;59.332327;;;-19;6.23918E-05
-10;-1.22E-08;59.476228;-18.5;-6.21E-05;59.476228;;;-18.5;6.21396E-05
-10;-1.23E-08;59.634968;-18;-6.19E-05;59.634968;;;-18;0.000061875
-10;-1.25E-08;59.778836;-17.5;-6.16E-05;59.778836;;;-17.5;0.00006158
-10;-1.27E-08;59.922705;-17;-6.13E-05;59.922705;;;-17;6.12832E-05
-10.00001;-1.29E-08;60.066652;-16.5;-6.10E-05;60.066652;;;-16.5;6.09505E-05
-10;-1.32E-08;60.210738;-16;-6.06E-05;60.210738;;;-16;6.05736E-05
-10;-1.33E-08;60.354556;-15.5;-6.02E-05;60.354556;;;-15.5;6.01672E-05
-10;-1.30E-08;60.525304;-15;-5.97E-05;60.525304;;;-15;5.97315E-05
-10.00001;-1.27E-08;60.669245;-14.5;-5.92E-05;60.669245;;;-14.5;5.92363E-05
-10;-1.26E-08;60.813134;-14;-5.87E-05;60.813134;;;-14;5.86908E-05
-10.00001;-1.26E-08;60.956992;-13.5;-5.81E-05;60.956992;;;-13.5;5.80737E-05
-10;-1.27E-08;61.100997;-13;-5.74E-05;61.100997;;;-13;5.73506E-05
-10;-1.29E-08;61.24486;-12.5;-5.65E-05;61.24486;;;-12.5;5.65484E-05
-10;-1.32E-08;61.388743;-12;-5.56E-05;61.388743;;;-12;5.55966E-05
-10;-1.36E-08;61.553687;-11.5;-5.44E-05;61.553687;;;-11.5;5.44396E-05
-10;-1.41E-08;61.697667;-11;-5.31E-05;61.697667;;;-11;5.31158E-05
-10.00001;-1.49E-08;61.841541;-10.5;-5.16E-05;61.841541;;;-10.5;5.15854E-05
-10;-1.58E-08;61.985426;-10;-4.99E-05;61.985426;;;-10;4.98617E-05
-10;-1.67E-08;62.141131;-9.5;-4.80E-05;62.141131;;;-9.5;4.79963E-05
-10;-1.77E-08;62.284977;-9;-4.60E-05;62.284977;;;-9;4.59798E-05
-10;-1.87E-08;62.429001;-8.5;-4.39E-05;62.429001;;;-8.5;4.38605E-05
-10;-1.97E-08;62.572884;-8;-4.16E-05;62.572884;;;-8;4.16303E-05
-10;-2.08E-08;62.71676;-7.5;-3.93E-05;62.71676;;;-7.5;3.93118E-05
-10;-2.18E-08;62.860619;-7;-3.69E-05;62.860619;;;-7;3.69046E-05
-10;-2.28E-08;63.03177;-6.5;-3.44E-05;63.03177;;;-6.5;3.44204E-05
-10;-2.39E-08;63.175659;-6;-3.19E-05;63.175659;;;-6;3.18681E-05
-10;-2.51E-08;63.319497;-5.5;-2.93E-05;63.319497;;;-5.5;2.92727E-05
-10;-2.63E-08;63.463398;-5;-2.66E-05;63.463398;;;-5;2.66258E-05
-10;-2.75E-08;63.607314;-4.5;-2.39E-05;63.607314;;;-4.5;2.39267E-05
-10;-2.88E-08;63.751199;-4;-2.12E-05;63.751199;;;-4;2.12002E-05
-10;-3.02E-08;63.895195;-3.5;-1.84E-05;63.895195;;;-3.5;1.84434E-05
-10;-3.15E-08;64.055881;-3;-1.57E-05;64.055881;;;-3;1.56831E-05
-10;-3.29E-08;64.199807;-2.5;-1.29E-05;64.199807;;;-2.5;1.29152E-05
-10;-3.44E-08;64.343628;-2;-1.02E-05;64.343628;;;-2;0.000010159
-10;-3.60E-08;64.490114;-1.5;-7.43E-06;64.490114;;;-1.5;7.43334E-06
-10;-3.76E-08;64.647354;-1;-4.78E-06;64.647354;;;-1;4.78139E-06
-10;-3.91E-08;64.791219;-0.5;-2.25E-06;64.791219;;;-0.5;2.24715E-06
-10;-4.07E-08;64.952322;-1.00E-05;2.34E-08;64.952322;;;-1.00E-05;2.34263E-08
-15.00001;-7.60E-08;65.120559;-1.00E-05;4.41E-08;65.120559;;;-1.00E-05;4.41233E-08
-15;-7.16E-08;65.267759;-0.5;-2.18E-06;65.267759;;;-0.5;2.17822E-06
-14.99999;-6.99E-08;65.41163;-1;-4.68E-06;65.41163;;;-1;4.67781E-06
-15;-6.73E-08;65.567574;-1.5;-7.33E-06;65.567574;;;-1.5;7.32619E-06
-14.99999;-6.51E-08;65.714814;-2;-1.01E-05;65.714814;;;-2;1.00762E-05
-15;-6.32E-08;65.858703;-2.5;-1.29E-05;65.858703;;;-2.5;1.28845E-05
-15;-6.11E-08;66.002805;-3;-1.57E-05;66.002805;;;-3;1.57365E-05
-15;-5.95E-08;66.152168;-3.5;-1.86E-05;66.152168;;;-3.5;1.86202E-05
-15;-5.74E-08;66.296022;-4;-2.15E-05;66.296022;;;-4;2.15295E-05
-15;-5.57E-08;66.439959;-4.5;-2.45E-05;66.439959;;;-4.5;2.44542E-05
-15;-5.38E-08;66.583863;-5;-2.74E-05;66.583863;;;-5;0.000027384
-15;-5.23E-08;66.727733;-5.5;-3.03E-05;66.727733;;;-5.5;3.03166E-05
-15;-5.02E-08;66.871607;-6;-3.32E-05;66.871607;;;-6;3.32436E-05
-15;-4.84E-08;67.043103;-6.5;-3.62E-05;67.043103;;;-6.5;3.61644E-05
-15;-4.67E-08;67.186971;-7;-3.91E-05;67.186971;;;-7;3.90694E-05
-15;-4.49E-08;67.330776;-7.5;-4.20E-05;67.330776;;;-7.5;4.19536E-05
-15;-4.33E-08;67.474639;-8;-4.48E-05;67.474639;;;-8;4.48247E-05
-15;-4.16E-08;67.61851;-8.5;-4.77E-05;67.61851;;;-8.5;4.76541E-05
-14.99999;-4.08E-08;67.762418;-9;-5.04E-05;67.762418;;;-9;5.04391E-05
-15;-4.06E-08;67.906323;-9.5;-5.32E-05;67.906323;;;-9.5;5.31929E-05
-15;-3.94E-08;68.066041;-10;-5.59E-05;68.066041;;;-10;5.58779E-05
-15;-3.80E-08;68.209921;-10.5;-5.85E-05;68.209921;;;-10.5;5.85097E-05
-15;-3.67E-08;68.353837;-11;-6.11E-05;68.353837;;;-11;6.11064E-05
-15;-3.53E-08;68.497721;-11.5;-6.36E-05;68.497721;;;-11.5;6.36432E-05
-15;-3.40E-08;68.657361;-12;-6.61E-05;68.657361;;;-12;6.60861E-05
-15;-3.26E-08;68.801249;-12.5;-6.85E-05;68.801249;;;-12.5;6.84599E-05
-15;-3.14E-08;68.945116;-13;-7.07E-05;68.945116;;;-13;0.000070745
-15;-3.01E-08;69.088966;-13.5;-7.29E-05;69.088966;;;-13.5;7.29221E-05
-15;-2.89E-08;69.232821;-14;-7.50E-05;69.232821;;;-14;7.49854E-05
-15;-2.78E-08;69.376653;-14.5;-7.70E-05;69.376653;;;-14.5;7.69587E-05
-15;-2.68E-08;69.54782;-15;-7.88E-05;69.54782;;;-15;7.87528E-05
-15;-2.58E-08;69.691825;-15.5;-8.04E-05;69.691825;;;-15.5;8.04297E-05
-15;-2.50E-08;69.835706;-16;-8.19E-05;69.835706;;;-16;8.19491E-05
-15;-2.44E-08;69.979576;-16.5;-8.33E-05;69.979576;;;-16.5;8.32869E-05
-15;-2.40E-08;70.123516;-17;-8.44E-05;70.123516;;;-17;0.000084448
-15;-2.38E-08;70.267404;-17.5;-8.55E-05;70.267404;;;-17.5;8.54614E-05
-15;-2.37E-08;70.411275;-18;-8.63E-05;70.411275;;;-18;8.63333E-05
-15;-2.36E-08;70.572168;-18.5;-8.71E-05;70.572168;;;-18.5;8.70871E-05
-15;-2.35E-08;70.716068;-19;-8.77E-05;70.716068;;;-19;8.77438E-05
-15;-2.34E-08;70.859958;-19.5;-8.83E-05;70.859958;;;-19.5;8.83118E-05
-15;-2.33E-08;71.003834;-20;-8.89E-05;71.003834;;;-20;8.88664E-05
-15;-2.36E-08;71.143156;-20;-8.88E-05;71.143156;;;-20;8.88151E-05
-15;-2.41E-08;71.287067;-19.5;-8.82E-05;71.287067;;;-19.5;8.82288E-05
-15;-2.41E-08;71.430922;-19;-8.76E-05;71.430922;;;-19;8.76062E-05
-15;-2.40E-08;71.575403;-18.5;-8.69E-05;71.575403;;;-18.5;8.68546E-05
-15;-2.41E-08;71.719315;-18;-8.60E-05;71.719315;;;-18;0.000086032
-15.00001;-2.43E-08;71.863173;-17.5;-8.51E-05;71.863173;;;-17.5;8.51089E-05
-15;-2.46E-08;72.00701;-17;-8.41E-05;72.00701;;;-17;8.40624E-05
-15;-2.51E-08;72.165886;-16.5;-8.28E-05;72.165886;;;-16.5;8.28405E-05
-15;-2.57E-08;72.30971;-16;-8.14E-05;72.30971;;;-16;8.14449E-05
-15;-2.63E-08;72.453679;-15.5;-7.99E-05;72.453679;;;-15.5;7.98746E-05
-15;-2.69E-08;72.597618;-15;-7.81E-05;72.597618;;;-15;7.81475E-05
-15;-2.76E-08;72.741506;-14.5;-7.63E-05;72.741506;;;-14.5;7.62864E-05
-15;-2.85E-08;72.885352;-14;-7.43E-05;72.885352;;;-14;7.43003E-05
-15;-2.94E-08;73.056731;-13.5;-7.22E-05;73.056731;;;-13.5;7.21879E-05
-15;-3.04E-08;73.200627;-13;-7.00E-05;73.200627;;;-13;6.99738E-05
-15;-3.16E-08;73.344452;-12.5;-6.77E-05;73.344452;;;-12.5;6.76513E-05
-15;-3.30E-08;73.488313;-12;-6.53E-05;73.488313;;;-12;6.52617E-05
-15;-3.44E-08;73.632294;-11.5;-6.28E-05;73.632294;;;-11.5;6.28017E-05
-15;-3.58E-08;73.776232;-11;-6.03E-05;73.776232;;;-11;0.000060255
-15;-3.75E-08;73.92017;-10.5;-5.77E-05;73.92017;;;-10.5;5.76714E-05
-15;-3.85E-08;74.080849;-10;-5.50E-05;74.080849;;;-10;5.49977E-05
-15;-3.97E-08;74.224847;-9.5;-5.23E-05;74.224847;;;-9.5;5.23139E-05
-15;-4.09E-08;74.368668;-9;-4.96E-05;74.368668;;;-9;4.95587E-05
-15;-4.25E-08;74.512572;-8.5;-4.68E-05;74.512572;;;-8.5;4.67871E-05
-15;-4.42E-08;74.672126;-8;-4.40E-05;74.672126;;;-8;4.39788E-05
-15;-4.57E-08;74.816014;-7.5;-4.12E-05;74.816014;;;-7.5;4.11696E-05
-15;-4.73E-08;74.959889;-7;-3.83E-05;74.959889;;;-7;3.83023E-05
-15;-4.92E-08;75.103744;-6.5;-3.54E-05;75.103744;;;-6.5;0.000035444
-15;-5.06E-08;75.247666;-6;-3.26E-05;75.247666;;;-6;3.25501E-05
-15;-5.23E-08;75.391464;-5.5;-2.97E-05;75.391464;;;-5.5;2.96699E-05
-15;-5.39E-08;75.5672;-5;-2.68E-05;75.5672;;;-5;2.67894E-05
-15;-5.59E-08;75.711156;-4.5;-2.39E-05;75.711156;;;-4.5;2.39122E-05
-15;-5.79E-08;75.855007;-4;-2.11E-05;75.855007;;;-4;2.10524E-05
-15;-5.97E-08;75.998826;-3.5;-1.82E-05;75.998826;;;-3.5;1.81996E-05
-15;-6.15E-08;76.14275;-3;-1.54E-05;76.14275;;;-3;1.53768E-05
-15;-6.29E-08;76.286681;-2.5;-1.26E-05;76.286681;;;-2.5;1.25886E-05
-15;-6.46E-08;76.430578;-2;-9.84E-06;76.430578;;;-2;9.8425E-06
-15;-6.60E-08;76.590122;-1.5;-7.16E-06;76.590122;;;-1.5;7.1556E-06
-15;-6.77E-08;76.73403;-1;-4.57E-06;76.73403;;;-1;4.56597E-06
-15;-7.01E-08;76.877925;-0.5;-2.12E-06;76.877925;;;-0.5;2.1228E-06
-15;-7.16E-08;77.067019;-1.00E-05;4.21E-08;77.067019;;;-1.00E-05;4.21291E-08
