#scan;iMeasureCycle=1;iMux=0;time=0.143;N=492;LocalTime=21/12/2023 15:02:04;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5;1.26E-09;45.011381;-19.5;-6.04E-05;45.011381;;;-19.5;6.04114E-05
-5;1.23E-09;45.161423;-19;-6.01E-05;45.161423;;;-19;6.00689E-05
-5;1.16E-09;45.311409;-18.5;-5.97E-05;45.311409;;;-18.5;5.97023E-05
-5;1.12E-09;45.491568;-18;-5.93E-05;45.491568;;;-18;5.92956E-05
-5.00001;1.07E-09;45.641512;-17.5;-5.89E-05;45.641512;;;-17.5;0.000058856
-5;1.01E-09;45.791345;-17;-5.84E-05;45.791345;;;-17;0.000058383
-5;9.62E-10;45.974147;-16.5;-5.78E-05;45.974147;;;-16.5;5.78486E-05
-5.00001;8.99E-10;46.124046;-16;-5.73E-05;46.124046;;;-16;5.72838E-05
-5;8.25E-10;46.2739;-15.5;-5.67E-05;46.2739;;;-15.5;5.66819E-05
-5.00001;7.59E-10;46.423736;-15;-5.60E-05;46.423736;;;-15;5.60242E-05
-5;6.75E-10;46.594218;-14.5;-5.53E-05;46.594218;;;-14.5;5.53062E-05
-5.00001;5.86E-10;46.744063;-14;-5.45E-05;46.744063;;;-14;5.45337E-05
-5;5.17E-10;46.893985;-13.5;-5.37E-05;46.893985;;;-13.5;5.36932E-05
-5;4.15E-10;47.043825;-13;-5.28E-05;47.043825;;;-13;5.27808E-05
-5.00001;2.87E-10;47.193829;-12.5;-5.18E-05;47.193829;;;-12.5;5.17981E-05
-5.00001;1.63E-10;47.343704;-12;-5.07E-05;47.343704;;;-12;5.07386E-05
-5.00001;6.54E-11;47.509793;-11.5;-4.96E-05;47.509793;;;-11.5;4.96055E-05
-5.00001;-9.58E-11;47.659615;-11;-4.84E-05;47.659615;;;-11;4.83964E-05
-5;-2.41E-10;47.809545;-10.5;-4.71E-05;47.809545;;;-10.5;4.70863E-05
-5;-4.07E-10;47.985546;-10;-4.57E-05;47.985546;;;-10;0.000045677
-5.00001;-5.51E-10;48.135501;-9.5;-4.42E-05;48.135501;;;-9.5;4.41809E-05
-5;-7.14E-10;48.285368;-9;-4.26E-05;48.285368;;;-9;4.25777E-05
-5.00001;-9.05E-10;48.435234;-8.5;-4.09E-05;48.435234;;;-8.5;0.000040873
-5.00001;-1.11E-09;48.600184;-8;-3.91E-05;48.600184;;;-8;3.90539E-05
-5;-1.29E-09;48.74995;-7.5;-3.71E-05;48.74995;;;-7.5;3.71279E-05
-5.00001;-1.49E-09;48.899807;-7;-3.51E-05;48.899807;;;-7;3.50754E-05
-5.00001;-1.70E-09;49.04966;-6.5;-3.29E-05;49.04966;;;-6.5;3.29092E-05
-5.00001;-1.91E-09;49.200185;-6;-3.06E-05;49.200185;;;-6;3.06314E-05
-5.00001;-2.13E-09;49.350083;-5.5;-2.83E-05;49.350083;;;-5.5;2.82537E-05
-5.00001;-2.35E-09;49.510757;-5;-2.58E-05;49.510757;;;-5;2.57906E-05
-5;-2.59E-09;49.660597;-4.5;-2.33E-05;49.660597;;;-4.5;2.32614E-05
-5.00001;-2.84E-09;49.810464;-4;-2.07E-05;49.810464;;;-4;2.06747E-05
-5;-3.06E-09;49.985898;-3.5;-1.80E-05;49.985898;;;-3.5;1.80386E-05
-5;-3.33E-09;50.135784;-3;-1.54E-05;50.135784;;;-3;1.53735E-05
-5;-3.57E-09;50.285721;-2.5;-1.27E-05;50.285721;;;-2.5;1.26944E-05
-5.00001;-3.83E-09;50.43556;-2;-1.00E-05;50.43556;;;-2;1.00095E-05
-5.00001;-4.08E-09;50.607763;-1.5;-7.35E-06;50.607763;;;-1.5;7.3479E-06
-5;-4.34E-09;50.757667;-1;-4.75E-06;50.757667;;;-1;4.75063E-06
-5;-4.60E-09;50.907496;-0.5;-2.26E-06;50.907496;;;-0.5;2.2628E-06
-5;-4.43E-09;51.081071;0;4.71E-09;51.081071;;;0;4.71451E-09
-10;-1.07E-08;51.245303;-1.00E-05;8.80E-09;51.245303;;;-1.00E-05;8.8045E-09
-9.99999;-9.39E-09;51.392491;-0.5;-2.30E-06;51.392491;;;-0.5;2.2985E-06
-10.00001;-8.79E-09;51.536372;-1;-4.87E-06;51.536372;;;-1;4.8672E-06
-10;-8.30E-09;51.686231;-1.5;-7.59E-06;51.686231;;;-1.5;7.59229E-06
-9.99999;-7.84E-09;51.839388;-2;-1.04E-05;51.839388;;;-2;0.000010427
-10.00001;-7.50E-09;52.032512;-2.5;-1.33E-05;52.032512;;;-2.5;1.33321E-05
-10;-7.09E-09;52.18243;-3;-1.63E-05;52.18243;;;-3;0.000016287
-10.00001;-6.75E-09;52.332198;-3.5;-1.93E-05;52.332198;;;-3.5;0.000019273
-10;-6.43E-09;52.521015;-4;-2.23E-05;52.521015;;;-4;2.22807E-05
-10;-6.06E-09;52.670903;-4.5;-2.53E-05;52.670903;;;-4.5;2.52975E-05
-10;-5.73E-09;52.820706;-5;-2.83E-05;52.820706;;;-5;2.83081E-05
-10.00001;-5.45E-09;52.999523;-5.5;-3.13E-05;52.999523;;;-5.5;3.13105E-05
-10;-5.12E-09;53.149724;-6;-3.43E-05;53.149724;;;-6;3.43012E-05
-10.00001;-4.82E-09;53.299566;-6.5;-3.73E-05;53.299566;;;-6.5;3.72585E-05
-10;-4.52E-09;53.449339;-7;-4.02E-05;53.449339;;;-7;4.02085E-05
-10;-4.41E-09;53.612782;-7.5;-4.31E-05;53.612782;;;-7.5;4.31014E-05
-10;-3.97E-09;53.76263;-8;-4.60E-05;53.76263;;;-8;4.59704E-05
-10;-3.70E-09;53.912485;-8.5;-4.88E-05;53.912485;;;-8.5;4.88019E-05
-10;-3.26E-09;54.06232;-9;-5.16E-05;54.06232;;;-9;5.15572E-05
-10.00001;-3.20E-09;54.212347;-9.5;-5.42E-05;54.212347;;;-9.5;5.42495E-05
-10;-2.95E-09;54.362068;-10;-5.69E-05;54.362068;;;-10;0.000056881
-10.00001;-2.72E-09;54.524639;-10.5;-5.95E-05;54.524639;;;-10.5;5.94559E-05
-10;-2.49E-09;54.6745;-11;-6.19E-05;54.6745;;;-11;0.000061913
-10;-2.26E-09;54.824256;-11.5;-6.43E-05;54.824256;;;-11.5;0.000064275
-10.00001;-2.09E-09;54.999945;-12;-6.65E-05;54.999945;;;-12;6.65234E-05
-10;-1.86E-09;55.150082;-12.5;-6.87E-05;55.150082;;;-12.5;6.86506E-05
-10.00001;-1.68E-09;55.299965;-13;-7.06E-05;55.299965;;;-13;7.06468E-05
-10.00001;-1.48E-09;55.449765;-13.5;-7.25E-05;55.449765;;;-13.5;7.25168E-05
-10;-1.31E-09;55.617727;-14;-7.43E-05;55.617727;;;-14;0.000074256
-10;-1.15E-09;55.767501;-14.5;-7.59E-05;55.767501;;;-14.5;7.58917E-05
-10.00001;-9.99E-10;55.917359;-15;-7.74E-05;55.917359;;;-15;7.74102E-05
-10.00001;-8.22E-10;56.067193;-15.5;-7.89E-05;56.067193;;;-15.5;7.88571E-05
-10.00001;-6.61E-10;56.217142;-16;-8.02E-05;56.217142;;;-16;8.01818E-05
-10;-6.01E-10;56.366891;-16.5;-8.14E-05;56.366891;;;-16.5;8.14039E-05
-10.00001;-4.73E-10;56.533933;-17;-8.26E-05;56.533933;;;-17;8.25744E-05
-9.99999;-3.76E-10;56.683804;-17.5;-8.36E-05;56.683804;;;-17.5;8.36377E-05
-10;-2.53E-10;56.83362;-18;-8.46E-05;56.83362;;;-18;8.46172E-05
-10;-2.18E-10;57.014578;-18.5;-8.55E-05;57.014578;;;-18.5;8.55136E-05
-10.00001;-9.16E-11;57.164581;-19;-8.64E-05;57.164581;;;-19;8.63702E-05
-9.99999;2.48E-12;57.31447;-19.5;-8.72E-05;57.31447;;;-19.5;8.71815E-05
-10;6.76E-11;57.464233;-20;-8.79E-05;57.464233;;;-20;8.79124E-05
-10;2.21E-11;57.595218;-20;-8.79E-05;57.595218;;;-20;8.78892E-05
-10.00001;-1.29E-10;57.745035;-19.5;-8.71E-05;57.745035;;;-19.5;8.71294E-05
-10;-2.36E-10;57.894863;-19;-8.63E-05;57.894863;;;-19;8.62857E-05
-10;-3.58E-10;58.044653;-18.5;-8.54E-05;58.044653;;;-18.5;8.53659E-05
-10.00001;-4.43E-10;58.194724;-18;-8.44E-05;58.194724;;;-18;8.44043E-05
-10.00001;-5.64E-10;58.344576;-17.5;-8.33E-05;58.344576;;;-17.5;0.000083342
-10.00001;-6.60E-10;58.529133;-17;-8.22E-05;58.529133;;;-17;8.21923E-05
-10;-7.92E-10;58.67895;-16.5;-8.10E-05;58.67895;;;-16.5;8.09917E-05
-10.00001;-9.26E-10;58.828789;-16;-7.97E-05;58.828789;;;-16;7.96798E-05
-10.00001;-1.07E-09;59.008025;-15.5;-7.83E-05;59.008025;;;-15.5;7.82832E-05
-10;-1.25E-09;59.157998;-15;-7.68E-05;59.157998;;;-15;7.67964E-05
-10.00001;-1.42E-09;59.307899;-14.5;-7.52E-05;59.307899;;;-14.5;7.52164E-05
-10.00001;-1.60E-09;59.457734;-14;-7.35E-05;59.457734;;;-14;7.35305E-05
-10.00001;-1.75E-09;59.628528;-13.5;-7.17E-05;59.628528;;;-13.5;7.17293E-05
-10;-1.94E-09;59.778301;-13;-6.98E-05;59.778301;;;-13;6.98099E-05
-10;-2.13E-09;59.928169;-12.5;-6.78E-05;59.928169;;;-12.5;6.77863E-05
-10;-2.34E-09;60.078016;-12;-6.56E-05;60.078016;;;-12;6.56244E-05
-10.00001;-2.55E-09;60.229534;-11.5;-6.34E-05;60.229534;;;-11.5;6.33626E-05
-10;-2.76E-09;60.379359;-11;-6.10E-05;60.379359;;;-11;6.09978E-05
-10.00001;-2.97E-09;60.540032;-10.5;-5.85E-05;60.540032;;;-10.5;5.85062E-05
-10;-3.21E-09;60.689842;-10;-5.60E-05;60.689842;;;-10;5.59583E-05
-10.00001;-3.45E-09;60.839689;-9.5;-5.33E-05;60.839689;;;-9.5;5.33452E-05
-10.00001;-3.67E-09;61.019349;-9;-5.07E-05;61.019349;;;-9;5.06577E-05
-10.00001;-3.93E-09;61.169621;-8.5;-4.79E-05;61.169621;;;-8.5;4.79174E-05
-10.00001;-4.17E-09;61.31949;-8;-4.51E-05;61.31949;;;-8;4.51352E-05
-10;-4.44E-09;61.469322;-7.5;-4.23E-05;61.469322;;;-7.5;4.23099E-05
-10.00001;-4.70E-09;61.632546;-7;-3.94E-05;61.632546;;;-7;3.94451E-05
-10.00001;-4.97E-09;61.782299;-6.5;-3.66E-05;61.782299;;;-6.5;3.65553E-05
-10.00001;-5.23E-09;61.932185;-6;-3.36E-05;61.932185;;;-6;3.36419E-05
-10;-5.49E-09;62.082005;-5.5;-3.07E-05;62.082005;;;-5.5;3.07113E-05
-10.00001;-5.79E-09;62.231923;-5;-2.78E-05;62.231923;;;-5;2.77647E-05
-10.00001;-6.05E-09;62.381741;-4.5;-2.48E-05;62.381741;;;-4.5;2.48071E-05
-10;-6.32E-09;62.544341;-4;-2.19E-05;62.544341;;;-4;2.18602E-05
-10;-6.60E-09;62.694203;-3.5;-1.89E-05;62.694203;;;-3.5;1.89206E-05
-10.00001;-6.89E-09;62.843935;-3;-1.60E-05;62.843935;;;-3;1.59906E-05
-10;-7.15E-09;63.019855;-2.5;-1.31E-05;63.019855;;;-2.5;1.30926E-05
-9.99999;-7.42E-09;63.169833;-2;-1.02E-05;63.169833;;;-2;1.02426E-05
-10;-7.72E-09;63.322331;-1.5;-7.46E-06;63.322331;;;-1.5;7.45812E-06
-10.00001;-8.04E-09;63.472084;-1;-4.78E-06;63.472084;;;-1;4.78046E-06
-10.00001;-8.32E-09;63.637362;-0.5;-2.26E-06;63.637362;;;-0.5;2.25742E-06
-10;-8.59E-09;63.81022;-1.00E-05;7.69E-09;63.81022;;;-1.00E-05;7.68841E-09
-15;-1.49E-08;63.974339;-1.00E-05;1.16E-08;63.974339;;;-1.00E-05;1.1566E-08
-14.99999;-1.35E-08;64.136065;-0.5;-2.19E-06;64.136065;;;-0.5;2.18593E-06
-15;-1.29E-08;64.280003;-1;-4.66E-06;64.280003;;;-1;4.65914E-06
-15;-1.24E-08;64.423808;-1.5;-7.31E-06;64.423808;;;-1.5;7.31214E-06
-15.00001;-1.19E-08;64.57108;-2;-1.01E-05;64.57108;;;-2;1.00996E-05
-15;-1.15E-08;64.714982;-2.5;-1.30E-05;64.714982;;;-2.5;1.29845E-05
-14.99999;-1.09E-08;64.858827;-3;-1.59E-05;64.858827;;;-3;1.59452E-05
-15;-1.07E-08;65.038686;-3.5;-1.90E-05;65.038686;;;-3.5;1.89702E-05
-15;-1.04E-08;65.182614;-4;-2.20E-05;65.182614;;;-4;2.20429E-05
-15;-1.00E-08;65.326509;-4.5;-2.52E-05;65.326509;;;-4.5;2.51633E-05
-15;-9.63E-09;65.470303;-5;-2.83E-05;65.470303;;;-5;2.83194E-05
-15;-9.28E-09;65.636457;-5.5;-3.15E-05;65.636457;;;-5.5;3.15043E-05
-15;-8.93E-09;65.780353;-6;-3.47E-05;65.780353;;;-6;3.47026E-05
-15.00001;-8.61E-09;65.930229;-6.5;-3.79E-05;65.930229;;;-6.5;3.79278E-05
-14.99999;-8.29E-09;66.080091;-7;-4.12E-05;66.080091;;;-7;0.000041166
-15;-7.98E-09;66.230179;-7.5;-4.44E-05;66.230179;;;-7.5;4.44054E-05
-15.00001;-7.66E-09;66.379982;-8;-4.77E-05;66.379982;;;-8;4.76516E-05
-15.00001;-7.37E-09;66.554587;-8.5;-5.09E-05;66.554587;;;-8.5;5.08948E-05
-15.00001;-7.05E-09;66.704491;-9;-5.41E-05;66.704491;;;-9;5.41299E-05
-15;-6.77E-09;66.854299;-9.5;-5.74E-05;66.854299;;;-9.5;5.73564E-05
-15;-6.49E-09;67.034293;-10;-6.06E-05;67.034293;;;-10;6.05813E-05
-15.00001;-6.21E-09;67.184476;-10.5;-6.38E-05;67.184476;;;-10.5;6.37678E-05
-15;-5.93E-09;67.334346;-11;-6.69E-05;67.334346;;;-11;6.69207E-05
-15.00001;-5.66E-09;67.484075;-11.5;-7.00E-05;67.484075;;;-11.5;7.00208E-05
-15;-5.39E-09;67.647304;-12;-7.31E-05;67.647304;;;-12;0.000073114
-15;-5.12E-09;67.797106;-12.5;-7.61E-05;67.797106;;;-12.5;7.61394E-05
-15;-4.89E-09;67.946992;-13;-7.91E-05;67.946992;;;-13;7.91152E-05
-15.00001;-4.63E-09;68.096815;-13.5;-8.20E-05;68.096815;;;-13.5;0.000082043
-15.00001;-4.41E-09;68.246734;-14;-8.49E-05;68.246734;;;-14;8.49137E-05
-15;-4.19E-09;68.396491;-14.5;-8.77E-05;68.396491;;;-14.5;8.77153E-05
-15;-3.97E-09;68.559564;-15;-9.04E-05;68.559564;;;-15;0.000090431
-15.00001;-3.73E-09;68.709492;-15.5;-9.31E-05;68.709492;;;-15.5;9.30608E-05
-15;-3.53E-09;68.859303;-16;-9.56E-05;68.859303;;;-16;9.55988E-05
-15;-3.34E-09;69.035195;-16.5;-9.80E-05;69.035195;;;-16.5;9.80057E-05
-15.00001;-3.12E-09;69.185217;-17;-0.000100328;69.185217;;;-17;0.000100328
-15.00001;-2.93E-09;69.335029;-17.5;-0.000102471;69.335029;;;-17.5;0.000102471
-14.99999;-2.59E-09;69.484801;-18;-0.00010448;69.484801;;;-18;0.00010448
-15;-2.60E-09;69.652207;-18.5;-0.000106403;69.652207;;;-18.5;0.000106403
-15.00001;-2.39E-09;69.802064;-19;-0.000108249;69.802064;;;-19;0.000108249
-15;-2.26E-09;69.951934;-19.5;-0.000109905;69.951934;;;-19.5;0.000109905
-15;-2.08E-09;70.101783;-20;-0.000111491;70.101783;;;-20;0.000111491
-15;-2.35E-09;70.224176;-20;-0.000111476;70.224176;;;-20;0.000111476
-15.00001;-2.43E-09;70.37397;-19.5;-0.000109822;70.37397;;;-19.5;0.000109822
-14.99999;-2.50E-09;70.555667;-19;-0.000107971;70.555667;;;-19;0.000107971
-15.00001;-2.79E-09;70.705551;-18.5;-0.000106007;70.705551;;;-18.5;0.000106007
-15;-2.89E-09;70.855458;-18;-0.000103994;70.855458;;;-18;0.000103994
-15.00001;-3.18E-09;71.042641;-17.5;-0.000101826;71.042641;;;-17.5;0.000101826
-15;-3.41E-09;71.192571;-17;-9.95E-05;71.192571;;;-17;0.000099545
-15;-3.61E-09;71.342402;-16.5;-9.71E-05;71.342402;;;-16.5;0.000097143
-15.00001;-3.81E-09;71.492172;-16;-9.46E-05;71.492172;;;-16;0.000094648
-15.00001;-4.03E-09;71.6572;-15.5;-9.20E-05;71.6572;;;-15.5;0.000092039
-15.00001;-4.27E-09;71.807027;-15;-8.94E-05;71.807027;;;-15;0.000089374
-15;-4.39E-09;71.960242;-14.5;-8.66E-05;71.960242;;;-14.5;8.65962E-05
-14.99999;-4.77E-09;72.110082;-14;-8.38E-05;72.110082;;;-14;8.37759E-05
-15;-5.00E-09;72.260016;-13.5;-8.09E-05;72.260016;;;-13.5;8.08913E-05
-15.00001;-5.23E-09;72.409823;-13;-7.80E-05;72.409823;;;-13;7.79501E-05
-15;-5.49E-09;72.574536;-12.5;-7.50E-05;72.574536;;;-12.5;7.49536E-05
-15.00001;-5.74E-09;72.724442;-12;-7.19E-05;72.724442;;;-12;0.000071933
-15;-6.02E-09;72.874277;-11.5;-6.89E-05;72.874277;;;-11.5;6.88601E-05
-15;-6.25E-09;73.063603;-11;-6.58E-05;73.063603;;;-11;6.57586E-05
-15;-6.55E-09;73.213527;-10.5;-6.26E-05;73.213527;;;-10.5;6.26274E-05
-15.00001;-6.82E-09;73.363415;-10;-5.95E-05;73.363415;;;-10;5.94952E-05
-15;-7.07E-09;73.548734;-9.5;-5.63E-05;73.548734;;;-9.5;5.63188E-05
-15;-7.39E-09;73.698827;-9;-5.31E-05;73.698827;;;-9;5.31462E-05
-15;-7.65E-09;73.848655;-8.5;-5.00E-05;73.848655;;;-8.5;4.99516E-05
-15.00001;-7.97E-09;73.998553;-8;-4.68E-05;73.998553;;;-8;4.67701E-05
-15.00001;-8.24E-09;74.16424;-7.5;-4.36E-05;74.16424;;;-7.5;4.35798E-05
-15;-8.51E-09;74.314143;-7;-4.04E-05;74.314143;;;-7;4.03967E-05
-15;-8.76E-09;74.458086;-6.5;-3.72E-05;74.458086;;;-6.5;3.72165E-05
-15;-9.18E-09;74.601946;-6;-3.41E-05;74.601946;;;-6;0.000034065
-15;-9.43E-09;74.745824;-5.5;-3.09E-05;74.745824;;;-5.5;3.09263E-05
-15;-9.50E-09;74.889704;-5;-2.78E-05;74.889704;;;-5;0.000027816
-15;-1.00E-08;75.068787;-4.5;-2.47E-05;75.068787;;;-4.5;2.47234E-05
-14.99999;-1.04E-08;75.21272;-4;-2.17E-05;75.21272;;;-4;2.16734E-05
-15;-1.06E-08;75.356706;-3.5;-1.87E-05;75.356706;;;-3.5;1.86603E-05
-15;-1.10E-08;75.50065;-3;-1.57E-05;75.50065;;;-3;1.56942E-05
-15;-1.12E-08;75.661139;-2.5;-1.28E-05;75.661139;;;-2.5;0.000012787
-15.00001;-1.16E-08;75.80503;-2;-9.95E-06;75.80503;;;-2;9.9523E-06
-15.00001;-1.19E-08;75.951517;-1.5;-7.21E-06;75.951517;;;-1.5;7.2084E-06
-15;-1.22E-08;76.095387;-1;-4.59E-06;76.095387;;;-1;4.59398E-06
-15.00001;-1.25E-08;76.239434;-0.5;-2.16E-06;76.239434;;;-0.5;2.15537E-06
-14.99999;-1.29E-08;76.400437;-1.00E-05;1.04E-08;76.400437;;;-1.00E-05;1.0364E-08
