File Name: 34_Sample12_device3_It_150kV_VDrain1V_VGate45V.dat;;;;
File Data: 15/12/2023;15:06:31;;;
Start V: 0;;;;
Step V: 0;;;;
Stop V: 0;;;;
Range V: 200;;;;
Delay(ms): 0;;;;
Auorange: yes;;;;
Sweep type: log;;;;
Instrument Meter: SM2614;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A)
0.00E+00;1.00E+00;1.24E-06;4.50E+01;4.82E-10
1.00E+03;1.00E+00;1.17E-06;4.50E+01;2.46E-10
1.50E+03;1.00E+00;1.16E-06;4.50E+01;1.98E-10
2.00E+03;1.00E+00;1.14E-06;4.50E+01;1.68E-10
2.50E+03;1.00E+00;1.11E-06;4.50E+01;1.48E-10
3.00E+03;1.00E+00;1.10E-06;4.50E+01;1.33E-10
3.50E+03;1.00E+00;1.08E-06;4.50E+01;1.22E-10
4.00E+03;1.00E+00;1.08E-06;4.50E+01;1.12E-10
4.50E+03;1.00E+00;1.05E-06;4.50E+01;1.05E-10
5.00E+03;1.00E+00;1.05E-06;4.50E+01;9.92E-11
5.50E+03;1.00E+00;1.04E-06;4.50E+01;9.42E-11
6.00E+03;1.00E+00;1.03E-06;4.50E+01;9.06E-11
6.50E+03;1.00E+00;1.02E-06;4.50E+01;8.68E-11
7.00E+03;1.00E+00;1.02E-06;4.50E+01;8.31E-11
7.50E+03;1.00E+00;1.00E-06;4.50E+01;7.98E-11
8.00E+03;1.00E+00;9.93E-07;4.50E+01;7.77E-11
8.50E+03;1.00E+00;9.88E-07;4.50E+01;7.55E-11
9.00E+03;1.00E+00;9.79E-07;4.50E+01;7.31E-11
9.50E+03;1.00E+00;9.74E-07;4.50E+01;7.10E-11
1.00E+04;1.00E+00;9.70E-07;4.50E+01;6.86E-11
1.05E+04;1.00E+00;9.65E-07;4.50E+01;6.79E-11
1.10E+04;1.00E+00;9.52E-07;4.50E+01;6.69E-11
1.15E+04;1.00E+00;9.45E-07;4.50E+01;6.55E-11
1.20E+04;1.00E+00;9.41E-07;4.50E+01;6.37E-11
1.25E+04;1.00E+00;9.34E-07;4.50E+01;6.32E-11
1.30E+04;1.00E+00;9.30E-07;4.50E+01;6.21E-11
1.35E+04;1.00E+00;9.20E-07;4.50E+01;6.05E-11
1.40E+04;1.00E+00;9.24E-07;4.50E+01;6.01E-11
1.45E+04;1.00E+00;9.17E-07;4.50E+01;5.96E-11
1.50E+04;1.00E+00;9.06E-07;4.50E+01;5.82E-11
1.55E+04;1.00E+00;9.04E-07;4.50E+01;5.76E-11
1.60E+04;1.00E+00;9.01E-07;4.50E+01;5.72E-11
1.65E+04;1.00E+00;8.92E-07;4.50E+01;5.65E-11
1.70E+04;1.00E+00;8.89E-07;4.50E+01;5.61E-11
1.75E+04;1.00E+00;8.83E-07;4.50E+01;5.59E-11
1.80E+04;1.00E+00;8.79E-07;4.50E+01;5.48E-11
1.85E+04;1.00E+00;8.74E-07;4.50E+01;5.47E-11
1.90E+04;1.00E+00;8.73E-07;4.50E+01;5.39E-11
1.95E+04;1.00E+00;8.70E-07;4.50E+01;5.33E-11
2.00E+04;1.00E+00;8.64E-07;4.50E+01;5.24E-11
2.05E+04;1.00E+00;8.64E-07;4.50E+01;5.28E-11
2.10E+04;1.00E+00;8.58E-07;4.50E+01;5.21E-11
2.15E+04;1.00E+00;8.51E-07;4.50E+01;5.10E-11
2.20E+04;1.00E+00;8.51E-07;4.50E+01;5.06E-11
2.25E+04;1.00E+00;8.43E-07;4.50E+01;5.07E-11
2.30E+04;1.00E+00;8.35E-07;4.50E+01;5.01E-11
2.35E+04;1.00E+00;8.38E-07;4.50E+01;4.95E-11
2.40E+04;1.00E+00;8.31E-07;4.50E+01;4.93E-11
2.45E+04;1.00E+00;8.28E-07;4.50E+01;4.92E-11
2.50E+04;1.00E+00;8.23E-07;4.50E+01;4.85E-11
2.55E+04;1.00E+00;8.25E-07;4.50E+01;4.84E-11
2.60E+04;1.00E+00;8.17E-07;4.50E+01;4.81E-11
2.65E+04;1.00E+00;8.07E-07;4.50E+01;4.78E-11
2.70E+04;1.00E+00;8.08E-07;4.50E+01;4.77E-11
2.75E+04;1.00E+00;8.08E-07;4.50E+01;4.67E-11
2.80E+04;1.00E+00;8.01E-07;4.50E+01;4.72E-11
2.85E+04;1.00E+00;7.97E-07;4.50E+01;4.60E-11
2.90E+04;1.00E+00;7.89E-07;4.50E+01;4.61E-11
2.95E+04;1.00E+00;7.87E-07;4.50E+01;4.58E-11
3.00E+04;1.00E+00;7.86E-07;4.50E+01;4.52E-11
3.05E+04;1.00E+00;7.76E-07;4.50E+01;4.54E-11
3.10E+04;1.00E+00;7.76E-07;4.50E+01;4.55E-11
3.15E+04;1.00E+00;7.68E-07;4.50E+01;4.51E-11
3.20E+04;1.00E+00;7.68E-07;4.50E+01;4.54E-11
3.25E+04;1.00E+00;7.64E-07;4.50E+01;4.45E-11
3.30E+04;1.00E+00;7.58E-07;4.50E+01;4.48E-11
3.35E+04;1.00E+00;7.58E-07;4.50E+01;4.45E-11
3.40E+04;1.00E+00;7.50E-07;4.50E+01;4.43E-11
3.45E+04;1.00E+00;7.49E-07;4.50E+01;4.36E-11
3.50E+04;1.00E+00;7.44E-07;4.50E+01;4.33E-11
3.55E+04;1.00E+00;7.42E-07;4.50E+01;4.39E-11
3.60E+04;1.00E+00;7.42E-07;4.50E+01;4.38E-11
3.65E+04;1.00E+00;7.40E-07;4.50E+01;4.33E-11
3.70E+04;1.00E+00;7.34E-07;4.50E+01;4.30E-11
3.75E+04;1.00E+00;7.29E-07;4.50E+01;4.28E-11
3.80E+04;1.00E+00;7.33E-07;4.50E+01;4.29E-11
3.85E+04;1.00E+00;7.22E-07;4.50E+01;4.29E-11
3.90E+04;1.00E+00;7.21E-07;4.50E+01;4.24E-11
3.95E+04;1.00E+00;7.19E-07;4.50E+01;4.26E-11
4.00E+04;1.00E+00;7.13E-07;4.50E+01;4.21E-11
4.05E+04;1.00E+00;7.04E-07;4.50E+01;4.26E-11
4.10E+04;1.00E+00;6.99E-07;4.50E+01;4.27E-11
4.15E+04;1.00E+00;6.96E-07;4.50E+01;4.24E-11
4.20E+04;1.00E+00;6.92E-07;4.50E+01;4.19E-11
4.25E+04;1.00E+00;6.90E-07;4.50E+01;4.22E-11
4.30E+04;1.00E+00;6.87E-07;4.50E+01;4.18E-11
4.35E+04;1.00E+00;6.84E-07;4.50E+01;4.14E-11
4.40E+04;1.00E+00;6.88E-07;4.50E+01;4.17E-11
4.45E+04;1.00E+00;6.80E-07;4.50E+01;4.15E-11
4.50E+04;1.00E+00;6.77E-07;4.50E+01;4.17E-11
4.55E+04;1.00E+00;6.73E-07;4.50E+01;4.14E-11
4.60E+04;1.00E+00;6.69E-07;4.50E+01;4.06E-11
4.65E+04;1.00E+00;6.66E-07;4.50E+01;4.11E-11
4.70E+04;1.00E+00;6.65E-07;4.50E+01;4.04E-11
4.75E+04;1.00E+00;6.66E-07;4.50E+01;4.09E-11
4.80E+04;1.00E+00;6.62E-07;4.50E+01;4.05E-11
4.85E+04;1.00E+00;6.57E-07;4.50E+01;4.02E-11
4.90E+04;1.00E+00;6.51E-07;4.50E+01;4.05E-11
4.95E+04;1.00E+00;6.46E-07;4.50E+01;4.05E-11
5.00E+04;1.00E+00;6.43E-07;4.50E+01;4.03E-11
5.05E+04;1.00E+00;6.38E-07;4.50E+01;4.01E-11
5.10E+04;1.00E+00;6.37E-07;4.50E+01;4.02E-11
5.15E+04;1.00E+00;6.34E-07;4.50E+01;3.97E-11
5.20E+04;1.00E+00;6.32E-07;4.50E+01;4.01E-11
5.25E+04;1.00E+00;6.26E-07;4.50E+01;3.94E-11
5.30E+04;1.00E+00;6.26E-07;4.50E+01;4.01E-11
5.35E+04;1.00E+00;6.25E-07;4.50E+01;3.96E-11
5.40E+04;1.00E+00;6.23E-07;4.50E+01;3.98E-11
5.45E+04;1.00E+00;6.19E-07;4.50E+01;3.94E-11
5.50E+04;1.00E+00;6.17E-07;4.50E+01;3.96E-11
5.55E+04;1.00E+00;6.11E-07;4.50E+01;3.98E-11
5.60E+04;1.00E+00;6.10E-07;4.50E+01;3.95E-11
5.65E+04;1.00E+00;6.08E-07;4.50E+01;3.97E-11
5.70E+04;1.00E+00;6.03E-07;4.50E+01;3.93E-11
5.75E+04;1.00E+00;6.05E-07;4.50E+01;3.92E-11
5.80E+04;1.00E+00;5.97E-07;4.50E+01;3.92E-11
5.85E+04;1.00E+00;5.96E-07;4.50E+01;3.94E-11
5.90E+04;1.00E+00;5.94E-07;4.50E+01;3.90E-11
5.95E+04;1.00E+00;5.91E-07;4.50E+01;3.93E-11
6.00E+04;1.00E+00;5.87E-07;4.50E+01;3.92E-11
6.05E+04;1.00E+00;5.83E-07;4.50E+01;3.94E-11
6.10E+04;1.00E+00;5.79E-07;4.50E+01;3.91E-11
6.15E+04;1.00E+00;5.76E-07;4.50E+01;3.89E-11
6.20E+04;1.00E+00;5.78E-07;4.50E+01;3.91E-11
6.25E+04;1.00E+00;5.74E-07;4.50E+01;3.88E-11
6.30E+04;1.00E+00;5.72E-07;4.50E+01;3.87E-11
6.35E+04;1.00E+00;5.70E-07;4.50E+01;3.97E-11
6.40E+04;1.00E+00;5.67E-07;4.50E+01;3.89E-11
6.45E+04;1.00E+00;5.65E-07;4.50E+01;3.92E-11
6.50E+04;1.00E+00;5.61E-07;4.50E+01;3.88E-11
6.55E+04;1.00E+00;5.59E-07;4.50E+01;3.88E-11
6.60E+04;1.00E+00;5.54E-07;4.50E+01;4.09E-11
6.65E+04;1.00E+00;5.51E-07;4.50E+01;3.91E-11
6.70E+04;1.00E+00;5.47E-07;4.50E+01;3.87E-11
6.75E+04;1.00E+00;5.41E-07;4.50E+01;3.83E-11
6.80E+04;1.00E+00;5.41E-07;4.50E+01;3.90E-11
6.85E+04;1.00E+00;5.36E-07;4.50E+01;3.84E-11
6.90E+04;1.00E+00;5.34E-07;4.50E+01;3.86E-11
6.95E+04;1.00E+00;5.35E-07;4.50E+01;3.86E-11
7.00E+04;1.00E+00;5.31E-07;4.50E+01;3.83E-11
7.05E+04;1.00E+00;5.28E-07;4.50E+01;3.80E-11
7.10E+04;1.00E+00;5.22E-07;4.50E+01;3.85E-11
7.15E+04;1.00E+00;5.20E-07;4.50E+01;3.83E-11
7.20E+04;1.00E+00;5.17E-07;4.50E+01;3.82E-11
7.25E+04;1.00E+00;5.12E-07;4.50E+01;3.80E-11
7.30E+04;1.00E+00;5.09E-07;4.50E+01;3.79E-11
7.35E+04;1.00E+00;5.09E-07;4.50E+01;3.78E-11
7.40E+04;1.00E+00;5.06E-07;4.50E+01;3.80E-11
7.45E+04;1.00E+00;5.02E-07;4.50E+01;3.80E-11
7.50E+04;1.00E+00;5.01E-07;4.50E+01;3.83E-11
7.55E+04;1.00E+00;5.00E-07;4.50E+01;3.91E-11
7.60E+04;1.00E+00;4.97E-07;4.50E+01;3.78E-11
7.65E+04;1.00E+00;4.95E-07;4.50E+01;3.85E-11
7.70E+04;1.00E+00;4.89E-07;4.50E+01;3.80E-11
7.75E+04;1.00E+00;4.86E-07;4.50E+01;3.78E-11
7.80E+04;1.00E+00;4.83E-07;4.50E+01;3.77E-11
7.85E+04;1.00E+00;4.82E-07;4.50E+01;3.75E-11
7.90E+04;1.00E+00;4.80E-07;4.50E+01;3.72E-11
7.95E+04;1.00E+00;4.77E-07;4.50E+01;3.77E-11
8.00E+04;1.00E+00;4.75E-07;4.50E+01;3.78E-11
8.05E+04;1.00E+00;4.74E-07;4.50E+01;3.70E-11
8.10E+04;1.00E+00;4.72E-07;4.50E+01;3.69E-11
8.15E+04;1.00E+00;4.67E-07;4.50E+01;3.70E-11
8.20E+04;1.00E+00;4.63E-07;4.50E+01;3.72E-11
8.25E+04;1.00E+00;4.62E-07;4.50E+01;3.66E-11
8.30E+04;1.00E+00;4.62E-07;4.50E+01;3.66E-11
8.35E+04;1.00E+00;4.57E-07;4.50E+01;3.70E-11
8.40E+04;1.00E+00;4.55E-07;4.50E+01;3.68E-11
8.45E+04;1.00E+00;4.53E-07;4.50E+01;3.66E-11
8.50E+04;1.00E+00;4.51E-07;4.50E+01;3.64E-11
8.55E+04;1.00E+00;4.49E-07;4.50E+01;3.64E-11
8.60E+04;1.00E+00;4.47E-07;4.50E+01;3.66E-11
8.65E+04;1.00E+00;4.43E-07;4.50E+01;3.65E-11
8.70E+04;1.00E+00;4.39E-07;4.50E+01;3.64E-11
8.75E+04;1.00E+00;4.35E-07;4.50E+01;3.66E-11
8.80E+04;1.00E+00;4.32E-07;4.50E+01;3.61E-11
8.85E+04;1.00E+00;4.29E-07;4.50E+01;3.65E-11
8.90E+04;1.00E+00;4.28E-07;4.50E+01;3.64E-11
8.95E+04;1.00E+00;4.26E-07;4.50E+01;3.68E-11
9.00E+04;1.00E+00;4.25E-07;4.50E+01;3.65E-11
9.05E+04;1.00E+00;4.24E-07;4.50E+01;3.67E-11
9.10E+04;1.00E+00;4.20E-07;4.50E+01;3.64E-11
9.15E+04;1.00E+00;4.21E-07;4.50E+01;3.66E-11
9.20E+04;1.00E+00;4.16E-07;4.50E+01;3.62E-11
9.25E+04;1.00E+00;4.12E-07;4.50E+01;3.56E-11
9.30E+04;1.00E+00;4.11E-07;4.50E+01;3.61E-11
9.35E+04;1.00E+00;4.10E-07;4.50E+01;3.64E-11
9.40E+04;1.00E+00;4.06E-07;4.50E+01;3.59E-11
9.45E+04;1.00E+00;4.03E-07;4.50E+01;3.58E-11
9.50E+04;1.00E+00;4.01E-07;4.50E+01;3.57E-11
9.55E+04;1.00E+00;3.98E-07;4.50E+01;3.61E-11
9.60E+04;1.00E+00;3.94E-07;4.50E+01;3.55E-11
9.65E+04;1.00E+00;3.92E-07;4.50E+01;3.59E-11
9.70E+04;1.00E+00;3.89E-07;4.50E+01;3.59E-11
9.75E+04;1.00E+00;3.88E-07;4.50E+01;3.57E-11
9.80E+04;1.00E+00;3.85E-07;4.50E+01;3.59E-11
9.85E+04;1.00E+00;3.86E-07;4.50E+01;3.55E-11
9.90E+04;1.00E+00;3.86E-07;4.50E+01;3.55E-11
9.95E+04;1.00E+00;3.82E-07;4.50E+01;3.59E-11
1.00E+05;1.00E+00;3.78E-07;4.50E+01;3.72E-11
1.01E+05;1.00E+00;3.77E-07;4.50E+01;3.67E-11
1.01E+05;1.00E+00;3.74E-07;4.50E+01;3.60E-11
1.02E+05;1.00E+00;3.71E-07;4.50E+01;3.61E-11
1.02E+05;1.00E+00;3.70E-07;4.50E+01;3.58E-11
1.03E+05;1.00E+00;3.67E-07;4.50E+01;3.57E-11
1.03E+05;1.00E+00;3.64E-07;4.50E+01;3.63E-11
1.04E+05;1.00E+00;3.62E-07;4.50E+01;3.61E-11
1.04E+05;1.00E+00;3.60E-07;4.50E+01;3.58E-11
1.05E+05;1.00E+00;3.59E-07;4.50E+01;3.57E-11
1.05E+05;1.00E+00;3.55E-07;4.50E+01;3.57E-11
1.06E+05;1.00E+00;3.53E-07;4.50E+01;3.57E-11
1.06E+05;1.00E+00;3.50E-07;4.50E+01;3.55E-11
1.07E+05;1.00E+00;3.48E-07;4.50E+01;3.56E-11
1.07E+05;1.00E+00;3.46E-07;4.50E+01;3.55E-11
1.08E+05;1.00E+00;3.47E-07;4.50E+01;3.53E-11
1.08E+05;1.00E+00;3.44E-07;4.50E+01;3.51E-11
1.09E+05;1.00E+00;3.42E-07;4.50E+01;3.51E-11
1.09E+05;1.00E+00;3.40E-07;4.50E+01;3.49E-11
1.10E+05;1.00E+00;3.39E-07;4.50E+01;3.54E-11
1.10E+05;1.00E+00;3.37E-07;4.50E+01;3.55E-11
1.11E+05;1.00E+00;3.35E-07;4.50E+01;3.54E-11
1.11E+05;1.00E+00;3.32E-07;4.50E+01;3.57E-11
1.12E+05;1.00E+00;3.32E-07;4.50E+01;3.55E-11
1.12E+05;1.00E+00;3.28E-07;4.50E+01;3.53E-11
1.13E+05;1.00E+00;3.27E-07;4.50E+01;3.53E-11
1.13E+05;1.00E+00;3.26E-07;4.50E+01;3.53E-11
1.14E+05;1.00E+00;3.24E-07;4.50E+01;3.46E-11
1.14E+05;1.00E+00;3.22E-07;4.50E+01;3.49E-11
1.15E+05;1.00E+00;3.20E-07;4.50E+01;3.47E-11
1.15E+05;1.00E+00;3.18E-07;4.50E+01;3.48E-11
1.16E+05;1.00E+00;3.16E-07;4.50E+01;3.50E-11
1.16E+05;1.00E+00;3.14E-07;4.50E+01;3.51E-11
1.17E+05;1.00E+00;3.13E-07;4.50E+01;3.49E-11
1.17E+05;1.00E+00;3.10E-07;4.50E+01;3.49E-11
1.18E+05;1.00E+00;3.10E-07;4.50E+01;3.55E-11
1.18E+05;1.00E+00;3.07E-07;4.50E+01;3.56E-11
1.19E+05;1.00E+00;3.04E-07;4.50E+01;3.55E-11
1.19E+05;1.00E+00;3.03E-07;4.50E+01;3.56E-11
1.20E+05;1.00E+00;3.03E-07;4.50E+01;3.51E-11
1.20E+05;1.00E+00;2.99E-07;4.50E+01;3.48E-11
1.21E+05;1.00E+00;2.99E-07;4.50E+01;3.48E-11
1.21E+05;1.00E+00;2.98E-07;4.50E+01;3.52E-11
1.22E+05;1.00E+00;2.94E-07;4.50E+01;3.48E-11
1.22E+05;1.00E+00;2.93E-07;4.50E+01;3.49E-11
1.23E+05;1.00E+00;2.90E-07;4.50E+01;3.46E-11
1.23E+05;1.00E+00;2.88E-07;4.50E+01;3.45E-11
1.24E+05;1.00E+00;2.86E-07;4.50E+01;3.50E-11
1.24E+05;1.00E+00;2.85E-07;4.50E+01;3.49E-11
1.25E+05;1.00E+00;2.84E-07;4.50E+01;3.44E-11
1.25E+05;1.00E+00;2.82E-07;4.50E+01;3.48E-11
1.26E+05;1.00E+00;2.81E-07;4.50E+01;3.47E-11
1.26E+05;1.00E+00;2.80E-07;4.50E+01;3.45E-11
1.27E+05;1.00E+00;2.79E-07;4.50E+01;3.50E-11
1.27E+05;1.00E+00;2.76E-07;4.50E+01;3.49E-11
1.28E+05;1.00E+00;2.74E-07;4.50E+01;3.53E-11
1.28E+05;1.00E+00;2.71E-07;4.50E+01;3.50E-11
1.29E+05;1.00E+00;2.71E-07;4.50E+01;3.47E-11
1.29E+05;1.00E+00;2.69E-07;4.50E+01;3.47E-11
1.30E+05;1.00E+00;2.68E-07;4.50E+01;3.44E-11
1.30E+05;1.00E+00;2.65E-07;4.50E+01;3.49E-11
1.31E+05;1.00E+00;2.65E-07;4.50E+01;3.47E-11
1.31E+05;1.00E+00;2.62E-07;4.50E+01;3.47E-11
1.32E+05;1.00E+00;2.61E-07;4.50E+01;3.47E-11
1.32E+05;1.00E+00;2.59E-07;4.50E+01;3.50E-11
1.33E+05;1.00E+00;2.57E-07;4.50E+01;3.48E-11
1.33E+05;1.00E+00;2.56E-07;4.50E+01;3.50E-11
1.34E+05;1.00E+00;2.54E-07;4.50E+01;3.50E-11
1.34E+05;1.00E+00;2.52E-07;4.50E+01;3.54E-11
1.35E+05;1.00E+00;2.51E-07;4.50E+01;3.52E-11
1.35E+05;1.00E+00;2.50E-07;4.50E+01;3.45E-11
1.36E+05;1.00E+00;2.48E-07;4.50E+01;3.52E-11
1.36E+05;1.00E+00;2.47E-07;4.50E+01;3.49E-11
1.37E+05;1.00E+00;2.46E-07;4.50E+01;3.50E-11
1.37E+05;1.00E+00;2.45E-07;4.50E+01;3.50E-11
1.38E+05;1.00E+00;2.43E-07;4.50E+01;3.49E-11
1.38E+05;1.00E+00;2.43E-07;4.50E+01;3.49E-11
1.39E+05;1.00E+00;2.41E-07;4.50E+01;3.52E-11
1.39E+05;1.00E+00;2.39E-07;4.50E+01;3.52E-11
1.40E+05;1.00E+00;2.37E-07;4.50E+01;3.48E-11
1.40E+05;1.00E+00;2.36E-07;4.50E+01;3.48E-11
1.41E+05;1.00E+00;2.34E-07;4.50E+01;3.47E-11
1.41E+05;1.00E+00;2.32E-07;4.50E+01;3.50E-11
1.42E+05;1.00E+00;2.31E-07;4.50E+01;3.51E-11
1.42E+05;1.00E+00;2.30E-07;4.50E+01;3.47E-11
1.43E+05;1.00E+00;2.29E-07;4.50E+01;3.47E-11
1.43E+05;1.00E+00;2.28E-07;4.50E+01;3.50E-11
1.44E+05;1.00E+00;2.26E-07;4.50E+01;3.51E-11
1.44E+05;1.00E+00;2.25E-07;4.50E+01;3.56E-11
1.45E+05;1.00E+00;2.23E-07;4.50E+01;3.46E-11
1.45E+05;1.00E+00;2.22E-07;4.50E+01;3.50E-11
1.46E+05;1.00E+00;2.20E-07;4.50E+01;3.44E-11
1.46E+05;1.00E+00;2.20E-07;4.50E+01;3.47E-11
1.47E+05;1.00E+00;2.18E-07;4.50E+01;3.49E-11
1.47E+05;1.00E+00;2.17E-07;4.50E+01;3.44E-11
1.48E+05;1.00E+00;2.15E-07;4.50E+01;3.45E-11
1.48E+05;1.00E+00;2.14E-07;4.50E+01;3.46E-11
1.49E+05;1.00E+00;2.13E-07;4.50E+01;3.46E-11
1.49E+05;1.00E+00;2.12E-07;4.50E+01;3.47E-11
1.50E+05;1.00E+00;2.10E-07;4.50E+01;3.48E-11
1.50E+05;1.00E+00;2.08E-07;4.50E+01;3.47E-11
1.51E+05;1.00E+00;2.07E-07;4.50E+01;3.54E-11
1.51E+05;1.00E+00;2.05E-07;4.50E+01;3.45E-11
1.52E+05;1.00E+00;2.04E-07;4.50E+01;3.46E-11
1.52E+05;1.00E+00;2.03E-07;4.50E+01;3.52E-11
1.53E+05;1.00E+00;2.01E-07;4.50E+01;3.45E-11
1.53E+05;1.00E+00;1.99E-07;4.50E+01;3.45E-11
1.54E+05;1.00E+00;1.99E-07;4.50E+01;3.45E-11
1.54E+05;1.00E+00;1.98E-07;4.50E+01;3.49E-11
1.55E+05;1.00E+00;1.96E-07;4.50E+01;3.50E-11
1.55E+05;1.00E+00;1.95E-07;4.50E+01;3.45E-11
1.56E+05;1.00E+00;1.94E-07;4.50E+01;3.54E-11
1.56E+05;1.00E+00;1.93E-07;4.50E+01;3.49E-11
1.57E+05;1.00E+00;1.93E-07;4.50E+01;3.49E-11
1.57E+05;1.00E+00;1.92E-07;4.50E+01;3.47E-11
1.58E+05;1.00E+00;1.90E-07;4.50E+01;3.48E-11
1.58E+05;1.00E+00;1.90E-07;4.50E+01;3.49E-11
1.59E+05;1.00E+00;1.88E-07;4.50E+01;3.56E-11
1.59E+05;1.00E+00;1.87E-07;4.50E+01;3.50E-11
1.60E+05;1.00E+00;1.85E-07;4.50E+01;3.46E-11
1.60E+05;1.00E+00;1.85E-07;4.50E+01;3.48E-11
1.61E+05;1.00E+00;1.84E-07;4.50E+01;3.48E-11
1.61E+05;1.00E+00;1.82E-07;4.50E+01;3.50E-11
1.62E+05;1.00E+00;1.82E-07;4.50E+01;3.43E-11
1.62E+05;1.00E+00;1.81E-07;4.50E+01;3.48E-11
1.63E+05;1.00E+00;1.80E-07;4.50E+01;3.45E-11
1.63E+05;1.00E+00;1.79E-07;4.50E+01;3.51E-11
1.64E+05;1.00E+00;1.78E-07;4.50E+01;3.44E-11
1.64E+05;1.00E+00;1.77E-07;4.50E+01;3.46E-11
1.65E+05;1.00E+00;1.76E-07;4.50E+01;3.38E-11
1.65E+05;1.00E+00;1.75E-07;4.50E+01;3.48E-11
1.66E+05;1.00E+00;1.74E-07;4.50E+01;3.46E-11
1.66E+05;1.00E+00;1.72E-07;4.50E+01;3.42E-11
1.67E+05;1.00E+00;1.70E-07;4.50E+01;3.48E-11
1.67E+05;1.00E+00;1.71E-07;4.50E+01;3.42E-11
1.68E+05;1.00E+00;1.69E-07;4.50E+01;3.41E-11
1.68E+05;1.00E+00;1.68E-07;4.50E+01;3.41E-11
1.69E+05;1.00E+00;1.67E-07;4.50E+01;3.45E-11
1.69E+05;1.00E+00;1.66E-07;4.50E+01;3.45E-11
1.70E+05;1.00E+00;1.65E-07;4.50E+01;3.44E-11
1.70E+05;1.00E+00;1.65E-07;4.50E+01;3.45E-11
1.71E+05;1.00E+00;1.63E-07;4.50E+01;3.46E-11
1.71E+05;1.00E+00;1.62E-07;4.50E+01;3.46E-11
1.72E+05;1.00E+00;1.61E-07;4.50E+01;3.42E-11
1.72E+05;1.00E+00;1.61E-07;4.50E+01;3.46E-11
1.73E+05;1.00E+00;1.60E-07;4.50E+01;3.48E-11
1.73E+05;1.00E+00;1.58E-07;4.50E+01;3.43E-11
1.74E+05;1.00E+00;1.57E-07;4.50E+01;3.46E-11
1.74E+05;1.00E+00;1.57E-07;4.50E+01;3.47E-11
1.75E+05;1.00E+00;1.56E-07;4.50E+01;3.40E-11
1.75E+05;1.00E+00;1.54E-07;4.50E+01;3.48E-11
1.76E+05;1.00E+00;1.53E-07;4.50E+01;3.43E-11
1.76E+05;1.00E+00;1.52E-07;4.50E+01;3.39E-11
1.77E+05;1.00E+00;1.51E-07;4.50E+01;3.47E-11
1.77E+05;1.00E+00;1.51E-07;4.50E+01;3.39E-11
1.78E+05;1.00E+00;1.49E-07;4.50E+01;3.38E-11
1.78E+05;1.00E+00;1.49E-07;4.50E+01;3.36E-11
1.79E+05;1.00E+00;1.49E-07;4.50E+01;3.44E-11
1.79E+05;1.00E+00;1.47E-07;4.50E+01;3.44E-11
1.80E+05;1.00E+00;1.46E-07;4.50E+01;3.46E-11
1.80E+05;1.00E+00;1.46E-07;4.50E+01;3.34E-11
1.81E+05;1.00E+00;1.45E-07;4.50E+01;3.38E-11
1.81E+05;1.00E+00;1.44E-07;4.50E+01;3.39E-11
1.82E+05;1.00E+00;1.44E-07;4.50E+01;3.38E-11
1.82E+05;1.00E+00;1.42E-07;4.50E+01;3.44E-11
1.83E+05;1.00E+00;1.41E-07;4.50E+01;3.42E-11
1.83E+05;1.00E+00;1.40E-07;4.50E+01;3.39E-11
1.84E+05;1.00E+00;1.40E-07;4.50E+01;3.39E-11
1.84E+05;1.00E+00;1.39E-07;4.50E+01;3.41E-11
1.85E+05;1.00E+00;1.38E-07;4.50E+01;3.43E-11
1.85E+05;1.00E+00;1.36E-07;4.50E+01;3.43E-11
1.86E+05;1.00E+00;1.36E-07;4.50E+01;3.39E-11
1.86E+05;1.00E+00;1.35E-07;4.50E+01;3.40E-11
1.87E+05;1.00E+00;1.35E-07;4.50E+01;3.41E-11
1.87E+05;1.00E+00;1.34E-07;4.50E+01;3.42E-11
1.88E+05;1.00E+00;1.33E-07;4.50E+01;3.43E-11
1.88E+05;1.00E+00;1.32E-07;4.50E+01;3.36E-11
1.89E+05;1.00E+00;1.31E-07;4.50E+01;3.36E-11
1.89E+05;1.00E+00;1.31E-07;4.50E+01;3.40E-11
1.90E+05;1.00E+00;1.30E-07;4.50E+01;3.39E-11
1.90E+05;1.00E+00;1.30E-07;4.50E+01;3.36E-11
1.91E+05;1.00E+00;1.28E-07;4.50E+01;3.44E-11
1.91E+05;1.00E+00;1.28E-07;4.50E+01;3.39E-11
1.92E+05;1.00E+00;1.27E-07;4.50E+01;3.46E-11
1.92E+05;1.00E+00;1.26E-07;4.50E+01;3.44E-11
1.93E+05;1.00E+00;1.26E-07;4.50E+01;3.50E-11
1.93E+05;1.00E+00;1.25E-07;4.50E+01;3.42E-11
1.94E+05;1.00E+00;1.24E-07;4.50E+01;3.43E-11
1.94E+05;1.00E+00;1.23E-07;4.50E+01;3.47E-11
1.95E+05;1.00E+00;1.21E-07;4.50E+01;3.41E-11
1.95E+05;1.00E+00;1.21E-07;4.50E+01;3.36E-11
1.96E+05;1.00E+00;1.21E-07;4.50E+01;3.39E-11
1.96E+05;1.00E+00;1.20E-07;4.50E+01;3.37E-11
1.97E+05;1.00E+00;1.20E-07;4.50E+01;3.42E-11
1.97E+05;1.00E+00;1.19E-07;4.50E+01;3.42E-11
