File Name: 00_Sample12_device3_trfSat_dark_begin.dat;;;;;;;;;
File Data: 21/11/2023;14:09:56;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.25E+05;1.00E+00;1.92E-07;2.75E+01;-1.23E-10;;;;1.9168E-07;1.2304E-10
1.25E+05;1.00E+00;1.69E-07;2.70E+01;-1.14E-10;;;;1.6939E-07;1.1387E-10
1.26E+05;1.00E+00;1.48E-07;2.65E+01;-1.07E-10;;;;1.4825E-07;1.0665E-10
1.26E+05;1.00E+00;1.29E-07;2.60E+01;-1.02E-10;;;;1.285E-07;1.0168E-10
1.27E+05;1.00E+00;1.13E-07;2.55E+01;-9.96E-11;;;;1.1331E-07;9.9641E-11
1.27E+05;1.00E+00;9.61E-08;2.50E+01;-9.82E-11;;;;9.6105E-08;9.8238E-11
1.28E+05;1.00E+00;8.23E-08;2.45E+01;-1.65E-10;;;;8.2291E-08;1.6475E-10
1.28E+05;1.00E+00;6.98E-08;2.40E+01;-9.92E-11;;;;6.9845E-08;9.9183E-11
1.29E+05;1.00E+00;5.80E-08;2.35E+01;-1.01E-10;;;;5.7966E-08;1.0118E-10
1.29E+05;1.00E+00;4.80E-08;2.30E+01;-1.04E-10;;;;4.7992E-08;1.0355E-10
1.30E+05;1.00E+00;3.81E-08;2.25E+01;-1.04E-10;;;;3.8123E-08;1.0398E-10
1.30E+05;1.00E+00;2.98E-08;2.20E+01;-1.07E-10;;;;2.9812E-08;1.0653E-10
1.31E+05;1.00E+00;2.24E-08;2.15E+01;-1.07E-10;;;;2.2398E-08;1.0738E-10
1.31E+05;1.00E+00;1.64E-08;2.10E+01;-1.10E-10;;;;1.6414E-08;1.0965E-10
1.32E+05;1.00E+00;1.18E-08;2.05E+01;-1.11E-10;;;;1.1802E-08;1.1141E-10
1.32E+05;1.00E+00;8.01E-09;2.00E+01;-1.13E-10;;;;8.0144E-09;1.1324E-10
1.33E+05;1.00E+00;5.34E-09;1.95E+01;-1.17E-10;;;;5.3354E-09;1.1689E-10
1.33E+05;1.00E+00;3.42E-09;1.90E+01;-1.18E-10;;;;3.422E-09;1.1823E-10
1.34E+05;1.00E+00;2.14E-09;1.85E+01;-1.21E-10;;;;2.141E-09;1.2102E-10
1.34E+05;1.00E+00;1.31E-09;1.80E+01;-1.22E-10;;;;1.3066E-09;1.2203E-10
1.35E+05;1.00E+00;7.65E-10;1.75E+01;-1.24E-10;;;;7.6535E-10;1.2387E-10
1.35E+05;1.00E+00;5.07E-10;1.70E+01;-1.25E-10;;;;5.0656E-10;1.2516E-10
1.36E+05;1.00E+00;3.59E-10;1.65E+01;-1.28E-10;;;;3.5891E-10;1.2847E-10
1.36E+05;1.00E+00;2.67E-10;1.60E+01;-1.29E-10;;;;2.6669E-10;1.2947E-10
1.37E+05;1.00E+00;2.19E-10;1.55E+01;-1.16E-10;;;;2.191E-10;1.1621E-10
1.37E+05;1.00E+00;1.85E-10;1.50E+01;-3.09E-10;;;;1.8506E-10;3.0935E-10
1.38E+05;1.00E+00;1.70E-10;1.45E+01;-1.35E-10;;;;1.6962E-10;1.3467E-10
1.38E+05;1.00E+00;1.64E-10;1.40E+01;-1.36E-10;;;;1.6375E-10;1.3626E-10
1.39E+05;1.00E+00;1.59E-10;1.35E+01;-1.38E-10;;;;1.5868E-10;1.3768E-10
1.39E+05;1.00E+00;1.51E-10;1.30E+01;-1.39E-10;;;;1.5065E-10;1.3879E-10
1.40E+05;1.00E+00;1.48E-10;1.25E+01;-1.41E-10;;;;1.4813E-10;1.4072E-10
1.40E+05;1.00E+00;1.42E-10;1.20E+01;-1.41E-10;;;;1.4241E-10;1.409E-10
1.41E+05;1.00E+00;1.43E-10;1.15E+01;-1.43E-10;;;;1.4282E-10;1.4313E-10
1.41E+05;1.00E+00;1.44E-10;1.10E+01;-1.44E-10;;;;1.4438E-10;1.443E-10
1.42E+05;1.00E+00;1.45E-10;1.05E+01;-1.47E-10;;;;1.4541E-10;1.4678E-10
1.42E+05;1.00E+00;1.46E-10;1.00E+01;-1.48E-10;;;;1.4552E-10;1.4789E-10
1.43E+05;1.00E+00;1.44E-10;9.50E+00;-1.51E-10;;;;1.4374E-10;1.507E-10
1.43E+05;1.00E+00;1.40E-10;9.00E+00;-1.52E-10;;;;1.4016E-10;1.519E-10
1.44E+05;1.00E+00;1.43E-10;8.50E+00;-1.53E-10;;;;1.4256E-10;1.5329E-10
1.44E+05;1.00E+00;1.42E-10;8.00E+00;-1.55E-10;;;;1.4176E-10;1.553E-10
1.45E+05;1.00E+00;1.41E-10;7.50E+00;-1.57E-10;;;;1.405E-10;1.5729E-10
1.45E+05;1.00E+00;1.40E-10;7.00E+00;-1.60E-10;;;;1.403E-10;1.595E-10
1.46E+05;1.00E+00;1.39E-10;6.50E+00;-1.63E-10;;;;1.3925E-10;1.6279E-10
1.46E+05;1.00E+00;1.40E-10;6.00E+00;-1.66E-10;;;;1.3952E-10;1.6646E-10
1.47E+05;1.00E+00;1.37E-10;5.50E+00;-1.73E-10;;;;1.3685E-10;1.7333E-10
1.47E+05;1.00E+00;1.36E-10;5.00E+00;-1.79E-10;;;;1.3582E-10;1.7907E-10
1.48E+05;1.00E+00;1.38E-10;4.50E+00;-1.85E-10;;;;1.3783E-10;1.8496E-10
1.48E+05;1.00E+00;1.34E-10;4.00E+00;-1.92E-10;;;;1.3367E-10;1.924E-10
1.49E+05;1.00E+00;1.38E-10;3.50E+00;-2.02E-10;;;;1.3787E-10;2.0233E-10
1.49E+05;1.00E+00;1.38E-10;3.00E+00;-2.11E-10;;;;1.3783E-10;2.1116E-10
1.50E+05;1.00E+00;1.36E-10;2.50E+00;-2.19E-10;;;;1.3585E-10;2.1881E-10
1.50E+05;1.00E+00;1.37E-10;2.00E+00;-2.25E-10;;;;1.3668E-10;2.2479E-10
1.51E+05;1.00E+00;1.35E-10;1.50E+00;-2.33E-10;;;;1.349E-10;2.3265E-10
1.51E+05;1.00E+00;1.39E-10;1.00E+00;-2.38E-10;;;;1.3881E-10;2.3829E-10
1.52E+05;1.00E+00;1.38E-10;5.00E-01;-2.33E-10;;;;1.3761E-10;2.3295E-10
1.52E+05;1.00E+00;1.39E-10;0.00E+00;-4.78E-10;;;;1.3941E-10;4.7835E-10
1.53E+05;1.00E+00;1.37E-10;-5.00E-01;-2.54E-10;;;;1.3669E-10;2.544E-10
1.53E+05;1.00E+00;1.36E-10;-1.00E+00;-2.56E-10;;;;1.3617E-10;2.5556E-10
1.54E+05;1.00E+00;1.32E-10;-1.50E+00;-2.58E-10;;;;1.3227E-10;2.5782E-10
1.54E+05;1.00E+00;1.36E-10;-2.00E+00;-2.60E-10;;;;1.3567E-10;2.5955E-10
1.55E+05;1.00E+00;1.34E-10;-2.50E+00;-2.60E-10;;;;1.3374E-10;2.5996E-10
1.55E+05;1.00E+00;1.32E-10;-3.00E+00;-2.57E-10;;;;1.3196E-10;2.569E-10
1.56E+05;1.00E+00;1.35E-10;-3.50E+00;-2.54E-10;;;;1.346E-10;2.5444E-10
1.56E+05;1.00E+00;1.34E-10;-4.00E+00;-2.52E-10;;;;1.3391E-10;2.5233E-10
1.57E+05;1.00E+00;1.35E-10;-4.50E+00;-2.53E-10;;;;1.3472E-10;2.5325E-10
1.57E+05;1.00E+00;1.36E-10;-5.00E+00;-2.54E-10;;;;1.3646E-10;2.5358E-10
1.58E+05;1.00E+00;1.37E-10;-5.50E+00;-2.63E-10;;;;1.3683E-10;2.6333E-10
1.58E+05;1.00E+00;1.36E-10;-6.00E+00;-2.72E-10;;;;1.3565E-10;2.7166E-10
1.59E+05;1.00E+00;1.38E-10;-6.50E+00;-2.87E-10;;;;1.3793E-10;2.8662E-10
1.59E+05;1.00E+00;1.36E-10;-7.00E+00;-3.05E-10;;;;1.3639E-10;3.0478E-10
1.60E+05;1.00E+00;1.37E-10;-7.50E+00;-3.20E-10;;;;1.3731E-10;3.2018E-10
1.60E+05;1.00E+00;1.36E-10;-8.00E+00;-3.38E-10;;;;1.3618E-10;3.3781E-10
1.61E+05;1.00E+00;1.38E-10;-8.50E+00;-3.57E-10;;;;1.378E-10;3.5687E-10
1.61E+05;1.00E+00;1.37E-10;-9.00E+00;-3.83E-10;;;;1.3728E-10;3.8349E-10
1.62E+05;1.00E+00;1.39E-10;-9.50E+00;-4.30E-10;;;;1.3889E-10;4.3003E-10
1.62E+05;1.00E+00;1.37E-10;-1.00E+01;-4.58E-10;;;;1.3681E-10;4.5761E-10
1.63E+05;1.00E+00;1.42E-10;-1.05E+01;-5.23E-10;;;;1.4167E-10;5.2342E-10
1.63E+05;1.00E+00;1.42E-10;-1.10E+01;-6.02E-10;;;;1.4193E-10;6.0172E-10
1.64E+05;1.00E+00;1.41E-10;-1.15E+01;-6.39E-10;;;;1.4092E-10;6.3868E-10
1.64E+05;1.00E+00;1.41E-10;-1.20E+01;-6.60E-10;;;;1.4078E-10;6.6023E-10
1.65E+05;1.00E+00;1.43E-10;-1.25E+01;-7.22E-10;;;;1.4309E-10;7.2205E-10
1.65E+05;1.00E+00;1.44E-10;-1.30E+01;-8.06E-10;;;;1.4354E-10;8.0551E-10
1.66E+05;1.00E+00;1.49E-10;-1.35E+01;-1.02E-09;;;;1.4939E-10;1.0219E-09
1.66E+05;1.00E+00;1.50E-10;-1.40E+01;-1.49E-09;;;;1.4989E-10;1.486E-09
1.67E+05;1.00E+00;1.47E-10;-1.45E+01;-1.98E-09;;;;1.4677E-10;1.9846E-09
1.67E+05;1.00E+00;1.52E-10;-1.50E+01;-1.72E-09;;;;1.5185E-10;1.7159E-09
1.68E+05;1.00E+00;1.53E-10;-1.55E+01;-1.42E-09;;;;1.5258E-10;1.4166E-09
1.68E+05;1.00E+00;1.53E-10;-1.60E+01;-1.37E-09;;;;1.5343E-10;1.3711E-09
1.69E+05;1.00E+00;1.60E-10;-1.65E+01;-1.42E-09;;;;1.5959E-10;1.4173E-09
1.69E+05;1.00E+00;2.18E-10;-1.70E+01;-5.20E-09;;;;2.1765E-10;5.2003E-09
1.70E+05;1.00E+00;2.60E-10;-1.75E+01;-3.27E-09;;;;2.5962E-10;3.2692E-09
1.70E+05;1.00E+00;2.65E-10;-1.80E+01;-3.13E-09;;;;2.6529E-10;3.1271E-09
1.71E+05;1.00E+00;2.31E-10;-1.85E+01;-2.22E-09;;;;2.3086E-10;2.2168E-09
1.71E+05;1.00E+00;2.38E-10;-1.90E+01;-2.02E-09;;;;2.3768E-10;2.0209E-09
1.72E+05;1.00E+00;2.66E-10;-1.95E+01;-2.10E-09;;;;2.6585E-10;2.1034E-09
1.72E+05;1.00E+00;2.96E-10;-2.00E+01;-2.15E-09;;;;2.9601E-10;2.1491E-09
1.73E+05;1.00E+00;2.58E-10;-2.05E+01;-2.18E-09;;;;2.5801E-10;2.1788E-09
1.73E+05;1.00E+00;2.21E-10;-2.10E+01;-2.13E-09;;;;2.2131E-10;2.1328E-09
1.74E+05;1.00E+00;2.05E-10;-2.15E+01;-2.17E-09;;;;2.046E-10;2.1657E-09
1.74E+05;1.00E+00;2.47E-10;-2.20E+01;-2.19E-09;;;;2.4732E-10;2.1911E-09
1.75E+05;1.00E+00;2.96E-10;-2.25E+01;-2.51E-09;;;;2.9624E-10;2.5148E-09
1.75E+05;1.00E+00;3.08E-10;-2.30E+01;-2.50E-09;;;;3.0787E-10;2.4994E-09
1.76E+05;1.00E+00;2.41E-10;-2.35E+01;-2.41E-09;;;;2.4064E-10;2.4099E-09
1.76E+05;1.00E+00;2.61E-10;-2.40E+01;-2.45E-09;;;;2.6107E-10;2.4526E-09
1.77E+05;1.00E+00;2.16E-10;-2.45E+01;-3.25E-09;;;;2.1571E-10;3.2502E-09
1.77E+05;1.00E+00;1.90E-10;-2.50E+01;-3.41E-09;;;;1.8995E-10;3.4109E-09
1.78E+05;1.00E+00;2.18E-10;-2.55E+01;-3.52E-09;;;;2.1796E-10;3.5187E-09
1.78E+05;1.00E+00;2.32E-10;-2.60E+01;-3.61E-09;;;;2.32E-10;3.6105E-09
1.79E+05;1.00E+00;2.04E-10;-2.65E+01;-3.70E-09;;;;2.0375E-10;3.6998E-09
1.79E+05;1.00E+00;2.27E-10;-2.70E+01;-4.34E-09;;;;2.2691E-10;4.3375E-09
1.80E+05;1.00E+00;2.64E-10;-2.75E+01;-4.53E-09;;;;2.6363E-10;4.5329E-09
1.80E+05;1.00E+00;2.65E-10;-2.80E+01;-4.55E-09;;;;2.6541E-10;4.5531E-09
1.81E+05;1.00E+00;2.67E-10;-2.85E+01;-5.04E-09;;;;2.6667E-10;5.0427E-09
1.81E+05;1.00E+00;2.55E-10;-2.90E+01;-5.30E-09;;;;2.5495E-10;5.2978E-09
1.82E+05;1.00E+00;2.45E-10;-2.95E+01;-5.48E-09;;;;2.4525E-10;5.4831E-09
1.82E+05;1.00E+00;2.42E-10;-3.00E+01;-5.66E-09;;;;2.4247E-10;5.6641E-09
1.83E+05;1.00E+00;2.37E-10;-3.05E+01;-6.86E-09;;;;2.3663E-10;6.8566E-09
1.83E+05;1.00E+00;2.24E-10;-3.10E+01;-6.91E-09;;;;2.2359E-10;6.9117E-09
1.84E+05;1.00E+00;2.24E-10;-3.15E+01;-6.61E-09;;;;2.2402E-10;6.6145E-09
1.84E+05;1.00E+00;2.20E-10;-3.20E+01;-7.66E-09;;;;2.1969E-10;7.656E-09
1.85E+05;1.00E+00;2.18E-10;-3.25E+01;-1.20E-08;;;;2.1849E-10;1.2044E-08
1.85E+05;1.00E+00;2.19E-10;-3.30E+01;-1.44E-08;;;;2.1931E-10;1.4362E-08
1.86E+05;1.00E+00;2.19E-10;-3.35E+01;-1.53E-08;;;;2.1913E-10;1.5254E-08
1.86E+05;1.00E+00;2.09E-10;-3.40E+01;-6.01E-08;;;;2.0928E-10;6.0128E-08
1.87E+05;1.00E+00;2.25E-10;-3.45E+01;-9.09E-08;;;;2.2476E-10;9.0937E-08
1.87E+05;1.00E+00;2.10E-10;-3.50E+01;-1.12E-08;;;;2.095E-10;1.1153E-08
1.88E+05;1.00E+00;2.07E-10;-3.55E+01;-9.19E-09;;;;2.0743E-10;9.1921E-09
1.88E+05;1.00E+00;2.12E-10;-3.60E+01;-8.82E-09;;;;2.1197E-10;8.8195E-09
1.89E+05;1.00E+00;2.04E-10;-3.65E+01;-8.82E-09;;;;2.0432E-10;8.8189E-09
1.89E+05;1.00E+00;1.97E-10;-3.70E+01;-9.11E-09;;;;1.9651E-10;9.1074E-09
1.90E+05;1.00E+00;1.97E-10;-3.75E+01;-8.76E-09;;;;1.9702E-10;8.7609E-09
1.90E+05;1.00E+00;1.86E-10;-3.80E+01;-9.50E-09;;;;1.8607E-10;9.5009E-09
1.91E+05;1.00E+00;1.84E-10;-3.85E+01;-8.78E-09;;;;1.8432E-10;8.7835E-09
1.91E+05;1.00E+00;1.88E-10;-3.90E+01;-8.56E-09;;;;1.8823E-10;8.5583E-09
1.92E+05;1.00E+00;2.00E-10;-3.95E+01;-9.09E-09;;;;1.998E-10;9.0927E-09
1.92E+05;1.00E+00;2.11E-10;-4.00E+01;-9.47E-09;;;;2.1132E-10;9.4738E-09
1.93E+05;1.00E+00;2.20E-10;-4.05E+01;-9.60E-09;;;;2.1968E-10;9.5985E-09
1.93E+05;1.00E+00;2.32E-10;-4.10E+01;-9.53E-09;;;;2.3159E-10;9.5311E-09
1.94E+05;1.00E+00;3.19E-10;-4.15E+01;-1.00E-08;;;;3.1923E-10;9.998E-09
1.94E+05;1.00E+00;2.78E-10;-4.20E+01;-1.06E-08;;;;2.7752E-10;1.064E-08
1.95E+05;1.00E+00;2.99E-10;-4.25E+01;-1.10E-08;;;;2.9896E-10;1.1039E-08
1.95E+05;1.00E+00;3.09E-10;-4.30E+01;-1.17E-08;;;;3.0928E-10;1.1681E-08
1.96E+05;1.00E+00;3.22E-10;-4.35E+01;-1.18E-08;;;;3.2203E-10;1.1797E-08
1.96E+05;1.00E+00;3.26E-10;-4.40E+01;-1.25E-08;;;;3.2601E-10;1.247E-08
1.97E+05;1.00E+00;3.30E-10;-4.45E+01;-1.21E-08;;;;3.3031E-10;1.2072E-08
1.97E+05;1.00E+00;3.51E-10;-4.50E+01;-1.14E-08;;;;3.5128E-10;1.1426E-08
1.98E+05;1.00E+00;3.57E-10;-4.55E+01;-1.12E-08;;;;3.5729E-10;1.1231E-08
1.98E+05;1.00E+00;3.84E-10;-4.60E+01;-1.14E-08;;;;3.8367E-10;1.1353E-08
1.99E+05;1.00E+00;3.54E-10;-4.65E+01;-1.13E-08;;;;3.5448E-10;1.1258E-08
1.99E+05;1.00E+00;2.81E-10;-4.70E+01;-1.10E-08;;;;2.8076E-10;1.1041E-08
2.00E+05;1.00E+00;2.87E-10;-4.75E+01;-1.11E-08;;;;2.8737E-10;1.1132E-08
2.00E+05;1.00E+00;2.74E-10;-4.80E+01;-1.14E-08;;;;2.7355E-10;1.1411E-08
2.01E+05;1.00E+00;4.68E-10;-4.85E+01;-1.21E-08;;;;4.6812E-10;1.2101E-08
2.01E+05;1.00E+00;3.32E-10;-4.90E+01;-1.23E-08;;;;3.3156E-10;1.233E-08
2.02E+05;1.00E+00;4.21E-10;-4.95E+01;-1.24E-08;;;;4.2138E-10;1.2399E-08
2.02E+05;1.00E+00;3.55E-10;-5.00E+01;-1.23E-08;;;;3.5539E-10;1.2307E-08
