#scan;iMeasureCycle=1;iMux=0;time=0.152;N=492;LocalTime=21/12/2023 11:46:01;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5;-1.28E-10;44.871777;-19.5;-4.48E-05;44.871777;;;-19.5;0.0000448
-5.00001;-1.40E-10;45.021577;-19;-4.47E-05;45.021577;;;-19;0.0000447
-5.00001;-1.45E-10;45.171505;-18.5;-4.46E-05;45.171505;;;-18.5;0.0000446
-5;-1.53E-10;45.32136;-18;-4.44E-05;45.32136;;;-18;0.0000444
-5.00001;-1.72E-10;45.501186;-17.5;-4.43E-05;45.501186;;;-17.5;0.0000443
-5.00001;-1.73E-10;45.651038;-17;-4.42E-05;45.651038;;;-17;0.0000442
-5.00001;-1.87E-10;45.800872;-16.5;-4.41E-05;45.800872;;;-16.5;0.0000441
-5.00001;-2.10E-10;45.988988;-16;-4.39E-05;45.988988;;;-16;0.0000439
-5.00001;-2.25E-10;46.13914;-15.5;-4.37E-05;46.13914;;;-15.5;0.0000437
-5.00001;-2.48E-10;46.289036;-15;-4.36E-05;46.289036;;;-15;0.0000436
-5.00001;-3.20E-10;46.439019;-14.5;-4.34E-05;46.439019;;;-14.5;0.0000434
-5;-4.08E-10;46.604541;-14;-4.32E-05;46.604541;;;-14;0.0000432
-5;-5.07E-10;46.754492;-13.5;-4.30E-05;46.754492;;;-13.5;0.000043
-5.00001;-6.12E-10;46.904282;-13;-4.28E-05;46.904282;;;-13;0.0000428
-5.00001;-7.04E-10;47.054094;-12.5;-4.25E-05;47.054094;;;-12.5;0.0000425
-5;-8.04E-10;47.203979;-12;-4.22E-05;47.203979;;;-12;0.0000422
-5;-9.18E-10;47.354033;-11.5;-4.19E-05;47.354033;;;-11.5;0.0000419
-5;-8.75E-10;47.52068;-11;-4.16E-05;47.52068;;;-11;0.0000416
-5.00001;-7.57E-10;47.670534;-10.5;-4.12E-05;47.670534;;;-10.5;0.0000412
-5.00001;-5.68E-10;47.820381;-10;-4.08E-05;47.820381;;;-10;0.0000408
-5.00001;-3.73E-10;48.005116;-9.5;-4.03E-05;48.005116;;;-9.5;0.0000403
-5;-3.81E-10;48.155004;-9;-3.97E-05;48.155004;;;-9;0.0000397
-5.00001;-3.31E-10;48.304853;-8.5;-3.91E-05;48.304853;;;-8.5;0.0000391
-5.00001;-3.38E-10;48.454725;-8;-3.83E-05;48.454725;;;-8;0.0000383
-5.00001;-3.49E-10;48.610648;-7.5;-3.74E-05;48.610648;;;-7.5;0.0000374
-5;-3.67E-10;48.760518;-7;-3.63E-05;48.760518;;;-7;0.0000363
-5;-4.36E-10;48.910368;-6.5;-3.49E-05;48.910368;;;-6.5;0.0000349
-5.00001;-4.80E-10;49.0602;-6;-3.32E-05;49.0602;;;-6;0.0000332
-5;-5.60E-10;49.210836;-5.5;-3.12E-05;49.210836;;;-5.5;0.0000312
-5;-6.15E-10;49.36072;-5;-2.89E-05;49.36072;;;-5;0.0000289
-5.00001;-7.12E-10;49.521206;-4.5;-2.65E-05;49.521206;;;-4.5;0.0000265
-5.00001;-8.01E-10;49.671026;-4;-2.39E-05;49.671026;;;-4;0.0000239
-5.00001;-9.03E-10;49.820922;-3.5;-2.11E-05;49.820922;;;-3.5;0.0000211
-5.00001;-9.72E-10;50.000723;-3;-1.82E-05;50.000723;;;-3;0.0000182
-5.00001;-1.11E-09;50.15055;-2.5;-1.52E-05;50.15055;;;-2.5;0.0000152
-5.00001;-1.21E-09;50.300427;-2;-1.21E-05;50.300427;;;-2;0.0000121
-5;-1.34E-09;50.450379;-1.5;-8.96E-06;50.450379;;;-1.5;0.00000896
-5.00001;-1.45E-09;50.61739;-1;-5.85E-06;50.61739;;;-1;0.00000585
-5;-1.57E-09;50.767298;-0.5;-2.81E-06;50.767298;;;-0.5;0.00000281
-5;-1.67E-09;50.940249;-1.00E-05;1.32E-09;50.940249;;;-1.00E-05;1.32E-09
-10.00001;-5.10E-09;51.118386;0;3.51E-09;51.118386;;;0;3.51E-09
-9.99999;-4.20E-09;51.271555;-0.5;-2.92E-06;51.271555;;;-0.5;0.00000292
-10;-3.81E-09;51.421362;-1;-6.13E-06;51.421362;;;-1;0.00000613
-10;-3.52E-09;51.571342;-1.5;-9.49E-06;51.571342;;;-1.5;0.00000949
-9.99999;-3.24E-09;51.72466;-2;-1.29E-05;51.72466;;;-2;0.0000129
-10.00001;-3.10E-09;51.87451;-2.5;-1.65E-05;51.87451;;;-2.5;0.0000165
-10;-2.88E-09;52.033347;-3;-2.00E-05;52.033347;;;-3;0.00002
-10;-2.71E-09;52.183183;-3.5;-2.35E-05;52.183183;;;-3.5;0.0000235
-10;-2.55E-09;52.333074;-4;-2.70E-05;52.333074;;;-4;0.000027
-10.00001;-2.43E-09;52.523054;-4.5;-3.05E-05;52.523054;;;-4.5;0.0000305
-10;-2.25E-09;52.673132;-5;-3.39E-05;52.673132;;;-5;0.0000339
-10.00001;-2.11E-09;52.823057;-5.5;-3.72E-05;52.823057;;;-5.5;0.0000372
-10;-2.00E-09;53.00732;-6;-4.05E-05;53.00732;;;-6;0.0000405
-10;-1.85E-09;53.157538;-6.5;-4.37E-05;53.157538;;;-6.5;0.0000437
-10;-1.73E-09;53.307391;-7;-4.69E-05;53.307391;;;-7;0.0000469
-10.00001;-1.63E-09;53.457324;-7.5;-4.99E-05;53.457324;;;-7.5;0.0000499
-10.00001;-1.52E-09;53.622881;-8;-5.28E-05;53.622881;;;-8;0.0000528
-10.00001;-1.41E-09;53.772774;-8.5;-5.56E-05;53.772774;;;-8.5;0.0000556
-10.00001;-1.32E-09;53.922608;-9;-5.83E-05;53.922608;;;-9;0.0000583
-10.00001;-1.25E-09;54.072539;-9.5;-6.08E-05;54.072539;;;-9.5;0.0000608
-10;-1.16E-09;54.224939;-10;-6.31E-05;54.224939;;;-10;0.0000631
-10.00001;-1.10E-09;54.374897;-10.5;-6.52E-05;54.374897;;;-10.5;0.0000652
-10;-1.02E-09;54.535091;-11;-6.71E-05;54.535091;;;-11;0.0000671
-10;-9.97E-10;54.685015;-11.5;-6.88E-05;54.685015;;;-11.5;0.0000688
-10.00001;-9.44E-10;54.834899;-12;-7.02E-05;54.834899;;;-12;0.0000702
-10.00001;-9.36E-10;55.009741;-12.5;-7.14E-05;55.009741;;;-12.5;0.0000714
-10;-9.05E-10;55.159652;-13;-7.24E-05;55.159652;;;-13;0.0000724
-10.00001;-8.77E-10;55.309452;-13.5;-7.32E-05;55.309452;;;-13.5;0.0000732
-10.00001;-8.29E-10;55.45944;-14;-7.40E-05;55.45944;;;-14;0.000074
-10;-7.75E-10;55.627952;-14.5;-7.46E-05;55.627952;;;-14.5;0.0000746
-10;-6.77E-10;55.777822;-15;-7.51E-05;55.777822;;;-15;0.0000751
-10;-5.89E-10;55.927676;-15.5;-7.56E-05;55.927676;;;-15.5;0.0000756
-10;-5.11E-10;56.077573;-16;-7.61E-05;56.077573;;;-16;0.0000761
-10;-4.18E-10;56.22751;-16.5;-7.64E-05;56.22751;;;-16.5;0.0000764
-10;-4.19E-10;56.377301;-17;-7.68E-05;56.377301;;;-17;0.0000768
-10.00001;-4.41E-10;56.53968;-17.5;-7.71E-05;56.53968;;;-17.5;0.0000771
-10;-4.18E-10;56.689629;-18;-7.74E-05;56.689629;;;-18;0.0000774
-10;-4.36E-10;56.839469;-18.5;-7.76E-05;56.839469;;;-18.5;0.0000776
-10;-5.13E-10;57.015096;-19;-7.79E-05;57.015096;;;-19;0.0000779
-10.00001;-5.62E-10;57.164996;-19.5;-7.81E-05;57.164996;;;-19.5;0.0000781
-10.00001;-6.23E-10;57.314799;-20;-7.83E-05;57.314799;;;-20;0.0000783
-10.00001;-7.07E-10;57.437145;-20;-7.83E-05;57.437145;;;-20;0.0000783
-10;-8.13E-10;57.587106;-19.5;-7.80E-05;57.587106;;;-19.5;0.000078
-10.00001;-9.39E-10;57.736962;-19;-7.78E-05;57.736962;;;-19;0.0000778
-10;-1.05E-09;57.886895;-18.5;-7.75E-05;57.886895;;;-18.5;0.0000775
-10;-1.19E-09;58.048818;-18;-7.72E-05;58.048818;;;-18;0.0000772
-10.00001;-1.27E-09;58.198763;-17.5;-7.68E-05;58.198763;;;-17.5;0.0000768
-10;-1.40E-09;58.348585;-17;-7.65E-05;58.348585;;;-17;0.0000765
-10.00001;-1.41E-09;58.533392;-16.5;-7.60E-05;58.533392;;;-16.5;0.000076
-10.00001;-1.53E-09;58.683309;-16;-7.56E-05;58.683309;;;-16;0.0000756
-10.00001;-1.45E-09;58.833164;-15.5;-7.51E-05;58.833164;;;-15.5;0.0000751
-10;-1.18E-09;59.007493;-15;-7.46E-05;59.007493;;;-15;0.0000746
-10.00001;-1.15E-09;59.157442;-14.5;-7.40E-05;59.157442;;;-14.5;0.000074
-10.00001;-1.12E-09;59.307308;-14;-7.33E-05;59.307308;;;-14;0.0000733
-10.00001;-1.04E-09;59.45722;-13.5;-7.26E-05;59.45722;;;-13.5;0.0000726
-10;-1.06E-09;59.607032;-13;-7.17E-05;59.607032;;;-13;0.0000717
-10;-1.05E-09;59.756955;-12.5;-7.06E-05;59.756955;;;-12.5;0.0000706
-10;-1.09E-09;59.906852;-12;-6.94E-05;59.906852;;;-12;0.0000694
-10;-1.14E-09;60.056679;-11.5;-6.80E-05;60.056679;;;-11.5;0.000068
-10.00001;-1.22E-09;60.206539;-11;-6.63E-05;60.206539;;;-11;0.0000663
-10;-1.26E-09;60.356345;-10.5;-6.44E-05;60.356345;;;-10.5;0.0000644
-10.00001;-1.33E-09;60.538771;-10;-6.22E-05;60.538771;;;-10;0.0000622
-10;-1.44E-09;60.688659;-9.5;-5.99E-05;60.688659;;;-9.5;0.0000599
-10;-1.52E-09;60.83857;-9;-5.74E-05;60.83857;;;-9;0.0000574
-10;-1.60E-09;61.012686;-8.5;-5.47E-05;61.012686;;;-8.5;0.0000547
-10.00001;-1.68E-09;61.162648;-8;-5.20E-05;61.162648;;;-8;0.000052
-10.00001;-1.83E-09;61.312509;-7.5;-4.91E-05;61.312509;;;-7.5;0.0000491
-10;-1.92E-09;61.462453;-7;-4.61E-05;61.462453;;;-7;0.0000461
-10;-2.05E-09;61.612361;-6.5;-4.30E-05;61.612361;;;-6.5;0.000043
-10.00001;-2.16E-09;61.762199;-6;-3.98E-05;61.762199;;;-6;0.0000398
-10.00001;-2.27E-09;61.91206;-5.5;-3.66E-05;61.91206;;;-5.5;0.0000366
-10;-2.41E-09;62.061906;-5;-3.32E-05;62.061906;;;-5;0.0000332
-10.00001;-2.54E-09;62.211711;-4.5;-2.99E-05;62.211711;;;-4.5;0.0000299
-10;-2.67E-09;62.361503;-4;-2.65E-05;62.361503;;;-4;0.0000265
-10.00001;-2.78E-09;62.548342;-3.5;-2.30E-05;62.548342;;;-3.5;0.000023
-10.00001;-2.93E-09;62.69819;-3;-1.96E-05;62.69819;;;-3;0.0000196
-10.00001;-3.07E-09;62.848166;-2.5;-1.61E-05;62.848166;;;-2.5;0.0000161
-10.00001;-3.20E-09;63.033356;-2;-1.27E-05;63.033356;;;-2;0.0000127
-10;-3.35E-09;63.183555;-1.5;-9.30E-06;63.183555;;;-1.5;0.0000093
-10.00001;-3.51E-09;63.33593;-1;-6.00E-06;63.33593;;;-1;0.000006
-10;-3.67E-09;63.485852;-0.5;-2.85E-06;63.485852;;;-0.5;0.00000285
-10;-3.79E-09;63.671612;-1.00E-05;2.84E-09;63.671612;;;-1.00E-05;2.84E-09
-15;-7.76E-09;63.847687;-1.00E-05;5.20E-09;63.847687;;;-1.00E-05;5.2E-09
-15.00001;-6.71E-09;64.041907;-0.5;-2.76E-06;64.041907;;;-0.5;0.00000276
-15;-6.35E-09;64.191965;-1;-5.85E-06;64.191965;;;-1;0.00000585
-15;-6.04E-09;64.341763;-1.5;-9.11E-06;64.341763;;;-1.5;0.00000911
-14.99999;-5.72E-09;64.495022;-2;-1.25E-05;64.495022;;;-2;0.0000125
-15.00001;-5.53E-09;64.651238;-2.5;-1.60E-05;64.651238;;;-2.5;0.000016
-15.00001;-5.32E-09;64.801121;-3;-1.95E-05;64.801121;;;-3;0.0000195
-15;-5.09E-09;64.950984;-3.5;-2.31E-05;64.950984;;;-3.5;0.0000231
-15;-4.89E-09;65.100933;-4;-2.67E-05;65.100933;;;-4;0.0000267
-15;-4.70E-09;65.250846;-4.5;-3.03E-05;65.250846;;;-4.5;0.0000303
-15;-4.52E-09;65.400643;-5;-3.40E-05;65.400643;;;-5;0.000034
-15.00001;-4.38E-09;65.563546;-5.5;-3.76E-05;65.563546;;;-5.5;0.0000376
-15;-4.16E-09;65.713431;-6;-4.12E-05;65.713431;;;-6;0.0000412
-15;-4.03E-09;65.863286;-6.5;-4.48E-05;65.863286;;;-6.5;0.0000448
-15.00001;-3.88E-09;66.038543;-7;-4.85E-05;66.038543;;;-7;0.0000485
-15.00001;-3.72E-09;66.188464;-7.5;-5.20E-05;66.188464;;;-7.5;0.000052
-15.00001;-3.54E-09;66.33835;-8;-5.56E-05;66.33835;;;-8;0.0000556
-15;-3.40E-09;66.488348;-8.5;-5.91E-05;66.488348;;;-8.5;0.0000591
-15;-3.27E-09;66.657378;-9;-6.26E-05;66.657378;;;-9;0.0000626
-15.00001;-3.15E-09;66.807277;-9.5;-6.60E-05;66.807277;;;-9.5;0.000066
-15.00001;-3.01E-09;66.957116;-10;-6.93E-05;66.957116;;;-10;0.0000693
-15;-2.89E-09;67.107035;-10.5;-7.26E-05;67.107035;;;-10.5;0.0000726
-15.00001;-2.77E-09;67.256967;-11;-7.58E-05;67.256967;;;-11;0.0000758
-15.00001;-2.65E-09;67.406743;-11.5;-7.90E-05;67.406743;;;-11.5;0.000079
-15.00001;-2.54E-09;67.56866;-12;-8.20E-05;67.56866;;;-12;0.000082
-15;-2.44E-09;67.718548;-12.5;-8.49E-05;67.718548;;;-12.5;0.0000849
-15;-2.33E-09;67.86853;-13;-8.77E-05;67.86853;;;-13;0.0000877
-15.00001;-2.27E-09;68.048267;-13.5;-9.04E-05;68.048267;;;-13.5;0.0000904
-15.00001;-2.19E-09;68.198158;-14;-9.30E-05;68.198158;;;-14;0.000093
-15;-2.10E-09;68.348051;-14.5;-9.54E-05;68.348051;;;-14.5;0.0000954
-15;-2.02E-09;68.498095;-15;-9.77E-05;68.498095;;;-15;0.0000977
-15;-1.97E-09;68.661534;-15.5;-9.97E-05;68.661534;;;-15.5;0.0000997
-15.00001;-1.88E-09;68.811418;-16;-0.000101614;68.811418;;;-16;0.000101614
-15;-1.88E-09;68.96128;-16.5;-0.00010329;68.96128;;;-16.5;0.00010329
-15.00001;-1.83E-09;69.111214;-17;-0.000104758;69.111214;;;-17;0.000104758
-15;-1.77E-09;69.261154;-17.5;-0.000106015;69.261154;;;-17.5;0.000106015
-15;-1.77E-09;69.411033;-18;-0.000107084;69.411033;;;-18;0.000107084
-15.00001;-1.77E-09;69.593162;-18.5;-0.000107986;69.593162;;;-18.5;0.000107986
-15.00001;-1.72E-09;69.74296;-19;-0.000108786;69.74296;;;-19;0.000108786
-15.00001;-1.66E-09;69.892822;-19.5;-0.000109485;69.892822;;;-19.5;0.000109485
-15.00001;-1.66E-09;70.080492;-20;-0.000110074;70.080492;;;-20;0.000110074
-15.00001;-1.75E-09;70.202859;-20;-0.00011006;70.202859;;;-20;0.00011006
-15.00001;-1.92E-09;70.35266;-19.5;-0.000109355;70.35266;;;-19.5;0.000109355
-15.00001;-1.95E-09;70.502495;-19;-0.000108566;70.502495;;;-19;0.000108566
-15;-1.91E-09;70.666644;-18.5;-0.000107691;70.666644;;;-18.5;0.000107691
-15.00001;-1.96E-09;70.816612;-18;-0.000106687;70.816612;;;-18;0.000106687
-15;-1.94E-09;70.966431;-17.5;-0.000105542;70.966431;;;-17.5;0.000105542
-15.00001;-1.96E-09;71.116354;-17;-0.000104217;71.116354;;;-17;0.000104217
-15;-2.03E-09;71.268702;-16.5;-0.000102716;71.268702;;;-16.5;0.000102716
-15;-2.06E-09;71.418564;-16;-0.000100975;71.418564;;;-16;0.000100975
-15;-2.13E-09;71.579055;-15.5;-9.90E-05;71.579055;;;-15.5;0.000099
-15;-2.20E-09;71.728958;-15;-9.69E-05;71.728958;;;-15;0.0000969
-15;-2.30E-09;71.878835;-14.5;-9.46E-05;71.878835;;;-14.5;0.0000946
-15;-2.37E-09;72.05432;-14;-9.21E-05;72.05432;;;-14;0.0000921
-15.00001;-2.47E-09;72.204246;-13.5;-8.95E-05;72.204246;;;-13.5;0.0000895
-15;-2.44E-09;72.357436;-13;-8.67E-05;72.357436;;;-13;0.0000867
-15;-2.67E-09;72.507378;-12.5;-8.39E-05;72.507378;;;-12.5;0.0000839
-15;-2.80E-09;72.671813;-12;-8.09E-05;72.671813;;;-12;0.0000809
-15.00001;-2.89E-09;72.821794;-11.5;-7.79E-05;72.821794;;;-11.5;0.0000779
-15;-3.02E-09;72.971644;-11;-7.48E-05;72.971644;;;-11;0.0000748
-15.00001;-3.10E-09;73.121567;-10.5;-7.16E-05;73.121567;;;-10.5;0.0000716
-15;-3.25E-09;73.271543;-10;-6.83E-05;73.271543;;;-10;0.0000683
-15;-3.38E-09;73.421419;-9.5;-6.49E-05;73.421419;;;-9.5;0.0000649
-15;-3.48E-09;73.584172;-9;-6.15E-05;73.584172;;;-9;0.0000615
-15.00001;-3.62E-09;73.734077;-8.5;-5.81E-05;73.734077;;;-8.5;0.0000581
-15.00001;-3.79E-09;73.883978;-8;-5.46E-05;73.883978;;;-8;0.0000546
-15;-3.92E-09;74.064192;-7.5;-5.11E-05;74.064192;;;-7.5;0.0000511
-15;-4.09E-09;74.214117;-7;-4.76E-05;74.214117;;;-7;0.0000476
-15;-4.19E-09;74.363981;-6.5;-4.40E-05;74.363981;;;-6.5;0.000044
-15.00001;-4.36E-09;74.514019;-6;-4.04E-05;74.514019;;;-6;0.0000404
-15.00001;-4.52E-09;74.677979;-5.5;-3.69E-05;74.677979;;;-5.5;0.0000369
-15;-4.67E-09;74.827935;-5;-3.33E-05;74.827935;;;-5;0.0000333
-15.00001;-4.82E-09;74.977804;-4.5;-2.97E-05;74.977804;;;-4.5;0.0000297
-15.00001;-4.97E-09;75.127749;-4;-2.62E-05;75.127749;;;-4;0.0000262
-15.00001;-5.13E-09;75.280108;-3.5;-2.26E-05;75.280108;;;-3.5;0.0000226
-15.00001;-5.30E-09;75.429995;-3;-1.91E-05;75.429995;;;-3;0.0000191
-15;-5.45E-09;75.590289;-2.5;-1.56E-05;75.590289;;;-2.5;0.0000156
-15.00001;-5.62E-09;75.74018;-2;-1.22E-05;75.74018;;;-2;0.0000122
-15.00001;-5.78E-09;75.892676;-1.5;-8.92E-06;75.892676;;;-1.5;0.00000892
-15.00001;-5.93E-09;76.065587;-1;-5.72E-06;76.065587;;;-1;0.00000572
-15.00001;-6.10E-09;76.215549;-0.5;-2.71E-06;76.215549;;;-0.5;0.00000271
-15;-6.27E-09;76.388479;-1.00E-05;4.30E-09;76.388479;;;-1.00E-05;4.3E-09
