File Name: 13_Sample14_device3_trfSat_dark_final.dat;;;;;;;;;
File Data: 22/11/2023;13:44:42;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.24E+05;1.00E+00;3.21E-09;2.75E+01;-9.35E-11;;;;3.2111E-09;9.3525E-11
1.25E+05;1.00E+00;1.73E-09;2.70E+01;-9.39E-11;;;;1.727E-09;9.3879E-11
1.25E+05;1.00E+00;8.43E-10;2.65E+01;-9.38E-11;;;;8.4324E-10;9.3771E-11
1.26E+05;1.00E+00;3.53E-10;2.60E+01;-9.43E-11;;;;3.5327E-10;9.4279E-11
1.26E+05;1.00E+00;1.65E-10;2.55E+01;-9.44E-11;;;;1.6504E-10;9.4366E-11
1.27E+05;1.00E+00;9.42E-11;2.50E+01;-9.43E-11;;;;9.4172E-11;9.4327E-11
1.27E+05;1.00E+00;6.85E-11;2.45E+01;-9.44E-11;;;;6.848E-11;9.4427E-11
1.28E+05;1.00E+00;5.91E-11;2.40E+01;-9.46E-11;;;;5.909E-11;9.4639E-11
1.28E+05;1.00E+00;5.50E-11;2.35E+01;-9.45E-11;;;;5.5048E-11;9.4536E-11
1.29E+05;1.00E+00;5.35E-11;2.30E+01;-9.46E-11;;;;5.3504E-11;9.4632E-11
1.29E+05;1.00E+00;5.31E-11;2.25E+01;-9.48E-11;;;;5.3074E-11;9.4775E-11
1.30E+05;1.00E+00;5.27E-11;2.20E+01;-9.48E-11;;;;5.2735E-11;9.4784E-11
1.30E+05;1.00E+00;5.27E-11;2.15E+01;-9.56E-11;;;;5.2699E-11;9.5601E-11
1.31E+05;1.00E+00;5.25E-11;2.10E+01;-9.51E-11;;;;5.2493E-11;9.5104E-11
1.31E+05;1.00E+00;5.23E-11;2.05E+01;-9.48E-11;;;;5.2332E-11;9.4808E-11
1.32E+05;1.00E+00;5.25E-11;2.00E+01;-9.50E-11;;;;5.2465E-11;9.5036E-11
1.32E+05;1.00E+00;5.24E-11;1.95E+01;-9.51E-11;;;;5.2406E-11;9.5113E-11
1.33E+05;1.00E+00;5.24E-11;1.90E+01;-9.52E-11;;;;5.24E-11;9.5228E-11
1.33E+05;1.00E+00;5.25E-11;1.85E+01;-9.53E-11;;;;5.2488E-11;9.5341E-11
1.34E+05;1.00E+00;5.24E-11;1.80E+01;-9.55E-11;;;;5.2421E-11;9.5472E-11
1.34E+05;1.00E+00;5.23E-11;1.75E+01;-9.55E-11;;;;5.2293E-11;9.5479E-11
1.35E+05;1.00E+00;5.24E-11;1.70E+01;-9.55E-11;;;;5.2363E-11;9.546E-11
1.35E+05;1.00E+00;5.22E-11;1.65E+01;-9.57E-11;;;;5.2176E-11;9.573E-11
1.36E+05;1.00E+00;5.23E-11;1.60E+01;-9.58E-11;;;;5.2333E-11;9.5754E-11
1.36E+05;1.00E+00;5.23E-11;1.55E+01;-9.59E-11;;;;5.227E-11;9.5861E-11
1.37E+05;1.00E+00;4.95E-11;1.50E+01;-7.93E-11;;;;4.9471E-11;7.9313E-11
1.37E+05;1.00E+00;5.79E-11;1.45E+01;-2.36E-10;;;;5.7932E-11;2.363E-10
1.38E+05;1.00E+00;5.25E-11;1.40E+01;-9.61E-11;;;;5.2544E-11;9.6128E-11
1.38E+05;1.00E+00;5.25E-11;1.35E+01;-9.62E-11;;;;5.2479E-11;9.6231E-11
1.39E+05;1.00E+00;5.25E-11;1.30E+01;-9.62E-11;;;;5.2507E-11;9.6157E-11
1.39E+05;1.00E+00;5.24E-11;1.25E+01;-9.64E-11;;;;5.2385E-11;9.6403E-11
1.40E+05;1.00E+00;5.24E-11;1.20E+01;-9.65E-11;;;;5.2359E-11;9.6452E-11
1.40E+05;1.00E+00;5.24E-11;1.15E+01;-9.65E-11;;;;5.2356E-11;9.6482E-11
1.41E+05;1.00E+00;5.22E-11;1.10E+01;-9.65E-11;;;;5.2208E-11;9.6549E-11
1.41E+05;1.00E+00;5.22E-11;1.05E+01;-9.67E-11;;;;5.2178E-11;9.6667E-11
1.42E+05;1.00E+00;5.24E-11;1.00E+01;-9.68E-11;;;;5.2407E-11;9.6772E-11
1.42E+05;1.00E+00;5.24E-11;9.50E+00;-9.66E-11;;;;5.2414E-11;9.6641E-11
1.43E+05;1.00E+00;5.24E-11;9.00E+00;-9.69E-11;;;;5.2352E-11;9.6914E-11
1.43E+05;1.00E+00;5.24E-11;8.50E+00;-9.71E-11;;;;5.2366E-11;9.706E-11
1.44E+05;1.00E+00;5.24E-11;8.00E+00;-9.70E-11;;;;5.2389E-11;9.7008E-11
1.44E+05;1.00E+00;5.23E-11;7.50E+00;-9.71E-11;;;;5.2322E-11;9.7133E-11
1.45E+05;1.00E+00;5.24E-11;7.00E+00;-9.71E-11;;;;5.2396E-11;9.7054E-11
1.45E+05;1.00E+00;5.22E-11;6.50E+00;-9.72E-11;;;;5.2241E-11;9.7185E-11
1.46E+05;1.00E+00;5.24E-11;6.00E+00;-9.72E-11;;;;5.2391E-11;9.7179E-11
1.46E+05;1.00E+00;5.25E-11;5.50E+00;-9.72E-11;;;;5.2485E-11;9.723E-11
1.47E+05;1.00E+00;5.22E-11;5.00E+00;-9.73E-11;;;;5.2236E-11;9.7302E-11
1.47E+05;1.00E+00;5.23E-11;4.50E+00;-9.76E-11;;;;5.2266E-11;9.7628E-11
1.48E+05;1.00E+00;5.25E-11;4.00E+00;-9.81E-11;;;;5.2451E-11;9.8131E-11
1.48E+05;1.00E+00;5.23E-11;3.50E+00;-9.75E-11;;;;5.2272E-11;9.7498E-11
1.49E+05;1.00E+00;5.24E-11;3.00E+00;-9.77E-11;;;;5.2356E-11;9.7699E-11
1.49E+05;1.00E+00;5.24E-11;2.50E+00;-9.78E-11;;;;5.2372E-11;9.7766E-11
1.50E+05;1.00E+00;5.24E-11;2.00E+00;-9.78E-11;;;;5.2447E-11;9.7827E-11
1.50E+05;1.00E+00;5.24E-11;1.50E+00;-9.80E-11;;;;5.2372E-11;9.7994E-11
1.51E+05;1.00E+00;5.24E-11;1.00E+00;-9.80E-11;;;;5.2381E-11;9.8031E-11
1.51E+05;1.00E+00;5.24E-11;5.00E-01;-9.81E-11;;;;5.2404E-11;9.814E-11
1.52E+05;1.00E+00;5.02E-11;0.00E+00;-9.13E-11;;;;5.0205E-11;9.1318E-11
1.52E+05;1.00E+00;5.80E-11;-5.00E-01;-2.38E-10;;;;5.7993E-11;2.3776E-10
1.53E+05;1.00E+00;5.25E-11;-1.00E+00;-9.84E-11;;;;5.2479E-11;9.8364E-11
1.53E+05;1.00E+00;5.25E-11;-1.50E+00;-9.87E-11;;;;5.2475E-11;9.8697E-11
1.54E+05;1.00E+00;5.26E-11;-2.00E+00;-9.87E-11;;;;5.2563E-11;9.8677E-11
1.54E+05;1.00E+00;5.26E-11;-2.50E+00;-9.93E-11;;;;5.2613E-11;9.9263E-11
1.55E+05;1.00E+00;5.25E-11;-3.00E+00;-9.87E-11;;;;5.2518E-11;9.8741E-11
1.55E+05;1.00E+00;5.24E-11;-3.50E+00;-9.88E-11;;;;5.2422E-11;9.879E-11
1.56E+05;1.00E+00;5.26E-11;-4.00E+00;-9.89E-11;;;;5.2601E-11;9.8903E-11
1.56E+05;1.00E+00;5.25E-11;-4.50E+00;-9.90E-11;;;;5.2487E-11;9.8995E-11
1.57E+05;1.00E+00;5.24E-11;-5.00E+00;-9.90E-11;;;;5.2446E-11;9.9045E-11
1.57E+05;1.00E+00;5.25E-11;-5.50E+00;-9.91E-11;;;;5.2512E-11;9.9098E-11
1.58E+05;1.00E+00;5.26E-11;-6.00E+00;-9.91E-11;;;;5.2607E-11;9.9062E-11
1.58E+05;1.00E+00;5.24E-11;-6.50E+00;-9.91E-11;;;;5.2433E-11;9.912E-11
1.59E+05;1.00E+00;5.24E-11;-7.00E+00;-9.92E-11;;;;5.2406E-11;9.9235E-11
1.59E+05;1.00E+00;5.25E-11;-7.50E+00;-9.92E-11;;;;5.2518E-11;9.9232E-11
1.60E+05;1.00E+00;5.25E-11;-8.00E+00;-9.93E-11;;;;5.2544E-11;9.9348E-11
1.60E+05;1.00E+00;5.25E-11;-8.50E+00;-9.94E-11;;;;5.2503E-11;9.935E-11
1.61E+05;1.00E+00;5.25E-11;-9.00E+00;-9.95E-11;;;;5.2522E-11;9.9487E-11
1.61E+05;1.00E+00;5.26E-11;-9.50E+00;-9.96E-11;;;;5.2584E-11;9.9552E-11
1.62E+05;1.00E+00;5.25E-11;-1.00E+01;-9.96E-11;;;;5.246E-11;9.9599E-11
1.62E+05;1.00E+00;5.25E-11;-1.05E+01;-9.97E-11;;;;5.2489E-11;9.9653E-11
1.63E+05;1.00E+00;5.25E-11;-1.10E+01;-9.97E-11;;;;5.249E-11;9.9657E-11
1.63E+05;1.00E+00;5.26E-11;-1.15E+01;-9.98E-11;;;;5.2551E-11;9.9792E-11
1.64E+05;1.00E+00;5.25E-11;-1.20E+01;-1.00E-10;;;;5.2477E-11;9.9969E-11
1.64E+05;1.00E+00;5.24E-11;-1.25E+01;-9.98E-11;;;;5.2429E-11;9.9804E-11
1.65E+05;1.00E+00;5.24E-11;-1.30E+01;-1.00E-10;;;;5.2379E-11;1.0005E-10
1.65E+05;1.00E+00;5.26E-11;-1.35E+01;-1.01E-10;;;;5.2552E-11;1.0074E-10
1.66E+05;1.00E+00;5.26E-11;-1.40E+01;-1.00E-10;;;;5.2559E-11;1.0013E-10
1.66E+05;1.00E+00;5.25E-11;-1.45E+01;-1.00E-10;;;;5.247E-11;1.0007E-10
1.67E+05;1.00E+00;5.06E-11;-1.50E+01;-9.92E-11;;;;5.0578E-11;9.9248E-11
1.67E+05;1.00E+00;5.80E-11;-1.55E+01;-2.36E-10;;;;5.8037E-11;2.3643E-10
1.68E+05;1.00E+00;5.24E-11;-1.60E+01;-1.00E-10;;;;5.2362E-11;1.0028E-10
1.68E+05;1.00E+00;5.24E-11;-1.65E+01;-1.00E-10;;;;5.2391E-11;1.0028E-10
1.69E+05;1.00E+00;5.23E-11;-1.70E+01;-1.01E-10;;;;5.2271E-11;1.0065E-10
1.69E+05;1.00E+00;5.21E-11;-1.75E+01;-1.00E-10;;;;5.2129E-11;1.0041E-10
1.70E+05;1.00E+00;5.22E-11;-1.80E+01;-1.00E-10;;;;5.2242E-11;1.0045E-10
1.70E+05;1.00E+00;5.23E-11;-1.85E+01;-1.00E-10;;;;5.2317E-11;1.0042E-10
1.71E+05;1.00E+00;5.25E-11;-1.90E+01;-1.01E-10;;;;5.246E-11;1.0051E-10
1.71E+05;1.00E+00;5.22E-11;-1.95E+01;-1.01E-10;;;;5.2221E-11;1.0051E-10
1.72E+05;1.00E+00;5.24E-11;-2.00E+01;-1.01E-10;;;;5.235E-11;1.0077E-10
1.72E+05;1.00E+00;5.25E-11;-2.05E+01;-1.03E-10;;;;5.2526E-11;1.0335E-10
1.73E+05;1.00E+00;5.23E-11;-2.10E+01;-1.01E-10;;;;5.2344E-11;1.0105E-10
1.73E+05;1.00E+00;5.22E-11;-2.15E+01;-1.01E-10;;;;5.2171E-11;1.0093E-10
1.74E+05;1.00E+00;5.23E-11;-2.20E+01;-1.01E-10;;;;5.2298E-11;1.0123E-10
1.74E+05;1.00E+00;5.23E-11;-2.25E+01;-1.01E-10;;;;5.2266E-11;1.0104E-10
1.75E+05;1.00E+00;5.24E-11;-2.30E+01;-1.01E-10;;;;5.2362E-11;1.0146E-10
1.75E+05;1.00E+00;5.24E-11;-2.35E+01;-1.01E-10;;;;5.2372E-11;1.0093E-10
1.76E+05;1.00E+00;5.24E-11;-2.40E+01;-1.01E-10;;;;5.2435E-11;1.0125E-10
1.76E+05;1.00E+00;5.24E-11;-2.45E+01;-1.01E-10;;;;5.236E-11;1.0109E-10
1.77E+05;1.00E+00;5.23E-11;-2.50E+01;-1.02E-10;;;;5.2322E-11;1.0158E-10
1.77E+05;1.00E+00;5.25E-11;-2.55E+01;-1.02E-10;;;;5.2527E-11;1.016E-10
1.78E+05;1.00E+00;5.25E-11;-2.60E+01;-1.01E-10;;;;5.2536E-11;1.0136E-10
1.78E+05;1.00E+00;5.26E-11;-2.65E+01;-1.02E-10;;;;5.2558E-11;1.0178E-10
1.79E+05;1.00E+00;5.25E-11;-2.70E+01;-1.02E-10;;;;5.2452E-11;1.0159E-10
1.79E+05;1.00E+00;5.24E-11;-2.75E+01;-1.02E-10;;;;5.239E-11;1.0158E-10
1.80E+05;1.00E+00;5.24E-11;-2.80E+01;-1.02E-10;;;;5.2432E-11;1.0179E-10
1.80E+05;1.00E+00;5.26E-11;-2.85E+01;-1.02E-10;;;;5.2589E-11;1.0202E-10
1.81E+05;1.00E+00;5.25E-11;-2.90E+01;-1.02E-10;;;;5.2491E-11;1.021E-10
1.81E+05;1.00E+00;5.26E-11;-2.95E+01;-1.02E-10;;;;5.2588E-11;1.0201E-10
1.82E+05;1.00E+00;5.26E-11;-3.00E+01;-1.02E-10;;;;5.2617E-11;1.0191E-10
1.82E+05;1.00E+00;4.97E-11;-3.05E+01;-8.58E-11;;;;4.974E-11;8.5803E-11
1.83E+05;1.00E+00;5.85E-11;-3.10E+01;-2.55E-10;;;;5.854E-11;2.5524E-10
1.83E+05;1.00E+00;5.28E-11;-3.15E+01;-1.02E-10;;;;5.2779E-11;1.0213E-10
1.84E+05;1.00E+00;5.28E-11;-3.20E+01;-1.02E-10;;;;5.275E-11;1.0194E-10
1.84E+05;1.00E+00;5.27E-11;-3.25E+01;-1.02E-10;;;;5.2708E-11;1.0232E-10
1.85E+05;1.00E+00;5.28E-11;-3.30E+01;-1.03E-10;;;;5.2849E-11;1.0284E-10
1.85E+05;1.00E+00;5.28E-11;-3.35E+01;-1.02E-10;;;;5.2843E-11;1.0231E-10
1.86E+05;1.00E+00;5.28E-11;-3.40E+01;-1.02E-10;;;;5.2818E-11;1.0229E-10
1.86E+05;1.00E+00;5.27E-11;-3.45E+01;-1.02E-10;;;;5.2713E-11;1.0244E-10
1.87E+05;1.00E+00;5.27E-11;-3.50E+01;-1.03E-10;;;;5.2731E-11;1.0251E-10
1.87E+05;1.00E+00;5.27E-11;-3.55E+01;-1.03E-10;;;;5.2664E-11;1.0292E-10
1.88E+05;1.00E+00;5.28E-11;-3.60E+01;-1.03E-10;;;;5.2825E-11;1.0267E-10
1.88E+05;1.00E+00;5.28E-11;-3.65E+01;-1.03E-10;;;;5.2763E-11;1.0284E-10
1.89E+05;1.00E+00;5.28E-11;-3.70E+01;-1.03E-10;;;;5.2788E-11;1.0315E-10
1.89E+05;1.00E+00;5.29E-11;-3.75E+01;-1.03E-10;;;;5.2913E-11;1.0311E-10
1.90E+05;1.00E+00;5.29E-11;-3.80E+01;-1.03E-10;;;;5.2919E-11;1.0303E-10
1.90E+05;1.00E+00;5.29E-11;-3.85E+01;-1.03E-10;;;;5.2903E-11;1.0341E-10
1.91E+05;1.00E+00;5.30E-11;-3.90E+01;-1.03E-10;;;;5.297E-11;1.0319E-10
1.91E+05;1.00E+00;5.30E-11;-3.95E+01;-1.03E-10;;;;5.3014E-11;1.031E-10
1.92E+05;1.00E+00;5.30E-11;-4.00E+01;-1.03E-10;;;;5.2964E-11;1.0333E-10
1.92E+05;1.00E+00;5.29E-11;-4.05E+01;-1.04E-10;;;;5.2935E-11;1.0366E-10
1.93E+05;1.00E+00;5.31E-11;-4.10E+01;-1.03E-10;;;;5.3105E-11;1.034E-10
1.93E+05;1.00E+00;5.32E-11;-4.15E+01;-1.04E-10;;;;5.3227E-11;1.0381E-10
1.94E+05;1.00E+00;5.31E-11;-4.20E+01;-1.04E-10;;;;5.3144E-11;1.0358E-10
1.94E+05;1.00E+00;5.32E-11;-4.25E+01;-1.04E-10;;;;5.3203E-11;1.0425E-10
1.95E+05;1.00E+00;5.33E-11;-4.30E+01;-1.04E-10;;;;5.3335E-11;1.038E-10
1.95E+05;1.00E+00;5.32E-11;-4.35E+01;-1.04E-10;;;;5.3183E-11;1.0415E-10
1.96E+05;1.00E+00;5.33E-11;-4.40E+01;-1.04E-10;;;;5.3332E-11;1.0411E-10
1.96E+05;1.00E+00;5.34E-11;-4.45E+01;-1.04E-10;;;;5.3368E-11;1.0416E-10
1.97E+05;1.00E+00;5.33E-11;-4.50E+01;-1.04E-10;;;;5.3289E-11;1.0445E-10
1.97E+05;1.00E+00;5.11E-11;-4.55E+01;-9.75E-11;;;;5.1056E-11;9.7543E-11
1.98E+05;1.00E+00;5.88E-11;-4.60E+01;-2.42E-10;;;;5.8845E-11;2.4202E-10
1.98E+05;1.00E+00;5.33E-11;-4.65E+01;-1.04E-10;;;;5.3325E-11;1.0442E-10
1.99E+05;1.00E+00;5.33E-11;-4.70E+01;-1.05E-10;;;;5.3252E-11;1.0473E-10
1.99E+05;1.00E+00;5.34E-11;-4.75E+01;-1.05E-10;;;;5.3396E-11;1.0482E-10
2.00E+05;1.00E+00;5.34E-11;-4.80E+01;-1.05E-10;;;;5.338E-11;1.0499E-10
2.00E+05;1.00E+00;5.35E-11;-4.85E+01;-1.05E-10;;;;5.3493E-11;1.054E-10
2.01E+05;1.00E+00;5.36E-11;-4.90E+01;-1.05E-10;;;;5.356E-11;1.0485E-10
2.01E+05;1.00E+00;5.36E-11;-4.95E+01;-1.05E-10;;;;5.3586E-11;1.0519E-10
2.02E+05;1.00E+00;5.35E-11;-5.00E+01;-1.05E-10;;;;5.3461E-11;1.0534E-10
