#scan;iMeasureCycle=1;iMux=0;time=0.141;N=492;LocalTime=21/12/2023 13:04:20;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00001;-4.32E-10;45.238316;-19.5;-4.60E-05;45.238316;;;-19.5;4.59588E-05
-5.00001;-4.55E-10;45.388197;-20;-4.61E-05;45.388197;;;-20;4.60623E-05
-5.00001;-7.68E-10;45.510653;-20;-4.61E-05;45.510653;;;-20;4.60616E-05
-5.00001;-1.39E-09;45.660475;-19.5;-4.59E-05;45.660475;;;-19.5;4.59496E-05
-5;-1.80E-09;45.810377;-19;-4.58E-05;45.810377;;;-19;4.58406E-05
-5;-1.57E-09;45.999331;-18.5;-4.57E-05;45.999331;;;-18.5;4.57232E-05
-5.00001;-1.59E-09;46.149195;-18;-4.56E-05;46.149195;;;-18;4.56001E-05
-5.00001;-1.43E-09;46.298961;-17.5;-4.55E-05;46.298961;;;-17.5;4.54527E-05
-5.00001;-1.27E-09;46.478247;-17;-4.53E-05;46.478247;;;-17;4.53035E-05
-5;-1.26E-09;46.628072;-16.5;-4.51E-05;46.628072;;;-16.5;4.51424E-05
-5;-1.28E-09;46.777939;-16;-4.50E-05;46.777939;;;-16;4.49561E-05
-5.00001;-1.29E-09;46.927815;-15.5;-4.48E-05;46.927815;;;-15.5;4.47563E-05
-5;-1.32E-09;47.093417;-15;-4.45E-05;47.093417;;;-15;4.45351E-05
-5;-1.34E-09;47.243172;-14.5;-4.43E-05;47.243172;;;-14.5;0.000044288
-5.00001;-1.40E-09;47.393056;-14;-4.40E-05;47.393056;;;-14;4.40219E-05
-5;-1.46E-09;47.542902;-13.5;-4.37E-05;47.542902;;;-13.5;4.37035E-05
-5.00001;-1.45E-09;47.693351;-13;-4.34E-05;47.693351;;;-13;4.33542E-05
-5;-1.48E-09;47.843222;-12.5;-4.30E-05;47.843222;;;-12.5;4.29655E-05
-5.00001;-1.51E-09;48.008041;-12;-4.25E-05;48.008041;;;-12;0.000042521
-5;-1.56E-09;48.157881;-11.5;-4.20E-05;48.157881;;;-11.5;4.20137E-05
-5;-1.60E-09;48.307743;-11;-4.14E-05;48.307743;;;-11;4.14465E-05
-5.00001;-1.65E-09;48.479517;-10.5;-4.08E-05;48.479517;;;-10.5;0.000040802
-5.00001;-1.74E-09;48.629385;-10;-4.01E-05;48.629385;;;-10;4.00798E-05
-5.00001;-1.80E-09;48.779255;-9.5;-3.93E-05;48.779255;;;-9.5;3.92594E-05
-5;-1.89E-09;48.929096;-9;-3.83E-05;48.929096;;;-9;3.83412E-05
-5;-1.97E-09;49.097247;-8.5;-3.73E-05;49.097247;;;-8.5;0.00003729
-5.00001;-2.06E-09;49.247017;-8;-3.61E-05;49.247017;;;-8;3.61261E-05
-5;-2.16E-09;49.396928;-7.5;-3.48E-05;49.396928;;;-7.5;3.48225E-05
-5;-2.27E-09;49.54676;-7;-3.34E-05;49.54676;;;-7;3.33501E-05
-5;-2.36E-09;49.698247;-6.5;-3.17E-05;49.698247;;;-6.5;3.17323E-05
-5.00001;-2.48E-09;49.848115;-6;-2.99E-05;49.848115;;;-6;2.99358E-05
-5;-2.59E-09;50.012984;-5.5;-2.80E-05;50.012984;;;-5.5;2.79895E-05
-5.00001;-2.72E-09;50.162942;-5;-2.59E-05;50.162942;;;-5;2.59007E-05
-5;-2.86E-09;50.312792;-4.5;-2.37E-05;50.312792;;;-4.5;2.36798E-05
-5.00001;-2.93E-09;50.497694;-4;-2.13E-05;50.497694;;;-4;2.13402E-05
-5.00001;-3.10E-09;50.64761;-3.5;-1.89E-05;50.64761;;;-3.5;1.88886E-05
-5;-3.23E-09;50.797477;-3;-1.63E-05;50.797477;;;-3;0.000016335
-5.00001;-3.36E-09;50.947368;-2.5;-1.37E-05;50.947368;;;-2.5;1.36925E-05
-5.00001;-3.49E-09;51.102114;-2;-1.10E-05;51.102114;;;-2;1.09795E-05
-5;-3.63E-09;51.254462;-1.5;-8.22E-06;51.254462;;;-1.5;8.21528E-06
-5.00001;-3.76E-09;51.404268;-1;-5.44E-06;51.404268;;;-1;5.43786E-06
-5;-3.90E-09;51.554128;-0.5;-2.68E-06;51.554128;;;-0.5;2.68331E-06
-5;-4.00E-09;51.727263;-1.00E-05;2.12E-09;51.727263;;;-1.00E-05;2.117E-09
-10;-1.07E-08;51.897376;-1.00E-05;4.84E-09;51.897376;;;-1.00E-05;4.84021E-09
-9.99999;-8.90E-09;52.044566;-0.5;-2.84E-06;52.044566;;;-0.5;2.83799E-06
-10;-8.20E-09;52.194436;-1;-5.82E-06;52.194436;;;-1;0.000005816
-10;-7.74E-09;52.344261;-1.5;-8.88E-06;52.344261;;;-1.5;8.88119E-06
-10;-7.33E-09;52.521112;-2;-1.20E-05;52.521112;;;-2;1.19907E-05
-10.00001;-7.07E-09;52.670942;-2.5;-1.51E-05;52.670942;;;-2.5;1.51073E-05
-10;-6.82E-09;52.820818;-3;-1.82E-05;52.820818;;;-3;1.82043E-05
-10.00001;-6.61E-09;53.004963;-3.5;-2.13E-05;53.004963;;;-3.5;2.12606E-05
-10;-6.39E-09;53.154872;-4;-2.43E-05;53.154872;;;-4;2.42742E-05
-10.00001;-6.17E-09;53.304828;-4.5;-2.72E-05;53.304828;;;-4.5;2.72426E-05
-10.00001;-6.01E-09;53.479035;-5;-3.01E-05;53.479035;;;-5;3.01472E-05
-10;-5.81E-09;53.628988;-5.5;-3.30E-05;53.628988;;;-5.5;3.29899E-05
-10.00001;-5.63E-09;53.778834;-6;-3.58E-05;53.778834;;;-6;3.57568E-05
-10.00001;-5.47E-09;53.92868;-6.5;-3.85E-05;53.92868;;;-6.5;3.84712E-05
-10;-5.30E-09;54.078547;-7;-4.11E-05;54.078547;;;-7;4.10886E-05
-10;-5.15E-09;54.228434;-7.5;-4.36E-05;54.228434;;;-7.5;4.36257E-05
-10.00001;-4.99E-09;54.378369;-8;-4.61E-05;54.378369;;;-8;4.60849E-05
-10;-4.87E-09;54.528258;-8.5;-4.84E-05;54.528258;;;-8.5;4.84475E-05
-10;-4.70E-09;54.678363;-9;-5.07E-05;54.678363;;;-9;5.07147E-05
-10;-4.58E-09;54.828218;-9.5;-5.29E-05;54.828218;;;-9.5;5.28736E-05
-10.00001;-4.48E-09;55.014958;-10;-5.49E-05;55.014958;;;-10;5.49258E-05
-10;-4.35E-09;55.164802;-10.5;-5.69E-05;55.164802;;;-10.5;5.68761E-05
-10.00001;-4.24E-09;55.314681;-11;-5.87E-05;55.314681;;;-11;5.86991E-05
-10;-4.14E-09;55.499132;-11.5;-6.04E-05;55.499132;;;-11.5;6.03858E-05
-10;-3.99E-09;55.649051;-12;-6.19E-05;55.649051;;;-12;6.19328E-05
-10.00001;-3.90E-09;55.798979;-12.5;-6.34E-05;55.798979;;;-12.5;0.00006336
-10;-3.83E-09;55.948833;-13;-6.46E-05;55.948833;;;-13;6.46307E-05
-10;-3.73E-09;56.114457;-13.5;-6.58E-05;56.114457;;;-13.5;6.57635E-05
-10;-3.63E-09;56.26423;-14;-6.68E-05;56.26423;;;-14;0.000066801
-10;-3.58E-09;56.414199;-14.5;-6.77E-05;56.414199;;;-14.5;6.77182E-05
-10;-3.54E-09;56.564029;-15;-6.85E-05;56.564029;;;-15;6.85201E-05
-10;-3.43E-09;56.713947;-15.5;-6.93E-05;56.713947;;;-15.5;6.92692E-05
-10.00001;-3.42E-09;56.863718;-16;-6.99E-05;56.863718;;;-16;6.99213E-05
-10.00001;-3.38E-09;57.030538;-16.5;-7.05E-05;57.030538;;;-16.5;7.04848E-05
-10;-3.33E-09;57.180461;-17;-7.10E-05;57.180461;;;-17;7.10078E-05
-10.00001;-3.28E-09;57.330321;-17.5;-7.15E-05;57.330321;;;-17.5;7.14765E-05
-10;-3.27E-09;57.510955;-18;-7.19E-05;57.510955;;;-18;7.18874E-05
-10.00001;-3.19E-09;57.660891;-18.5;-7.22E-05;57.660891;;;-18.5;7.22454E-05
-10.00001;-3.20E-09;57.810796;-19;-7.26E-05;57.810796;;;-19;7.25656E-05
-10;-3.18E-09;57.960737;-19.5;-7.29E-05;57.960737;;;-19.5;7.28686E-05
-10;-3.14E-09;58.119345;-20;-7.31E-05;58.119345;;;-20;7.31202E-05
-10;-3.19E-09;58.241793;-20;-7.31E-05;58.241793;;;-20;7.30905E-05
-10;-3.31E-09;58.39183;-19.5;-7.28E-05;58.39183;;;-19.5;7.28116E-05
-10;-3.36E-09;58.541652;-19;-7.25E-05;58.541652;;;-19;7.24625E-05
-10;-3.44E-09;58.691749;-18.5;-7.21E-05;58.691749;;;-18.5;7.21219E-05
-10;-3.51E-09;58.841597;-18;-7.17E-05;58.841597;;;-18;7.17061E-05
-10;-3.50E-09;59.024359;-17.5;-7.12E-05;59.024359;;;-17.5;7.12433E-05
-10.00001;-3.57E-09;59.174262;-17;-7.07E-05;59.174262;;;-17;7.07277E-05
-10.00001;-3.61E-09;59.324145;-16.5;-7.02E-05;59.324145;;;-16.5;7.01679E-05
-10.00001;-3.66E-09;59.508626;-16;-6.95E-05;59.508626;;;-16;6.95347E-05
-10;-3.73E-09;59.658532;-15.5;-6.88E-05;59.658532;;;-15.5;6.88355E-05
-10;-3.78E-09;59.808446;-15;-6.81E-05;59.808446;;;-15;6.80587E-05
-10;-3.87E-09;59.958305;-14.5;-6.72E-05;59.958305;;;-14.5;6.71844E-05
-10.00001;-3.94E-09;60.117271;-14;-6.62E-05;60.117271;;;-14;6.62053E-05
-10.00001;-4.03E-09;60.267067;-13.5;-6.51E-05;60.267067;;;-13.5;6.51302E-05
-10;-4.11E-09;60.416893;-13;-6.39E-05;60.416893;;;-13;6.39386E-05
-10.00001;-4.21E-09;60.56674;-12.5;-6.26E-05;60.56674;;;-12.5;6.26128E-05
-10;-4.31E-09;60.716596;-12;-6.12E-05;60.716596;;;-12;6.11533E-05
-10.00001;-4.41E-09;60.866436;-11.5;-5.96E-05;60.866436;;;-11.5;5.95666E-05
-10.00001;-4.51E-09;61.040963;-11;-5.78E-05;61.040963;;;-11;5.78264E-05
-10.00001;-4.66E-09;61.190831;-10.5;-5.60E-05;61.190831;;;-10.5;5.59829E-05
-10.00001;-4.78E-09;61.340669;-10;-5.40E-05;61.340669;;;-10;5.40049E-05
-10.00001;-4.87E-09;61.525465;-9.5;-5.19E-05;61.525465;;;-9.5;5.19271E-05
-10;-5.01E-09;61.675384;-9;-4.98E-05;61.675384;;;-9;4.97589E-05
-10;-5.15E-09;61.825251;-8.5;-4.75E-05;61.825251;;;-8.5;4.74791E-05
-10.00001;-5.27E-09;61.999485;-8;-4.51E-05;61.999485;;;-8;4.51221E-05
-10;-5.41E-09;62.149422;-7.5;-4.27E-05;62.149422;;;-7.5;4.26762E-05
-10.00001;-5.54E-09;62.299364;-7;-4.02E-05;62.299364;;;-7;4.01612E-05
-10;-5.70E-09;62.449242;-6.5;-3.76E-05;62.449242;;;-6.5;3.75711E-05
-10.00001;-5.83E-09;62.599252;-6;-3.49E-05;62.599252;;;-6;3.49009E-05
-10;-5.97E-09;62.749053;-5.5;-3.22E-05;62.749053;;;-5.5;3.21649E-05
-10.00001;-6.10E-09;62.898832;-5;-2.94E-05;62.898832;;;-5;2.93754E-05
-10;-6.25E-09;63.048755;-4.5;-2.65E-05;63.048755;;;-4.5;2.65245E-05
-10.00001;-6.40E-09;63.198875;-4;-2.36E-05;63.198875;;;-4;2.36289E-05
-10.00001;-6.55E-09;63.348723;-3.5;-2.07E-05;63.348723;;;-3.5;2.06827E-05
-10;-6.65E-09;63.531803;-3;-1.77E-05;63.531803;;;-3;1.76997E-05
-10.00001;-6.82E-09;63.681665;-2.5;-1.47E-05;63.681665;;;-2.5;1.46856E-05
-10.00001;-6.98E-09;63.831472;-2;-1.17E-05;63.831472;;;-2;1.16582E-05
-10;-7.09E-09;64.018437;-1.5;-8.63E-06;64.018437;;;-1.5;8.63353E-06
-10.00001;-7.26E-09;64.16832;-1;-5.65E-06;64.16832;;;-1;5.6547E-06
-10;-7.40E-09;64.318298;-0.5;-2.76E-06;64.318298;;;-0.5;2.76072E-06
-10.00001;-7.52E-09;64.521506;0;3.78E-09;64.521506;;;0;3.77939E-09
-15;-1.46E-08;64.691534;-1.00E-05;6.30E-09;64.691534;;;-1.00E-05;6.30238E-09
-14.99999;-1.28E-08;64.838736;-0.5;-2.73E-06;64.838736;;;-0.5;2.72684E-06
-15;-1.20E-08;65.018176;-1;-5.63E-06;65.018176;;;-1;5.62891E-06
-15;-1.16E-08;65.16208;-1.5;-8.65E-06;65.16208;;;-1.5;8.65355E-06
-15;-1.12E-08;65.309314;-2;-1.18E-05;65.309314;;;-2;1.17579E-05
-15;-1.09E-08;65.453172;-2.5;-1.49E-05;65.453172;;;-2.5;1.48993E-05
-15;-1.07E-08;65.597044;-3;-1.81E-05;65.597044;;;-3;1.80568E-05
-15.00001;-1.04E-08;65.741096;-3.5;-2.12E-05;65.741096;;;-3.5;2.12248E-05
-15;-1.02E-08;65.884985;-4;-2.44E-05;65.884985;;;-4;2.43855E-05
-15.00001;-1.00E-08;66.04222;-4.5;-2.75E-05;66.04222;;;-4.5;2.75266E-05
-15;-9.80E-09;66.186122;-5;-3.07E-05;66.186122;;;-5;3.06664E-05
-15.00001;-9.63E-09;66.329997;-5.5;-3.38E-05;66.329997;;;-5.5;3.37763E-05
-15;-9.40E-09;66.473879;-6;-3.69E-05;66.473879;;;-6;3.68617E-05
-15;-9.23E-09;66.633813;-6.5;-3.99E-05;66.633813;;;-6.5;3.99304E-05
-15;-9.06E-09;66.777712;-7;-4.30E-05;66.777712;;;-7;4.29546E-05
-15.00001;-8.89E-09;66.921667;-7.5;-4.60E-05;66.921667;;;-7.5;4.59536E-05
-15.00001;-8.73E-09;67.071577;-8;-4.89E-05;67.071577;;;-8;4.89111E-05
-15.00001;-8.56E-09;67.221479;-8.5;-5.18E-05;67.221479;;;-8.5;5.18439E-05
-15;-8.40E-09;67.371326;-9;-5.47E-05;67.371326;;;-9;5.47271E-05
-15.00001;-8.27E-09;67.55588;-9.5;-5.76E-05;67.55588;;;-9.5;5.75514E-05
-15.00001;-8.09E-09;67.705793;-10;-6.03E-05;67.705793;;;-10;6.03406E-05
-15;-7.94E-09;67.855725;-10.5;-6.31E-05;67.855725;;;-10.5;6.30528E-05
-15.00001;-7.79E-09;68.036295;-11;-6.57E-05;68.036295;;;-11;6.57067E-05
-15.00001;-7.63E-09;68.186309;-11.5;-6.83E-05;68.186309;;;-11.5;0.000068305
-15.00001;-7.51E-09;68.336175;-12;-7.08E-05;68.336175;;;-12;0.00007083
-15.00001;-7.35E-09;68.48605;-12.5;-7.33E-05;68.48605;;;-12.5;0.000073282
-15.00001;-7.22E-09;68.644605;-13;-7.57E-05;68.644605;;;-13;7.56533E-05
-15.00001;-7.14E-09;68.794435;-13.5;-7.79E-05;68.794435;;;-13.5;7.79296E-05
-15.00001;-6.96E-09;68.944236;-14;-8.02E-05;68.944236;;;-14;8.01527E-05
-15.00001;-6.87E-09;69.09411;-14.5;-8.23E-05;69.09411;;;-14.5;8.22585E-05
-15.00001;-6.73E-09;69.243997;-15;-8.43E-05;69.243997;;;-15;8.43006E-05
-15;-6.58E-09;69.393769;-15.5;-8.62E-05;69.393769;;;-15.5;8.61983E-05
-15;-6.52E-09;69.560822;-16;-8.80E-05;69.560822;;;-16;8.80074E-05
-15;-6.41E-09;69.710917;-16.5;-8.97E-05;69.710917;;;-16.5;0.000089706
-15;-6.33E-09;69.860791;-17;-9.13E-05;69.860791;;;-17;9.12639E-05
-15.00001;-6.26E-09;70.041505;-17.5;-9.27E-05;70.041505;;;-17.5;9.27025E-05
-15;-6.15E-09;70.191782;-18;-9.40E-05;70.191782;;;-18;9.39958E-05
-15.00001;-6.09E-09;70.341836;-18.5;-9.52E-05;70.341836;;;-18.5;9.51752E-05
-15;-6.03E-09;70.491914;-19;-9.62E-05;70.491914;;;-19;9.62404E-05
-15;-5.97E-09;70.649446;-19.5;-9.72E-05;70.649446;;;-19.5;9.71926E-05
-15.00001;-5.91E-09;70.799404;-20;-9.81E-05;70.799404;;;-20;9.80749E-05
-15.00001;-5.94E-09;70.921823;-20;-9.80E-05;70.921823;;;-20;9.80287E-05
-15.00001;-6.15E-09;71.071682;-19.5;-9.71E-05;71.071682;;;-19.5;9.71389E-05
-15;-6.25E-09;71.221823;-19;-9.61E-05;71.221823;;;-19;9.60942E-05
-15.00001;-6.35E-09;71.37168;-18.5;-9.50E-05;71.37168;;;-18.5;9.49643E-05
-15.00001;-6.45E-09;71.554676;-18;-9.37E-05;71.554676;;;-18;9.36981E-05
-15.00001;-6.57E-09;71.70472;-17.5;-9.23E-05;71.70472;;;-17.5;9.23288E-05
-15.00001;-6.67E-09;71.85453;-17;-9.08E-05;71.85453;;;-17;9.08215E-05
-15.00001;-6.76E-09;72.034985;-16.5;-8.92E-05;72.034985;;;-16.5;0.000089166
-15;-6.90E-09;72.184858;-16;-8.74E-05;72.184858;;;-16;8.74136E-05
-15;-7.03E-09;72.334855;-15.5;-8.55E-05;72.334855;;;-15.5;8.55498E-05
-15;-7.12E-09;72.484678;-15;-8.36E-05;72.484678;;;-15;8.35717E-05
-15;-7.26E-09;72.654228;-14.5;-8.15E-05;72.654228;;;-14.5;0.000081473
-15;-7.40E-09;72.804017;-14;-7.93E-05;72.804017;;;-14;7.93114E-05
-15;-7.53E-09;72.953839;-13.5;-7.71E-05;72.953839;;;-13.5;7.70534E-05
-15.00001;-7.65E-09;73.103689;-13;-7.47E-05;73.103689;;;-13;7.47164E-05
-15;-7.80E-09;73.253539;-12.5;-7.23E-05;73.253539;;;-12.5;7.22904E-05
-15.00001;-7.93E-09;73.403381;-12;-6.98E-05;73.403381;;;-12;6.97961E-05
-15;-8.06E-09;73.570738;-11.5;-6.72E-05;73.570738;;;-11.5;6.72448E-05
-15;-8.20E-09;73.720688;-11;-6.46E-05;73.720688;;;-11;6.46219E-05
-15;-8.34E-09;73.8705;-10.5;-6.19E-05;73.8705;;;-10.5;6.19462E-05
-15.00001;-8.46E-09;74.060442;-10;-5.92E-05;74.060442;;;-10;5.92177E-05
-15;-8.64E-09;74.210365;-9.5;-5.64E-05;74.210365;;;-9.5;5.64407E-05
-15;-8.79E-09;74.354269;-9;-5.36E-05;74.354269;;;-9;5.36289E-05
-15;-8.94E-09;74.498159;-8.5;-5.08E-05;74.498159;;;-8.5;0.000050769
-15;-9.09E-09;74.652977;-8;-4.79E-05;74.652977;;;-8;4.78656E-05
-15.00001;-9.25E-09;74.796881;-7.5;-4.49E-05;74.796881;;;-7.5;4.49343E-05
-15;-9.39E-09;74.940746;-7;-4.20E-05;74.940746;;;-7;4.19766E-05
-15;-9.57E-09;75.084603;-6.5;-3.90E-05;75.084603;;;-6.5;3.89907E-05
-15;-9.72E-09;75.228476;-6;-3.60E-05;75.228476;;;-6;0.000035973
-15;-9.87E-09;75.372319;-5.5;-3.29E-05;75.372319;;;-5.5;0.000032947
-15;-9.99E-09;75.543879;-5;-2.99E-05;75.543879;;;-5;2.98949E-05
-15;-1.02E-08;75.687795;-4.5;-2.68E-05;75.687795;;;-4.5;0.000026836
-15;-1.03E-08;75.83169;-4;-2.38E-05;75.83169;;;-4;2.37619E-05
-15.00001;-1.05E-08;75.975572;-3.5;-2.07E-05;75.975572;;;-3.5;2.06773E-05
-15;-1.06E-08;76.119475;-3;-1.76E-05;76.119475;;;-3;1.75964E-05
-15;-1.08E-08;76.263486;-2.5;-1.45E-05;76.263486;;;-2.5;1.45179E-05
-15;-1.10E-08;76.40744;-2;-1.15E-05;76.40744;;;-2;1.14624E-05
-15;-1.11E-08;76.590993;-1.5;-8.44E-06;76.590993;;;-1.5;8.43882E-06
-15.00001;-1.13E-08;76.734884;-1;-5.49E-06;76.734884;;;-1;5.49263E-06
-15.00001;-1.14E-08;76.878748;-0.5;-2.66E-06;76.878748;;;-0.5;2.66139E-06
-15.00001;-1.15E-08;77.086073;-1.00E-05;5.32E-09;77.086073;;;-1.00E-05;5.32399E-09
