File Name: 10_Sample14_device2_trfSat_dark_begin.dat;;;;;;;;;
File Data: 22/11/2023;12:17:07;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.29E+05;1.00E+00;8.16E-06;2.25E+01;-9.11E-11;;;;8.16E-06;9.11E-11
1.30E+05;1.00E+00;7.93E-06;2.20E+01;-9.09E-11;;;;0.000007933;9.09E-11
1.30E+05;1.00E+00;7.69E-06;2.15E+01;-9.12E-11;;;;7.69E-06;9.12E-11
1.31E+05;1.00E+00;7.46E-06;2.10E+01;-9.14E-11;;;;7.46E-06;9.14E-11
1.31E+05;1.00E+00;7.23E-06;2.05E+01;-9.14E-11;;;;7.23E-06;9.14E-11
1.32E+05;1.00E+00;7.02E-06;2.00E+01;-9.13E-11;;;;0.000007019;9.13E-11
1.32E+05;1.00E+00;6.80E-06;1.95E+01;-9.14E-11;;;;6.80E-06;9.14E-11
1.33E+05;1.00E+00;6.57E-06;1.90E+01;-9.16E-11;;;;6.57E-06;9.16E-11
1.33E+05;1.00E+00;6.37E-06;1.85E+01;-9.17E-11;;;;6.37E-06;9.17E-11
1.34E+05;1.00E+00;6.15E-06;1.80E+01;-9.18E-11;;;;6.15E-06;9.18E-11
1.34E+05;1.00E+00;5.95E-06;1.75E+01;-9.16E-11;;;;5.95E-06;9.16E-11
1.35E+05;1.00E+00;5.73E-06;1.70E+01;-9.20E-11;;;;5.73E-06;9.20E-11
1.35E+05;1.00E+00;5.53E-06;1.65E+01;-9.20E-11;;;;0.00000553;9.20E-11
1.36E+05;1.00E+00;5.33E-06;1.60E+01;-9.21E-11;;;;5.33E-06;9.21E-11
1.36E+05;1.00E+00;5.14E-06;1.55E+01;-9.23E-11;;;;5.14E-06;9.23E-11
1.37E+05;1.00E+00;4.94E-06;1.50E+01;-7.58E-11;;;;4.94E-06;7.58E-11
1.37E+05;1.00E+00;4.76E-06;1.45E+01;-2.26E-10;;;;4.76E-06;2.26E-10
1.38E+05;1.00E+00;4.58E-06;1.40E+01;-9.24E-11;;;;4.58E-06;9.24E-11
1.38E+05;1.00E+00;4.40E-06;1.35E+01;-9.25E-11;;;;4.40E-06;9.25E-11
1.39E+05;1.00E+00;4.22E-06;1.30E+01;-9.26E-11;;;;4.22E-06;9.26E-11
1.39E+05;1.00E+00;4.05E-06;1.25E+01;-9.26E-11;;;;4.05E-06;9.26E-11
1.40E+05;1.00E+00;3.88E-06;1.20E+01;-9.27E-11;;;;3.88E-06;9.27E-11
1.40E+05;1.00E+00;3.71E-06;1.15E+01;-9.28E-11;;;;3.71E-06;9.28E-11
1.41E+05;1.00E+00;3.55E-06;1.10E+01;-9.28E-11;;;;0.000003552;9.28E-11
1.41E+05;1.00E+00;3.40E-06;1.05E+01;-9.29E-11;;;;3.40E-06;9.29E-11
1.42E+05;1.00E+00;3.25E-06;1.00E+01;-9.31E-11;;;;3.25E-06;9.31E-11
1.42E+05;1.00E+00;3.10E-06;9.50E+00;-9.30E-11;;;;3.10E-06;9.30E-11
1.43E+05;1.00E+00;2.95E-06;9.00E+00;-9.32E-11;;;;2.95E-06;9.32E-11
1.43E+05;1.00E+00;2.81E-06;8.50E+00;-9.34E-11;;;;2.81E-06;9.34E-11
1.44E+05;1.00E+00;2.67E-06;8.00E+00;-9.34E-11;;;;2.67E-06;9.34E-11
1.44E+05;1.00E+00;2.54E-06;7.50E+00;-9.40E-11;;;;2.54E-06;9.40E-11
1.45E+05;1.00E+00;2.41E-06;7.00E+00;-9.36E-11;;;;2.41E-06;9.36E-11
1.45E+05;1.00E+00;2.28E-06;6.50E+00;-9.37E-11;;;;0.000002284;9.37E-11
1.46E+05;1.00E+00;2.16E-06;6.00E+00;-9.37E-11;;;;2.16E-06;9.37E-11
1.46E+05;1.00E+00;2.04E-06;5.50E+00;-9.38E-11;;;;2.04E-06;9.38E-11
1.47E+05;1.00E+00;1.93E-06;5.00E+00;-9.38E-11;;;;1.93E-06;9.38E-11
1.47E+05;1.00E+00;1.82E-06;4.50E+00;-9.38E-11;;;;1.82E-06;9.38E-11
1.48E+05;1.00E+00;1.71E-06;4.00E+00;-9.40E-11;;;;1.71E-06;9.40E-11
1.48E+05;1.00E+00;1.61E-06;3.50E+00;-9.38E-11;;;;1.61E-06;9.38E-11
1.49E+05;1.00E+00;1.51E-06;3.00E+00;-9.40E-11;;;;1.51E-06;9.40E-11
1.49E+05;1.00E+00;1.42E-06;2.50E+00;-9.40E-11;;;;1.42E-06;9.40E-11
1.50E+05;1.00E+00;1.33E-06;2.00E+00;-9.42E-11;;;;1.33E-06;9.42E-11
1.50E+05;1.00E+00;1.25E-06;1.50E+00;-9.43E-11;;;;1.25E-06;9.43E-11
1.51E+05;1.00E+00;1.17E-06;1.00E+00;-9.41E-11;;;;1.17E-06;9.41E-11
1.51E+05;1.00E+00;1.09E-06;5.00E-01;-9.41E-11;;;;1.09E-06;9.41E-11
1.52E+05;1.00E+00;1.01E-06;0.00E+00;-8.76E-11;;;;1.01E-06;8.76E-11
1.52E+05;1.00E+00;9.40E-07;-5.00E-01;-2.29E-10;;;;9.40E-07;2.29E-10
1.53E+05;1.00E+00;8.72E-07;-1.00E+00;-1.07E-10;;;;8.72E-07;1.07E-10
1.53E+05;1.00E+00;8.06E-07;-1.50E+00;-9.48E-11;;;;8.06E-07;9.48E-11
1.54E+05;1.00E+00;7.43E-07;-2.00E+00;-9.49E-11;;;;7.43E-07;9.49E-11
1.54E+05;1.00E+00;6.84E-07;-2.50E+00;-9.55E-11;;;;6.84E-07;9.55E-11
1.55E+05;1.00E+00;6.28E-07;-3.00E+00;-9.51E-11;;;;6.28E-07;9.51E-11
1.55E+05;1.00E+00;5.75E-07;-3.50E+00;-9.51E-11;;;;0.000000575;9.51E-11
1.56E+05;1.00E+00;5.25E-07;-4.00E+00;-9.51E-11;;;;5.25E-07;9.51E-11
1.56E+05;1.00E+00;4.82E-07;-4.50E+00;-9.53E-11;;;;4.82E-07;9.53E-11
1.57E+05;1.00E+00;4.40E-07;-5.00E+00;-9.53E-11;;;;4.40E-07;9.53E-11
1.57E+05;1.00E+00;4.01E-07;-5.50E+00;-9.54E-11;;;;4.01E-07;9.54E-11
1.58E+05;1.00E+00;3.66E-07;-6.00E+00;-9.55E-11;;;;3.66E-07;9.55E-11
1.58E+05;1.00E+00;3.35E-07;-6.50E+00;-9.55E-11;;;;3.35E-07;9.55E-11
1.59E+05;1.00E+00;3.04E-07;-7.00E+00;-9.55E-11;;;;3.04E-07;9.55E-11
1.59E+05;1.00E+00;2.76E-07;-7.50E+00;-9.56E-11;;;;2.76E-07;9.56E-11
1.60E+05;1.00E+00;2.49E-07;-8.00E+00;-9.56E-11;;;;2.49E-07;9.56E-11
1.60E+05;1.00E+00;2.25E-07;-8.50E+00;-9.57E-11;;;;2.25E-07;9.57E-11
1.61E+05;1.00E+00;2.06E-07;-9.00E+00;-9.59E-11;;;;2.06E-07;9.59E-11
1.61E+05;1.00E+00;1.87E-07;-9.50E+00;-9.58E-11;;;;1.87E-07;9.58E-11
1.62E+05;1.00E+00;1.66E-07;-1.00E+01;-9.65E-11;;;;1.66E-07;9.65E-11
1.62E+05;1.00E+00;1.49E-07;-1.05E+01;-9.60E-11;;;;1.49E-07;9.60E-11
1.63E+05;1.00E+00;1.31E-07;-1.10E+01;-9.60E-11;;;;1.31E-07;9.60E-11
1.63E+05;1.00E+00;1.16E-07;-1.15E+01;-9.60E-11;;;;1.16E-07;9.60E-11
1.64E+05;1.00E+00;1.02E-07;-1.20E+01;-9.63E-11;;;;1.02E-07;9.63E-11
1.64E+05;1.00E+00;9.04E-08;-1.25E+01;-9.63E-11;;;;9.04E-08;9.63E-11
1.65E+05;1.00E+00;7.94E-08;-1.30E+01;-1.56E-10;;;;7.94E-08;1.56E-10
1.65E+05;1.00E+00;6.93E-08;-1.35E+01;-9.65E-11;;;;6.93E-08;9.65E-11
1.66E+05;1.00E+00;5.97E-08;-1.40E+01;-9.63E-11;;;;5.97E-08;9.63E-11
1.66E+05;1.00E+00;5.13E-08;-1.45E+01;-9.64E-11;;;;5.13E-08;9.64E-11
1.67E+05;1.00E+00;4.34E-08;-1.50E+01;-9.57E-11;;;;4.34E-08;9.57E-11
1.67E+05;1.00E+00;3.73E-08;-1.55E+01;-2.32E-10;;;;3.73E-08;2.32E-10
1.68E+05;1.00E+00;3.10E-08;-1.60E+01;-9.69E-11;;;;3.10E-08;9.69E-11
1.68E+05;1.00E+00;2.62E-08;-1.65E+01;-9.69E-11;;;;2.62E-08;9.69E-11
1.69E+05;1.00E+00;2.20E-08;-1.70E+01;-9.70E-11;;;;2.20E-08;9.70E-11
1.69E+05;1.00E+00;1.85E-08;-1.75E+01;-9.70E-11;;;;1.85E-08;9.70E-11
1.70E+05;1.00E+00;1.55E-08;-1.80E+01;-9.71E-11;;;;1.55E-08;9.71E-11
1.70E+05;1.00E+00;1.25E-08;-1.85E+01;-9.72E-11;;;;1.25E-08;9.72E-11
1.71E+05;1.00E+00;1.04E-08;-1.90E+01;-9.73E-11;;;;1.04E-08;9.73E-11
1.71E+05;1.00E+00;8.48E-09;-1.95E+01;-9.76E-11;;;;8.48E-09;9.76E-11
1.72E+05;1.00E+00;6.43E-09;-2.00E+01;-9.77E-11;;;;6.43E-09;9.77E-11
1.72E+05;1.00E+00;5.08E-09;-2.05E+01;-1.00E-10;;;;5.08E-09;1.00E-10
1.73E+05;1.00E+00;3.76E-09;-2.10E+01;-9.82E-11;;;;3.76E-09;9.82E-11
1.73E+05;1.00E+00;2.75E-09;-2.15E+01;-9.77E-11;;;;2.75E-09;9.77E-11
1.74E+05;1.00E+00;1.98E-09;-2.20E+01;-9.79E-11;;;;1.98E-09;9.79E-11
1.74E+05;1.00E+00;1.39E-09;-2.25E+01;-9.80E-11;;;;1.39E-09;9.80E-11
1.75E+05;1.00E+00;9.43E-10;-2.30E+01;-9.82E-11;;;;9.43E-10;9.82E-11
1.75E+05;1.00E+00;6.49E-10;-2.35E+01;-9.79E-11;;;;6.49E-10;9.79E-11
1.76E+05;1.00E+00;4.27E-10;-2.40E+01;-9.82E-11;;;;4.27E-10;9.82E-11
1.76E+05;1.00E+00;2.89E-10;-2.45E+01;-9.83E-11;;;;2.89E-10;9.83E-11
1.77E+05;1.00E+00;2.06E-10;-2.50E+01;-9.83E-11;;;;2.06E-10;9.83E-11
1.77E+05;1.00E+00;1.51E-10;-2.55E+01;-9.85E-11;;;;1.51E-10;9.85E-11
1.78E+05;1.00E+00;1.19E-10;-2.60E+01;-9.88E-11;;;;1.19E-10;9.88E-11
1.78E+05;1.00E+00;9.76E-11;-2.65E+01;-9.86E-11;;;;9.76E-11;9.86E-11
1.79E+05;1.00E+00;8.61E-11;-2.70E+01;-9.88E-11;;;;8.61E-11;9.88E-11
1.79E+05;1.00E+00;7.86E-11;-2.75E+01;-9.97E-11;;;;7.86E-11;9.97E-11
1.80E+05;1.00E+00;7.46E-11;-2.80E+01;-9.90E-11;;;;7.46E-11;9.90E-11
1.80E+05;1.00E+00;7.21E-11;-2.85E+01;-9.92E-11;;;;7.21E-11;9.92E-11
1.81E+05;1.00E+00;7.07E-11;-2.90E+01;-9.93E-11;;;;7.07E-11;9.93E-11
1.81E+05;1.00E+00;6.99E-11;-2.95E+01;-9.95E-11;;;;6.99E-11;9.95E-11
1.82E+05;1.00E+00;6.95E-11;-3.00E+01;-9.93E-11;;;;6.95E-11;9.93E-11
1.82E+05;1.00E+00;6.67E-11;-3.05E+01;-8.34E-11;;;;6.67E-11;8.34E-11
1.83E+05;1.00E+00;7.38E-11;-3.10E+01;-2.35E-10;;;;7.38E-11;2.35E-10
1.83E+05;1.00E+00;6.90E-11;-3.15E+01;-9.98E-11;;;;6.90E-11;9.98E-11
1.84E+05;1.00E+00;6.90E-11;-3.20E+01;-9.99E-11;;;;6.90E-11;9.99E-11
1.84E+05;1.00E+00;6.91E-11;-3.25E+01;-1.00E-10;;;;6.91E-11;1.00E-10
1.85E+05;1.00E+00;6.93E-11;-3.30E+01;-1.00E-10;;;;6.93E-11;1.00E-10
1.85E+05;1.00E+00;6.95E-11;-3.35E+01;-1.01E-10;;;;6.95E-11;1.01E-10
1.86E+05;1.00E+00;6.96E-11;-3.40E+01;-1.01E-10;;;;6.96E-11;1.01E-10
1.86E+05;1.00E+00;6.97E-11;-3.45E+01;-1.01E-10;;;;6.97E-11;1.01E-10
1.87E+05;1.00E+00;6.97E-11;-3.50E+01;-1.01E-10;;;;6.97E-11;1.01E-10
1.87E+05;1.00E+00;6.97E-11;-3.55E+01;-1.01E-10;;;;6.97E-11;1.01E-10
1.88E+05;1.00E+00;6.99E-11;-3.60E+01;-1.01E-10;;;;6.99E-11;1.01E-10
1.88E+05;1.00E+00;7.05E-11;-3.65E+01;-1.02E-10;;;;7.05E-11;1.02E-10
1.89E+05;1.00E+00;7.03E-11;-3.70E+01;-1.02E-10;;;;7.03E-11;1.02E-10
1.89E+05;1.00E+00;7.05E-11;-3.75E+01;-1.02E-10;;;;7.05E-11;1.02E-10
1.90E+05;1.00E+00;7.05E-11;-3.80E+01;-1.02E-10;;;;7.05E-11;1.02E-10
1.90E+05;1.00E+00;7.09E-11;-3.85E+01;-1.02E-10;;;;7.09E-11;1.02E-10
1.91E+05;1.00E+00;7.08E-11;-3.90E+01;-1.02E-10;;;;7.08E-11;1.02E-10
1.91E+05;1.00E+00;7.13E-11;-3.95E+01;-1.02E-10;;;;7.13E-11;1.02E-10
1.92E+05;1.00E+00;7.14E-11;-4.00E+01;-1.03E-10;;;;7.14E-11;1.03E-10
1.92E+05;1.00E+00;7.16E-11;-4.05E+01;-1.03E-10;;;;7.16E-11;1.03E-10
1.93E+05;1.00E+00;7.21E-11;-4.10E+01;-1.03E-10;;;;7.21E-11;1.03E-10
1.93E+05;1.00E+00;7.27E-11;-4.15E+01;-1.04E-10;;;;7.27E-11;1.04E-10
1.94E+05;1.00E+00;7.45E-11;-4.20E+01;-1.05E-10;;;;7.45E-11;1.05E-10
1.94E+05;1.00E+00;7.72E-11;-4.25E+01;-1.07E-10;;;;7.72E-11;1.07E-10
1.95E+05;1.00E+00;7.81E-11;-4.30E+01;-1.08E-10;;;;7.81E-11;1.08E-10
1.95E+05;1.00E+00;7.98E-11;-4.35E+01;-1.10E-10;;;;7.98E-11;1.10E-10
1.96E+05;1.00E+00;8.17E-11;-4.40E+01;-1.12E-10;;;;8.17E-11;1.12E-10
1.96E+05;1.00E+00;8.53E-11;-4.45E+01;-1.13E-10;;;;8.53E-11;1.13E-10
1.97E+05;1.00E+00;9.08E-11;-4.50E+01;-1.22E-10;;;;9.08E-11;1.22E-10
1.97E+05;1.00E+00;9.35E-11;-4.55E+01;-1.16E-10;;;;9.35E-11;1.16E-10
1.98E+05;1.00E+00;1.02E-10;-4.60E+01;-2.51E-10;;;;1.02E-10;2.51E-10
1.98E+05;1.00E+00;1.00E-10;-4.65E+01;-1.29E-10;;;;1.00E-10;1.29E-10
1.99E+05;1.00E+00;1.02E-10;-4.70E+01;-1.27E-10;;;;1.02E-10;1.27E-10
1.99E+05;1.00E+00;9.89E-11;-4.75E+01;-1.24E-10;;;;9.89E-11;1.24E-10
2.00E+05;1.00E+00;1.01E-10;-4.80E+01;-1.27E-10;;;;1.01E-10;1.27E-10
2.00E+05;1.00E+00;1.02E-10;-4.85E+01;-1.28E-10;;;;1.02E-10;1.28E-10
2.01E+05;1.00E+00;1.15E-10;-4.90E+01;-1.33E-10;;;;1.15E-10;1.33E-10
2.01E+05;1.00E+00;1.26E-10;-4.95E+01;-1.50E-10;;;;1.26E-10;1.50E-10
2.02E+05;1.00E+00;1.27E-10;-5.00E+01;-1.45E-10;;;;1.27E-10;1.45E-10
