#scan;iMeasureCycle=1;iMux=0;time=0.134;N=492;LocalTime=21/12/2023 14:12:31;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00001;-4.42E-10;43.629232;-20;-6.05E-05;43.629232;;;-20;6.05169E-05
-5.00001;-4.65E-10;43.75164;-20;-6.05E-05;43.75164;;;-20;6.04923E-05
-5.00001;-5.49E-10;43.901491;-19.5;-6.02E-05;43.901491;;;-19.5;6.02456E-05
-5;-6.21E-10;44.071589;-19;-6.00E-05;44.071589;;;-19;5.99795E-05
-5.00001;-6.81E-10;44.221451;-18.5;-5.97E-05;44.221451;;;-18.5;5.96837E-05
-5;-7.60E-10;44.371405;-18;-5.94E-05;44.371405;;;-18;5.93772E-05
-5.00001;-8.23E-10;44.52124;-17.5;-5.90E-05;44.52124;;;-17.5;5.90122E-05
-5;-9.14E-10;44.672663;-17;-5.86E-05;44.672663;;;-17;5.86313E-05
-5.00001;-1.04E-09;44.822519;-16.5;-5.82E-05;44.822519;;;-16.5;0.000058225
-5.00001;-1.16E-09;44.987376;-16;-5.78E-05;44.987376;;;-16;0.000057752
-5;-1.29E-09;45.13725;-15.5;-5.73E-05;45.13725;;;-15.5;0.000057252
-5.00001;-1.45E-09;45.287049;-15;-5.67E-05;45.287049;;;-15;5.66977E-05
-5.00001;-1.59E-09;45.459309;-14.5;-5.61E-05;45.459309;;;-14.5;5.60881E-05
-5.00001;-1.78E-09;45.609291;-14;-5.54E-05;45.609291;;;-14;5.54337E-05
-5;-2.00E-09;45.759144;-13.5;-5.47E-05;45.759144;;;-13.5;5.47116E-05
-5.00001;-2.21E-09;45.908964;-13;-5.39E-05;45.908964;;;-13;5.39235E-05
-5;-2.43E-09;46.076624;-12.5;-5.31E-05;46.076624;;;-12.5;5.30558E-05
-5.00001;-2.69E-09;46.226489;-12;-5.21E-05;46.226489;;;-12;5.21216E-05
-5;-2.95E-09;46.376447;-11.5;-5.11E-05;46.376447;;;-11.5;5.10961E-05
-5;-3.25E-09;46.526297;-11;-5.00E-05;46.526297;;;-11;4.99931E-05
-5;-3.57E-09;46.676198;-10.5;-4.88E-05;46.676198;;;-10.5;0.000048789
-5.00001;-3.90E-09;46.826145;-10;-4.75E-05;46.826145;;;-10;4.74904E-05
-5.00001;-4.21E-09;46.992447;-9.5;-4.61E-05;46.992447;;;-9.5;0.00004608
-5;-4.59E-09;47.142306;-9;-4.46E-05;47.142306;;;-9;4.45667E-05
-5.00001;-4.96E-09;47.292102;-8.5;-4.29E-05;47.292102;;;-8.5;4.29347E-05
-5;-5.34E-09;47.464164;-8;-4.12E-05;47.464164;;;-8;4.11856E-05
-5;-5.75E-09;47.614097;-7.5;-3.93E-05;47.614097;;;-7.5;3.93085E-05
-5.00001;-6.17E-09;47.763952;-7;-3.73E-05;47.763952;;;-7;0.000037301
-5;-6.60E-09;47.913757;-6.5;-3.52E-05;47.913757;;;-6.5;3.51557E-05
-5;-7.04E-09;48.081604;-6;-3.29E-05;48.081604;;;-6;3.28739E-05
-5.00001;-7.49E-09;48.231418;-5.5;-3.05E-05;48.231418;;;-5.5;3.04624E-05
-5;-7.94E-09;48.381372;-5;-2.79E-05;48.381372;;;-5;2.79365E-05
-5.00001;-8.42E-09;48.53124;-4.5;-2.53E-05;48.53124;;;-4.5;2.53065E-05
-5;-8.91E-09;48.677697;-4;-2.26E-05;48.677697;;;-4;2.25918E-05
-5.00001;-9.39E-09;48.82162;-3.5;-1.98E-05;48.82162;;;-3.5;1.97942E-05
-5;-9.83E-09;48.991791;-3;-1.69E-05;48.991791;;;-3;1.69354E-05
-5;-1.03E-08;49.135722;-2.5;-1.40E-05;49.135722;;;-2.5;1.40334E-05
-5;-1.08E-08;49.27962;-2;-1.11E-05;49.27962;;;-2;0.000011112
-5.00001;-1.13E-08;49.426112;-1.5;-8.20E-06;49.426112;;;-1.5;8.1952E-06
-5;-1.18E-08;49.57939;-1;-5.33E-06;49.57939;;;-1;5.33096E-06
-5;-1.24E-08;49.723359;-0.5;-2.57E-06;49.723359;;;-0.5;2.5677E-06
-5;-1.28E-08;49.890344;-1.00E-05;8.64E-09;49.890344;;;-1.00E-05;8.63525E-09
-10;-2.68E-08;50.054518;-1.00E-05;1.59E-08;50.054518;;;-1.00E-05;1.58811E-08
-10;-2.43E-08;50.201771;-0.5;-2.62E-06;50.201771;;;-0.5;2.62471E-06
-10;-2.30E-08;50.345606;-1;-5.51E-06;50.345606;;;-1;5.50603E-06
-10;-2.19E-08;50.49931;-1.5;-8.55E-06;50.49931;;;-1.5;8.54806E-06
-9.99999;-2.09E-08;50.646499;-2;-1.17E-05;50.646499;;;-2;1.16999E-05
-10;-2.00E-08;50.790393;-2.5;-1.49E-05;50.790393;;;-2.5;1.49154E-05
-10;-1.92E-08;50.934217;-3;-1.82E-05;50.934217;;;-3;1.81621E-05
-10;-1.84E-08;51.083245;-3.5;-2.14E-05;51.083245;;;-3.5;0.000021425
-10;-1.77E-08;51.227102;-4;-2.47E-05;51.227102;;;-4;0.00002468
-10.00001;-1.69E-08;51.371067;-4.5;-2.79E-05;51.371067;;;-4.5;2.79199E-05
-10.00001;-1.62E-08;51.51492;-5;-3.11E-05;51.51492;;;-5;3.11294E-05
-10;-1.55E-08;51.658806;-5.5;-3.43E-05;51.658806;;;-5.5;0.000034317
-10;-1.48E-08;51.802702;-6;-3.75E-05;51.802702;;;-6;3.74703E-05
-10;-1.42E-08;51.977937;-6.5;-4.06E-05;51.977937;;;-6.5;4.05667E-05
-10;-1.35E-08;52.121905;-7;-4.36E-05;52.121905;;;-7;0.000043624
-10;-1.29E-08;52.26579;-7.5;-4.66E-05;52.26579;;;-7.5;4.66241E-05
-10;-1.23E-08;52.409658;-8;-4.96E-05;52.409658;;;-8;4.95665E-05
-10;-1.17E-08;52.553531;-8.5;-5.24E-05;52.553531;;;-8.5;5.24474E-05
-10;-1.11E-08;52.697475;-9;-5.53E-05;52.697475;;;-9;5.52561E-05
-10;-1.05E-08;52.841356;-9.5;-5.80E-05;52.841356;;;-9.5;5.79814E-05
-10;-9.99E-09;52.997926;-10;-6.06E-05;52.997926;;;-10;6.06204E-05
-10;-9.47E-09;53.141812;-10.5;-6.32E-05;53.141812;;;-10.5;6.31677E-05
-10.00001;-8.92E-09;53.291687;-11;-6.56E-05;53.291687;;;-11;6.56073E-05
-10.00001;-8.48E-09;53.465979;-11.5;-6.79E-05;53.465979;;;-11.5;6.79114E-05
-10.00001;-8.00E-09;53.615987;-12;-7.01E-05;53.615987;;;-12;7.01047E-05
-10;-7.50E-09;53.765824;-12.5;-7.22E-05;53.765824;;;-12.5;7.21735E-05
-10;-7.07E-09;53.915639;-13;-7.41E-05;53.915639;;;-13;7.40614E-05
-10.00001;-6.64E-09;54.065518;-13.5;-7.59E-05;54.065518;;;-13.5;0.000075855
-10;-6.24E-09;54.215466;-14;-7.75E-05;54.215466;;;-14;7.75315E-05
-10;-5.88E-09;54.365298;-14.5;-7.91E-05;54.365298;;;-14.5;7.90659E-05
-10.00001;-5.54E-09;54.51518;-15;-8.05E-05;54.51518;;;-15;8.04884E-05
-10.00001;-5.20E-09;54.664995;-15.5;-8.18E-05;54.664995;;;-15.5;8.18077E-05
-10;-4.86E-09;54.814813;-16;-8.30E-05;54.814813;;;-16;8.30308E-05
-10;-4.61E-09;54.997855;-16.5;-8.41E-05;54.997855;;;-16.5;8.41364E-05
-10;-4.33E-09;55.147711;-17;-8.52E-05;55.147711;;;-17;8.51853E-05
-10;-4.09E-09;55.297598;-17.5;-8.61E-05;55.297598;;;-17.5;8.61205E-05
-10;-3.87E-09;55.483008;-18;-8.70E-05;55.483008;;;-18;8.69763E-05
-10.00001;-3.63E-09;55.632928;-18.5;-8.78E-05;55.632928;;;-18.5;8.77885E-05
-10.00001;-3.44E-09;55.78277;-19;-8.85E-05;55.78277;;;-19;8.85226E-05
-10.00001;-3.26E-09;55.932642;-19.5;-8.92E-05;55.932642;;;-19.5;8.91991E-05
-10.00001;-3.13E-09;56.102621;-20;-8.98E-05;56.102621;;;-20;8.98028E-05
-10.00001;-3.17E-09;56.225007;-20;-8.98E-05;56.225007;;;-20;8.97838E-05
-10.00001;-3.41E-09;56.374788;-19.5;-8.91E-05;56.374788;;;-19.5;8.91212E-05
-10;-3.62E-09;56.524609;-19;-8.84E-05;56.524609;;;-19;8.84073E-05
-10;-3.84E-09;56.67456;-18.5;-8.76E-05;56.67456;;;-18.5;8.76107E-05
-10.00001;-4.05E-09;56.824439;-18;-8.67E-05;56.824439;;;-18;0.000086747
-10.00001;-4.27E-09;57.009968;-17.5;-8.58E-05;57.009968;;;-17.5;8.58085E-05
-10;-4.53E-09;57.159843;-17;-8.48E-05;57.159843;;;-17;8.47648E-05
-10.00001;-4.82E-09;57.309713;-16.5;-8.37E-05;57.309713;;;-16.5;8.36597E-05
-10.00001;-5.05E-09;57.487182;-16;-8.25E-05;57.487182;;;-16;8.24626E-05
-10;-5.38E-09;57.637059;-15.5;-8.12E-05;57.637059;;;-15.5;0.00008119
-10;-5.71E-09;57.78694;-15;-7.98E-05;57.78694;;;-15;7.98017E-05
-10.00001;-6.05E-09;57.936763;-14.5;-7.83E-05;57.936763;;;-14.5;7.83236E-05
-10.00001;-6.40E-09;58.106476;-14;-7.67E-05;58.106476;;;-14;7.67435E-05
-10;-6.75E-09;58.256261;-13.5;-7.50E-05;58.256261;;;-13.5;7.50431E-05
-10;-7.16E-09;58.406224;-13;-7.32E-05;58.406224;;;-13;0.000073217
-10.00001;-7.55E-09;58.556046;-12.5;-7.13E-05;58.556046;;;-12.5;7.12525E-05
-10.00001;-7.97E-09;58.70618;-12;-6.92E-05;58.70618;;;-12;6.91849E-05
-10.00001;-8.42E-09;58.856042;-11.5;-6.70E-05;58.856042;;;-11.5;6.69777E-05
-10;-8.84E-09;59.016768;-11;-6.46E-05;59.016768;;;-11;6.46441E-05
-10;-9.31E-09;59.160678;-10.5;-6.22E-05;59.160678;;;-10.5;6.21919E-05
-10;-9.77E-09;59.304576;-10;-5.96E-05;59.304576;;;-10;5.96492E-05
-10;-1.02E-08;59.448442;-9.5;-5.70E-05;59.448442;;;-9.5;5.70174E-05
-10;-1.07E-08;59.604368;-9;-5.43E-05;59.604368;;;-9;5.43115E-05
-10;-1.12E-08;59.748262;-8.5;-5.15E-05;59.748262;;;-8.5;5.15261E-05
-10;-1.17E-08;59.892093;-8;-4.87E-05;59.892093;;;-8;4.86695E-05
-10;-1.22E-08;60.036066;-7.5;-4.58E-05;60.036066;;;-7.5;0.000045768
-10.00001;-1.27E-08;60.180059;-7;-4.28E-05;60.180059;;;-7;4.28051E-05
-10;-1.32E-08;60.323938;-6.5;-3.98E-05;60.323938;;;-6.5;3.97945E-05
-10;-1.36E-08;60.494871;-6;-3.67E-05;60.494871;;;-6;3.67374E-05
-10;-1.42E-08;60.638748;-5.5;-3.36E-05;60.638748;;;-5.5;3.36473E-05
-10;-1.47E-08;60.782617;-5;-3.05E-05;60.782617;;;-5;3.05252E-05
-10.00001;-1.52E-08;60.926448;-4.5;-2.74E-05;60.926448;;;-4.5;2.73734E-05
-10;-1.57E-08;61.070354;-4;-2.42E-05;61.070354;;;-4;2.42029E-05
-10;-1.62E-08;61.214279;-3.5;-2.10E-05;61.214279;;;-3.5;2.10131E-05
-10;-1.68E-08;61.358064;-3;-1.78E-05;61.358064;;;-3;1.78219E-05
-10;-1.73E-08;61.523377;-2.5;-1.46E-05;61.523377;;;-2.5;1.46401E-05
-10;-1.78E-08;61.667301;-2;-1.15E-05;61.667301;;;-2;0.000011489
-10;-1.83E-08;61.813825;-1.5;-8.40E-06;61.813825;;;-1.5;8.39852E-06
-10;-1.89E-08;61.957663;-1;-5.41E-06;61.957663;;;-1;5.41369E-06
-10;-1.94E-08;62.110362;-0.5;-2.58E-06;62.110362;;;-0.5;2.58089E-06
-10;-1.98E-08;62.271416;-1.00E-05;1.26E-08;62.271416;;;-1.00E-05;1.25574E-08
-15;-3.47E-08;62.435513;-1.00E-05;2.01E-08;62.435513;;;-1.00E-05;2.0138E-08
-14.99999;-3.21E-08;62.582727;-0.5;-2.50E-06;62.582727;;;-0.5;2.4976E-06
-15;-3.07E-08;62.726781;-1;-5.28E-06;62.726781;;;-1;5.27911E-06
-15;-2.96E-08;62.870629;-1.5;-8.25E-06;62.870629;;;-1.5;8.24859E-06
-15;-2.86E-08;63.030519;-2;-1.14E-05;63.030519;;;-2;1.13558E-05
-15;-2.77E-08;63.174406;-2.5;-1.46E-05;63.174406;;;-2.5;1.45562E-05
-15;-2.69E-08;63.318277;-3;-1.78E-05;63.318277;;;-3;1.78238E-05
-15;-2.61E-08;63.462154;-3.5;-2.11E-05;63.462154;;;-3.5;2.11399E-05
-15;-2.53E-08;63.615292;-4;-2.45E-05;63.615292;;;-4;2.44935E-05
-15;-2.45E-08;63.759187;-4.5;-2.79E-05;63.759187;;;-4.5;2.78699E-05
-15;-2.38E-08;63.903021;-5;-3.13E-05;63.903021;;;-5;3.12551E-05
-15;-2.31E-08;64.046899;-5.5;-3.47E-05;64.046899;;;-5.5;3.46633E-05
-15;-2.24E-08;64.190923;-6;-3.81E-05;64.190923;;;-6;3.80696E-05
-15;-2.17E-08;64.334805;-6.5;-4.15E-05;64.334805;;;-6.5;4.14862E-05
-15;-2.11E-08;64.506186;-7;-4.49E-05;64.506186;;;-7;4.48888E-05
-15;-2.04E-08;64.650095;-7.5;-4.83E-05;64.650095;;;-7.5;4.83064E-05
-15;-1.98E-08;64.793959;-8;-5.17E-05;64.793959;;;-8;5.16973E-05
-15;-1.92E-08;64.937769;-8.5;-5.51E-05;64.937769;;;-8.5;5.50803E-05
-15;-1.85E-08;65.081677;-9;-5.84E-05;65.081677;;;-9;0.00005844
-15;-1.79E-08;65.225713;-9.5;-6.18E-05;65.225713;;;-9.5;0.000061769
-15;-1.74E-08;65.369568;-10;-6.51E-05;65.369568;;;-10;0.000065086
-15;-1.68E-08;65.530188;-10.5;-6.84E-05;65.530188;;;-10.5;6.83618E-05
-15;-1.62E-08;65.674102;-11;-7.16E-05;65.674102;;;-11;7.15775E-05
-15;-1.57E-08;65.818201;-11.5;-7.48E-05;65.818201;;;-11.5;7.47614E-05
-15.00001;-1.51E-08;65.962034;-12;-7.79E-05;65.962034;;;-12;0.000077909
-15;-1.46E-08;66.121359;-12.5;-8.10E-05;66.121359;;;-12.5;8.09943E-05
-15.00001;-1.41E-08;66.265231;-13;-8.40E-05;66.265231;;;-13;8.40043E-05
-15.00001;-1.36E-08;66.409128;-13.5;-8.69E-05;66.409128;;;-13.5;8.69495E-05
-15;-1.30E-08;66.553018;-14;-8.99E-05;66.553018;;;-14;8.98563E-05
-15;-1.25E-08;66.696997;-14.5;-9.26E-05;66.696997;;;-14.5;9.26477E-05
-15;-1.21E-08;66.840899;-15;-9.54E-05;66.840899;;;-15;9.53838E-05
-15.00001;-1.16E-08;67.016264;-15.5;-9.80E-05;67.016264;;;-15.5;9.79725E-05
-15.00001;-1.12E-08;67.160199;-16;-0.00010051;67.160199;;;-16;0.00010051
-15;-1.07E-08;67.304062;-16.5;-0.000102906;67.304062;;;-16.5;0.000102906
-15;-1.03E-08;67.447954;-17;-0.000105193;67.447954;;;-17;0.000105193
-15;-9.94E-09;67.591791;-17.5;-0.000107371;67.591791;;;-17.5;0.000107371
-15;-9.56E-09;67.735776;-18;-0.000109375;67.735776;;;-18;0.000109375
-15;-9.19E-09;67.879673;-18.5;-0.000111256;67.879673;;;-18.5;0.000111256
-15;-8.87E-09;68.041982;-19;-0.000112995;68.041982;;;-19;0.000112995
-15.00001;-8.52E-09;68.191872;-19.5;-0.000114642;68.191872;;;-19.5;0.000114642
-15.00001;-8.21E-09;68.341738;-20;-0.000116117;68.341738;;;-20;0.000116117
-15.00001;-8.33E-09;68.464084;-20;-0.000116092;68.464084;;;-20;0.000116092
-15.00001;-8.84E-09;68.634155;-19.5;-0.000114489;68.634155;;;-19.5;0.000114489
-15;-9.23E-09;68.77803;-19;-0.000112759;68.77803;;;-19;0.000112759
-15;-9.69E-09;68.921822;-18.5;-0.000110913;68.921822;;;-18.5;0.000110913
-15;-1.01E-08;69.065739;-18;-0.000108966;69.065739;;;-18;0.000108966
-15;-1.05E-08;69.209721;-17.5;-0.000106856;69.209721;;;-17.5;0.000106856
-15.00001;-1.10E-08;69.353665;-17;-0.00010463;69.353665;;;-17;0.00010463
-15;-1.15E-08;69.533838;-16.5;-0.000102264;69.533838;;;-16.5;0.000102264
-15.00001;-1.19E-08;69.677852;-16;-9.98E-05;69.677852;;;-16;0.000099791
-15;-1.24E-08;69.821704;-15.5;-9.72E-05;69.821704;;;-15.5;0.000097226
-15;-1.29E-08;69.965565;-15;-9.46E-05;69.965565;;;-15;0.000094558
-15;-1.34E-08;70.132123;-14.5;-9.18E-05;70.132123;;;-14.5;0.0000918
-15;-1.37E-08;70.279279;-14;-8.89E-05;70.279279;;;-14;8.89267E-05
-15;-1.45E-08;70.423189;-13.5;-8.60E-05;70.423189;;;-13.5;8.59912E-05
-15.00001;-1.50E-08;70.567163;-13;-8.30E-05;70.567163;;;-13;8.29912E-05
-15.00001;-1.55E-08;70.711206;-12.5;-8.00E-05;70.711206;;;-12.5;7.99647E-05
-15;-1.60E-08;70.855104;-12;-7.69E-05;70.855104;;;-12;0.000076892
-15;-1.66E-08;71.032076;-11.5;-7.37E-05;71.032076;;;-11.5;7.37165E-05
-15;-1.71E-08;71.176068;-11;-7.05E-05;71.176068;;;-11;0.000070542
-15;-1.77E-08;71.319926;-10.5;-6.73E-05;71.319926;;;-10.5;6.73122E-05
-15;-1.82E-08;71.463789;-10;-6.41E-05;71.463789;;;-10;0.000064061
-15;-1.88E-08;71.60765;-9.5;-6.08E-05;71.60765;;;-9.5;6.07632E-05
-15;-1.93E-08;71.751678;-9;-5.75E-05;71.751678;;;-9;0.000057459
-15;-1.99E-08;71.895528;-8.5;-5.41E-05;71.895528;;;-8.5;5.41368E-05
-15;-2.05E-08;72.0477;-8;-5.08E-05;72.0477;;;-8;5.07965E-05
-15;-2.11E-08;72.191591;-7.5;-4.74E-05;72.191591;;;-7.5;4.74487E-05
-15;-2.17E-08;72.335464;-7;-4.41E-05;72.335464;;;-7;4.41041E-05
-15;-2.22E-08;72.479312;-6.5;-4.08E-05;72.479312;;;-6.5;0.000040752
-15;-2.28E-08;72.637309;-6;-3.74E-05;72.637309;;;-6;3.73924E-05
-15;-2.35E-08;72.781172;-5.5;-3.40E-05;72.781172;;;-5.5;0.000034047
-15;-2.40E-08;72.925029;-5;-3.07E-05;72.925029;;;-5;3.07057E-05
-15;-2.46E-08;73.068882;-4.5;-2.74E-05;73.068882;;;-4.5;2.73799E-05
-15;-2.52E-08;73.212826;-4;-2.41E-05;73.212826;;;-4;2.40749E-05
-15;-2.58E-08;73.356688;-3.5;-2.08E-05;73.356688;;;-3.5;2.07936E-05
-15;-2.63E-08;73.528137;-3;-1.75E-05;73.528137;;;-3;1.75412E-05
-15;-2.70E-08;73.67208;-2.5;-1.43E-05;73.67208;;;-2.5;1.43281E-05
-15;-2.76E-08;73.815939;-2;-1.12E-05;73.815939;;;-2;0.000011183
-15;-2.82E-08;73.962376;-1.5;-8.12E-06;73.962376;;;-1.5;8.12368E-06
-15;-2.88E-08;74.106353;-1;-5.20E-06;74.106353;;;-1;5.19963E-06
-15;-2.94E-08;74.250281;-0.5;-2.46E-06;74.250281;;;-0.5;2.45975E-06
-15;-3.00E-08;74.411247;-1.00E-05;1.78E-08;74.411247;;;-1.00E-05;1.78011E-08
